"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3046 5 4239 2426 1356 1010 851 8898 2161 5457 9117 3206 3046 1816 5410 5822 5034 4204 3512 11126 9200 11318 16292 13544 1235 645 2014 2144 1840 1543 1284 4087 3339 4143 5954 4950 1811 1171 3396 3678 3194 2661 2228 7039 5861 7175 10338 8594 41772 0.0718177691613763 0.000115453376292794 0.103370200658906 0.0579138685970265 0.0329343696046605 0.0223821972648961 0.0191551935913842 0.209248963825374 0.052943802461113 0.132257739577579 0.219476661197611 0.0783837806837808
3380 30 4236 2210 1502 1045 1153 8822 2305 4927 9528 2959 3380 2063 5597 5720 5104 4315 3884 11327 9451 10894 16393 13220 1347 702 2087 2118 1834 1584 1379 4181 3484 4029 6132 4881 2033 1361 3510 3602 3270 2731 2505 7146 5967 6865 10261 8339 42097 0.080488052622537 0.000914568540553461 0.100625350110053 0.0539567349759434 0.035759984135989 0.0247398526712653 0.0273839489041796 0.210458739255977 0.054784418705495 0.114655240142975 0.225292935961599 0.0709401739734331
3091 25 4093 2482 1140 1179 909 8862 2820 4802 9433 3640 3091 1887 5366 5895 4912 4266 3678 11218 9885 11064 16419 14049 1229 614 1953 2123 1825 1497 1322 4153 3623 4078 6010 5118 1862 1273 3413 3772 3087 2769 2356 7065 6262 6986 10409 8931 42476 0.0707264884291858 0.000640836464748021 0.0980607705129699 0.0586703131107052 0.0279820401517467 0.02814419341049 0.0210389754053373 0.208312666340908 0.0647096109107397 0.113448569029798 0.225148084597296 0.0831174516360743
2900 9 4495 2690 907 1233 899 8863 2857 5028 8626 3476 2900 1702 5602 6216 4922 4356 3672 11157 9936 11263 15863 13372 1207 595 2076 2201 1799 1583 1378 4078 3701 4026 5967 4906 1693 1107 3526 4015 3123 2773 2294 7079 6235 7237 9896 8466 41983 0.0696714071844868 0.000186961157478284 0.10639372991159 0.0630452485909902 0.0218978656800952 0.0290433866846208 0.0213599282073911 0.212543794040561 0.0682572657135788 0.117502873163784 0.204899221789835 0.0851983178755891
3228 21 4233 2234 1037 1376 1112 9011 2921 4777 8937 2893 3228 1992 5559 5813 4716 4325 3782 11410 10138 11252 16126 12971 1257 666 1980 2134 1767 1655 1383 4193 3663 4063 6048 4793 1971 1326 3579 3679 2949 2670 2399 7217 6475 7189 10078 8178 41780 0.0746951672928779 0.000553738393243968 0.101594981179375 0.0525587857926462 0.0238374868119409 0.0321738583054303 0.026065193990381 0.219566039511298 0.0697830470452512 0.115472896717309 0.214126318014785 0.0695724869454602
3004 7 4036 2374 1529 1171 629 9316 2327 5210 9465 2562 3004 1803 5242 5695 5102 4397 3419 11459 9563 11214 16596 13113 1208 597 1921 2122 1876 1607 1276 4223 3559 4083 6045 4788 1796 1206 3321 3573 3226 2790 2143 7236 6004 7131 10551 8325 41630 0.0701579096385219 0.000216174104082898 0.0994626326987347 0.0565058322181611 0.0344701547119842 0.0270032074188328 0.0146948364669112 0.221695518984093 0.0570994471338619 0.126072757341424 0.231564570764989 0.0610569585184024
3223 5 4097 2543 1076 1055 978 9288 2081 5237 9669 2127 3223 1914 5367 5919 4847 4103 3589 11542 9357 11138 16790 12816 1314 644 1991 2148 1799 1492 1335 4266 3456 4017 6101 4736 1909 1270 3376 3771 3048 2611 2254 7276 5901 7121 10689 8080 41379 0.0767157129498247 9.33314657133436e-05 0.0952545291143042 0.0625841242291579 0.0271574087192387 0.0268085388977295 0.0241168987154828 0.224044692021022 0.0522140827539615 0.127760774832852 0.232188309359651 0.051061596941063
3070 3 4245 2363 1360 1099 932 9148 2310 4828 9276 2906 3070 1848 5468 5834 5035 4277 3581 11417 9523 10887 16173 13107 1225 625 1997 2159 1857 1628 1312 4204 3464 3990 5972 4803 1845 1223 3471 3675 3178 2649 2269 7213 6059 6897 10201 8304 41540 0.075675009057719 9.73942153217759e-05 0.101821841422258 0.0564486137267073 0.0341465228955494 0.0265091247816837 0.0220464225514109 0.219188112842218 0.0560479942157804 0.113606627162855 0.223016579770688 0.0713957573578082
3095 29 3734 2644 1390 1080 1033 9104 2846 4470 9113 2932 3095 1884 5000 5775 4992 4243 3740 11455 10125 10918 16070 13083 1240 618 1869 2173 1829 1536 1389 4176 3677 3961 5919 4773 1855 1266 3131 3602 3163 2707 2351 7279 6448 6957 10151 8310 41470 0.074649750693624 0.000727699902614177 0.0890713666601005 0.06317720304104 0.034100907609158 0.0257613800298945 0.0254926907826665 0.217940589766945 0.0681488756519642 0.10936085697463 0.221005381057789 0.070563297829574
3169 115 4083 2338 1096 886 1199 8782 2856 4557 9836 2550 3169 1988 5440 5739 4708 3887 3633 11088 9841 10799 16712 13139 1296 631 2039 2127 1707 1453 1327 4103 3599 3923 6123 4799 1873 1357 3401 3612 3001 2434 2306 6985 6242 6876 10589 8340 41467 0.0755893848331832 0.00315078659803385 0.0970584049754748 0.0547634794482246 0.0263238875146606 0.0205781625816928 0.0302507540455438 0.213213699413385 0.0680114291629646 0.10799013065339 0.239860943610242 0.0632089371632053
