"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3584 76 4575 2615 1353 1516 650 10609 2124 5388 10348 3624 3584 2308 6127 6622 5611 5152 4044 13221 10693 12318 18317 15483 1352 756 2120 2364 1975 1758 1432 4652 3763 4349 6458 5399 2232 1552 4007 4258 3636 3394 2612 8569 6930 7969 11859 10084 46462 0.0766385715382477 0.00184501656091743 0.0996786251359642 0.0552921499343479 0.0291505605542864 0.0318160768335861 0.0137509020454659 0.228807668599597 0.044783434938876 0.116487598044854 0.222891618619368 0.0788577771944896
3422 70 4601 2572 1358 1655 481 10734 2207 5263 10995 2886 3422 2143 6066 6467 5518 5213 3918 13235 10806 12245 18965 15037 1349 678 2171 2307 1960 1776 1417 4636 3824 4275 6814 5323 2073 1465 3895 4160 3558 3437 2501 8599 6982 7970 12151 9714 46244 0.0739902683247314 0.00158027188118307 0.098165809356517 0.0553019915207583 0.0290681097656523 0.0366901088241013 0.00967034881400647 0.234116582645914 0.0482946195099834 0.110303350520514 0.237958034933917 0.064860503902721
3456 76 4255 3054 1184 1707 586 10694 2505 5113 10800 3168 3456 2197 5732 6743 5588 5327 4077 13301 11166 12401 18814 15403 1335 720 2043 2339 1968 1836 1470 4640 3878 4387 6579 5468 2121 1477 3689 4404 3620 3491 2607 8661 7288 8014 12235 9935 46598 0.0734839264737199 0.00199976730733597 0.0893252548775757 0.0672895893569182 0.0246388773943202 0.0367346990072661 0.0118581139308475 0.231845048688407 0.0527411868222545 0.108581420813548 0.23358974257425 0.0679123727535576
3493 75 4488 2799 1572 1150 719 10509 2603 5084 10744 3033 3493 2241 6014 6650 5881 4982 3938 13015 11044 12233 18715 15131 1327 715 2163 2341 2049 1763 1432 4574 3895 4262 6617 5341 2166 1526 3851 4309 3832 3219 2506 8441 7149 7971 12098 9790 46269 0.0760130780538194 0.00139581663832132 0.0984214718605057 0.0599756520823531 0.0333917473720518 0.0238398776901532 0.0154851005473905 0.228774925887306 0.055694521008535 0.110434992690244 0.231810687341163 0.0647621288281578
3804 14 4158 2960 1110 1236 534 11095 2546 5020 10601 3091 3804 2425 5837 6728 5484 4830 3714 13468 11321 12322 18576 15174 1393 746 2069 2354 1890 1650 1341 4693 4019 4347 6493 5301 2411 1679 3768 4374 3594 3180 2373 8775 7302 7975 12083 9873 46169 0.0835565347380829 0.000263346176362499 0.0886823877075641 0.064238266855563 0.0261740075441535 0.0276254308393203 0.0118610720835592 0.242475830805506 0.0533211707583831 0.107500222558708 0.229380494882346 0.0649212350504519
3610 15 4511 2769 1277 1146 895 10404 2082 5711 10824 3030 3610 2268 6090 6738 5611 4777 3982 12920 10357 12414 18843 15289 1357 689 2121 2404 1980 1690 1466 4645 3654 4395 6584 5412 2253 1579 3969 4334 3631 3087 2516 8275 6703 8019 12259 9877 46274 0.0788930204108912 0.000465011395260799 0.0974855874774816 0.0614388196592721 0.0282587821029053 0.0255749244776929 0.0186548916915294 0.225732066499963 0.046484745758644 0.119979444305675 0.233231930015601 0.063800776205084
3557 15 4547 2807 1509 977 1179 10137 2430 5402 11200 2485 3557 2240 6099 6703 5807 4760 4225 12885 10799 12388 19178 14918 1332 688 2203 2405 2024 1714 1477 4516 3813 4410 6745 5271 2225 1552 3896 4298 3783 3046 2748 8369 6986 7978 12433 9647 46245 0.0766957808075527 0.000345792360348487 0.0989226954575121 0.0621818744378003 0.0326115721250768 0.0222542384791341 0.0250050772273074 0.218536088104118 0.0517764889918893 0.116309623706047 0.242522042262476 0.0528387260407378
3708 33 4435 2576 1569 997 1058 10254 2586 4806 11178 2264 3708 2371 6067 6553 5721 4712 4131 12924 11034 11927 18820 14535 1370 739 2090 2401 2006 1639 1461 4476 3913 4285 6549 5154 2338 1632 3977 4152 3715 3073 2670 8448 7121 7642 12271 9381 45464 0.0813049177784471 0.00063022447153433 0.0967050424106773 0.0570338858787019 0.0351344028428033 0.0211471515791338 0.0229873937770036 0.226815487018164 0.0554904056745536 0.106787799101925 0.247454009366295 0.0485092801007607
3412 4 4511 2823 1424 1195 1048 10048 2566 5163 11255 2023 3412 2111 5968 6686 5756 4895 4246 12771 10795 12137 19121 14452 1305 654 2105 2354 2056 1697 1523 4542 3821 4271 6692 5210 2107 1457 3863 4332 3700 3198 2723 8229 6974 7866 12429 9242 45472 0.0766054024926841 0.000100991041045784 0.0986714217835664 0.0606173274960062 0.0306945033703038 0.0271428445591069 0.0233631275135884 0.221023393806448 0.0552770843850736 0.113502225461293 0.249604626858935 0.0433970512319481
3522 4 4775 2682 1096 1136 966 10298 2791 5117 11341 2118 3522 2161 6262 6764 5473 4668 3991 12883 11110 12332 19316 14685 1365 674 2180 2387 1941 1643 1406 4564 3895 4357 6749 5197 2157 1487 4082 4377 3532 3025 2585 8319 7215 7975 12567 9488 45846 0.0800783862364033 6.97308655536827e-05 0.104648462859758 0.0561359288628028 0.0238441906873004 0.0247439120455234 0.0201107887891984 0.222104469136118 0.0612786440052362 0.110540283056521 0.248798984869671 0.0476462185859133
