"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2862 44 3786 2360 1116 1270 1087 8649 2462 4123 9480 2064 2862 1736 4921 5422 4511 4119 3657 10960 9376 10072 15844 12115 1170 601 1859 2027 1662 1549 1346 4046 3427 3708 5793 4491 1692 1135 3062 3395 2849 2570 2311 6914 5949 6364 10051 7624 39303 0.0715696060418595 0.0012459654992235 0.0968088587786013 0.0598062991872797 0.0266053555575809 0.033227324340695 0.0281274273589754 0.221634302289557 0.0637420126915801 0.103278858244574 0.240438239298586 0.0535157507114882
2877 26 4012 2236 1134 1125 896 8692 2485 4380 9187 2719 2877 1760 5177 5506 4626 4049 3446 10861 9283 10217 15659 12565 1143 595 1907 2014 1702 1499 1277 4063 3446 3745 5813 4716 1734 1165 3270 3492 2924 2550 2169 6798 5837 6472 9846 7849 39769 0.0713364116420356 0.000690890749825813 0.1017083158207 0.0571253098604957 0.027212552788602 0.0274893968271878 0.0220221313931085 0.212817164448002 0.0647789472905271 0.110518748965357 0.237599912929318 0.0667002172848401
2924 83 3976 2125 1076 1173 881 8730 2414 4895 8740 3020 2924 1800 5153 5338 4451 3966 3331 10802 9246 10721 15461 12741 1207 623 1940 1963 1658 1516 1259 3970 3420 4000 5740 4690 1717 1177 3213 3375 2793 2450 2072 6832 5826 6721 9721 8051 40037 0.074262565170673 0.00218375393171652 0.0983140237000458 0.0502869891147488 0.0282131722925257 0.0286935165122736 0.0221582296817639 0.21746945597566 0.0597639088220847 0.123790712251955 0.220067651762082 0.0747960207844701
3084 9 3855 1900 1248 1465 1037 8445 2422 4147 9249 2939 3084 1893 5145 5184 4515 4323 3773 10850 9183 9960 15479 12627 1200 603 1861 1917 1657 1587 1368 4089 3370 3730 5791 4620 1884 1290 3284 3267 2858 2736 2405 6761 5813 6230 9688 8007 39800 0.0789565479719556 0.000245907123215067 0.0982964620460845 0.0482758114244652 0.0300623927670885 0.0365920372161328 0.0264548442218408 0.213239472670275 0.0602010220290267 0.103325174525735 0.231067660577716 0.0732826674264647
2929 4 4042 2393 1208 1210 821 8192 3078 3943 9263 2952 2929 1702 5169 5641 4803 4163 3484 10381 9618 10085 15522 12747 1231 575 1921 2046 1850 1500 1295 3841 3476 3826 5727 4655 1698 1127 3248 3595 2953 2663 2189 6540 6142 6259 9795 8092 40035 0.0735237542453883 5.55787710298261e-05 0.100519851189919 0.0593026801067966 0.0286103670881736 0.0299014632364933 0.0214672553163065 0.205954503074488 0.0792256992051492 0.0978441331436497 0.232388190027219 0.0712065245953873
2820 21 3894 2331 1363 1108 1170 7937 2728 3926 9809 2486 2820 1699 5020 5460 4832 4154 3824 10343 9218 9700 15842 12459 1142 573 1891 1991 1786 1500 1418 3853 3444 3667 5869 4582 1678 1126 3129 3469 3046 2654 2406 6490 5774 6033 9973 7877 39593 0.0704338657019019 0.000299251626103015 0.094225368883266 0.0587423103035815 0.0344280586396971 0.0278418466020093 0.0293463084695256 0.204227721954844 0.0708325167528057 0.0995351122947463 0.247312172351907 0.0627754664196123
3034 0 3755 2388 1192 840 1225 8675 2514 4212 9087 2583 3034 1819 4953 5513 4671 3779 3578 10962 9433 10219 15474 12305 1215 621 1828 2034 1732 1426 1291 4043 3426 3832 5752 4595 1819 1198 3125 3479 2939 2353 2287 6919 6007 6387 9722 7710 39505 0.0765633125910785 1.96062457254209e-05 0.0963035253383229 0.0593141968083465 0.0306156384179176 0.0223325332719581 0.0310467744582039 0.217608540725021 0.063146556317358 0.106726505590036 0.231379327647713 0.0649434825883194
2837 18 4087 2164 1206 1110 1144 8899 2272 4693 8439 2919 2837 1690 5219 5498 4652 4060 3706 11212 9413 10599 15133 12417 1165 558 1885 2052 1702 1498 1393 4071 3507 3905 5635 4566 1672 1132 3334 3446 2950 2562 2313 7141 5906 6694 9498 7851 39788 0.0718785000463486 0.000363730865594983 0.0990471209857856 0.0512423665808481 0.0300365616956288 0.0288026991241546 0.0291155477723605 0.229135953677882 0.0577065370885509 0.119271018658556 0.209508949665123 0.0738910138391668
2986 0 4309 2116 1322 1061 1242 8541 2503 4532 9259 2106 2986 1760 5485 5612 4839 4152 3863 11003 9489 10523 15869 12050 1226 584 1989 2095 1748 1531 1401 4017 3498 3913 5925 4513 1760 1176 3496 3517 3091 2621 2462 6986 5991 6610 9944 7537 39977 0.0755540047730215 9.57141229464976e-06 0.106352311569993 0.0518098260807928 0.032938253962394 0.0266730589206016 0.0310824830163771 0.211480552183032 0.0634343684008311 0.114389323513717 0.233077424324369 0.0531988218425772
3018 11 3860 2243 1204 1238 1290 8388 2545 4763 9151 2358 3018 1821 5075 5438 4620 4096 3827 10832 9307 10529 15806 12217 1208 606 1880 2022 1762 1559 1383 4070 3541 3874 5947 4537 1810 1215 3195 3416 2858 2537 2444 6762 5766 6655 9859 7680 40069 0.0760083238939215 0.000348333939493033 0.095817624947453 0.0568751043516599 0.0297244171777801 0.0322330082113835 0.0314370368698139 0.206016682359667 0.0617074690014754 0.117520005390941 0.233032398793106 0.0592795950633054
2880 6 3663 2439 1329 1060 997 8998 2002 4442 8907 2896 2880 1732 4836 5493 4799 4155 3626 11247 9174 10192 15385 12489 1154 559 1782 2023 1704 1526 1377 4075 3424 3714 5792 4563 1726 1173 3054 3470 3095 2629 2249 7172 5750 6478 9593 7926 39619 0.073561073998131 0.000113049169290086 0.0907333783695504 0.0593968940274848 0.0327166579900363 0.0265175612294818 0.0249617165255187 0.229263164141069 0.0515068751869545 0.113881947865817 0.224140316982178 0.0732073645144886
2791 21 4167 2470 1078 1150 987 9114 1678 5479 8705 2624 2791 1694 5266 5752 4721 4133 3610 11392 8858 11046 15852 12680 1118 595 1984 2109 1738 1510 1332 4212 3291 3899 5796 4670 1673 1099 3282 3643 2983 2623 2278 7180 5567 7147 10056 8010 40264 0.0708326785933482 0.000333686491776815 0.101621173898611 0.0617285401173285 0.0264399605330675 0.0280573372594966 0.0254748224768002 0.226232310882627 0.0413781031802405 0.134070814204392 0.21847857734213 0.0653519950201816
2829 2 3751 2553 1368 929 1007 9083 1876 4839 9273 2545 2829 1674 4857 5542 4838 3953 3487 11230 8962 10401 15871 12614 1157 568 1868 2072 1814 1473 1340 4144 3400 3803 5802 4707 1672 1106 2989 3470 3024 2480 2147 7086 5562 6598 10069 7907 40055 0.0703858984131902 5.62402224469103e-05 0.0948074050998398 0.0617628187645369 0.034296154920953 0.0240546707693633 0.0244053077920177 0.226585694079217 0.0454330550033213 0.119060992824245 0.235391427431519 0.0637603346793495
3133 5 3772 2233 1439 956 1214 8431 2130 4876 8788 3025 3133 1863 5004 5344 4802 4044 3767 10840 8981 10516 15497 12719 1275 631 1893 1981 1714 1491 1358 3989 3341 3807 5803 4634 1858 1232 3111 3363 3088 2553 2409 6851 5640 6709 9694 8085 40002 0.0788270724106318 0.000240729061320392 0.093139194593242 0.0538790686365147 0.0362397392421181 0.0245487821983817 0.0308316198057381 0.21162477103443 0.0512106755824504 0.12196610164741 0.220842259417009 0.0766499863707532
2944 12 3781 2087 1694 1080 995 8745 1889 5333 8457 2829 2944 1749 4960 5235 4999 4237 3648 11024 8913 10919 15391 12594 1207 570 1812 1930 1842 1584 1369 4000 3327 3985 5626 4686 1737 1179 3148 3305 3157 2653 2279 7024 5586 6934 9765 7908 39846 0.0743484553734111 0.000336933717917737 0.0957247395079107 0.0538651336805869 0.0409652016146875 0.0264548591259689 0.0246316176355871 0.219644642485515 0.0470093356187877 0.133032211439593 0.213700664559747 0.0702862052402873
3061 40 3880 1858 1472 1327 849 8907 2183 4664 8835 2714 3061 1894 5134 5128 4645 4266 3568 11142 9213 10488 15416 12450 1207 640 1864 1955 1706 1547 1333 4112 3389 3907 5680 4694 1854 1254 3270 3173 2939 2719 2235 7030 5824 6581 9736 7756 39790 0.0768359096794703 0.000841072789382835 0.0988671694819274 0.0461157900608435 0.0368473760138027 0.0331186380119649 0.0214410390660646 0.226076810822678 0.0531341234280746 0.117054104042892 0.223905100924538 0.0657628656783613
2894 86 3945 2363 1321 915 1042 8773 2198 4623 8947 2551 2894 1823 5165 5619 4874 4014 3534 11030 9193 10387 15575 12378 1157 603 1909 2066 1775 1522 1277 4035 3429 3759 5748 4567 1737 1220 3256 3553 3099 2492 2257 6995 5764 6628 9827 7811 39658 0.0726501149644293 0.00197888147866796 0.0999277735975423 0.0580753195302099 0.0342216865382294 0.0238247634426639 0.0266745593404848 0.226538386968751 0.0562010665764633 0.115706017622854 0.223019345668197 0.0611820842715065
2900 76 3793 2429 1385 1104 869 8774 2009 4684 9575 2136 2900 1788 4963 5532 4800 4150 3465 10947 8943 10284 16047 12269 1188 618 1860 2117 1754 1554 1292 4013 3343 3812 5914 4545 1712 1170 3103 3415 3046 2596 2173 6934 5600 6472 10133 7724 39734 0.0728592642411119 0.00166618621396438 0.0949870263667177 0.0611183775161373 0.0357907494536734 0.0279299997276303 0.0225062508952701 0.219995577782415 0.0501120660834595 0.114963188205476 0.24331257732342 0.0547587361907241
2855 18 3975 2313 1082 974 1095 9042 2457 4473 9099 2465 2855 1733 5135 5598 4579 3884 3535 11247 9509 10502 15790 12445 1140 573 1850 2101 1669 1444 1330 4195 3480 3811 5810 4616 1715 1160 3285 3497 2910 2440 2205 7052 6029 6691 9980 7829 39848 0.0705440960043887 0.000461043774516008 0.0987350138802666 0.0570274347566206 0.0265724145630789 0.0248298670421402 0.0277839338391381 0.227541896895501 0.0618613181208452 0.115783506268448 0.227145566197906 0.0617139086571512
