"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3161 4 3915 2749 1210 978 990 8955 2663 5073 8861 3346 3161 1911 5144 5967 4970 4111 3590 11183 9636 11121 15876 13196 1254 682 1926 2207 1837 1511 1362 4210 3588 4106 6026 4856 1907 1229 3218 3760 3133 2600 2228 6973 6048 7015 9850 8340 41905 0.0722769484015472 0.000165445273555683 0.0926901929064672 0.0657686487128505 0.0287817378325857 0.0235844715754138 0.0234999043551796 0.213087886563133 0.0633397708006364 0.120083571181575 0.216164676323425 0.0805567460736308
3024 3 3773 2741 1206 1103 1278 8825 2446 4824 9564 2166 3024 1781 4926 5799 4852 4179 3868 11270 9506 10751 16401 12427 1246 628 1868 2153 1776 1589 1423 4210 3579 3914 6140 4721 1778 1153 3058 3646 3076 2590 2445 7060 5927 6837 10261 7706 40953 0.0766848923480925 8.98606039419453e-05 0.0921853977095265 0.0675847956241816 0.029277979173119 0.0267981192499726 0.0325678345219438 0.215862845678938 0.0584089096419006 0.119292879385791 0.228199671972959 0.0530468140896339
3063 50 3801 2706 1289 1214 942 8720 2448 4875 8788 3103 3063 1825 5024 5820 4955 4302 3624 10995 9371 10749 15609 12903 1288 602 1910 2154 1867 1620 1349 4072 3497 3928 5809 4911 1775 1223 3114 3666 3088 2682 2275 6923 5874 6821 9800 7992 40999 0.0752100958609085 0.00141991224336699 0.090595230887166 0.0646662685810553 0.031341571323183 0.02906002366515 0.0242411435263689 0.214455298021429 0.0613074421784242 0.117732794298401 0.213884725135671 0.0760854942788763
3238 12 3885 2619 1251 1231 860 8979 2493 4901 9549 2620 3238 1988 5198 5868 4930 4365 3586 11220 9538 10823 16308 12866 1262 675 1949 2189 1796 1639 1345 4175 3616 4064 6062 4838 1976 1313 3249 3679 3134 2726 2241 7045 5922 6759 10246 8028 41638 0.0783925469964335 0.000275043889454759 0.0948423002260986 0.0653032992511686 0.0294353569080203 0.0289285529627175 0.021184045847098 0.214006620196532 0.0593880995007634 0.119309386805743 0.226952708464826 0.0619820389511441
2960 2 4091 2235 1422 1047 972 8639 2761 4527 9735 2377 2960 1743 5211 5465 4821 4083 3524 10843 9460 10364 16237 12468 1219 623 1981 2066 1785 1531 1320 4144 3623 3862 6146 4633 1741 1120 3230 3399 3036 2552 2204 6699 5837 6502 10091 7835 40768 0.0731097968061808 0.000109140776693725 0.0986396785280361 0.0541197322005964 0.0342231821018294 0.0264849330981828 0.025176271870842 0.213358135441454 0.0671986953164239 0.107685258396417 0.240088196507744 0.0598069789556005
3041 4 3969 2514 1380 1131 1063 8820 2589 4656 9483 2724 3041 1800 5132 5727 4958 4263 3719 11157 9594 10642 16122 12825 1245 637 1919 2149 1826 1607 1382 4152 3608 4003 6021 4727 1796 1163 3213 3578 3132 2656 2337 7005 5986 6639 10101 8098 41374 0.072770214627014 0.000150426403362036 0.095673197821349 0.0619489025363328 0.0339675519171104 0.0276923439592447 0.0259005519099169 0.21324265188735 0.0614630863699424 0.111131216243954 0.229249829160581 0.0668100271638429
2831 0 4006 2571 1207 1023 1190 8695 2263 5310 9352 2915 2831 1660 5071 5697 4724 3954 3664 10982 9159 11088 16323 13142 1171 595 1945 2180 1793 1480 1377 4086 3381 4117 6096 4986 1660 1065 3126 3517 2931 2474 2287 6896 5778 6971 10227 8156 41363 0.0689769129907371 2.51256003153073e-05 0.0972198922896674 0.0579622824233906 0.0300457174449556 0.0253639743589839 0.029965282931563 0.208804375083002 0.0541043296825953 0.130687940591704 0.225409475938175 0.0714346906649114
3008 58 3957 2841 1038 1047 1248 9343 2392 4785 9592 2503 3008 1827 5129 6016 4799 3959 3694 11709 9823 11009 16512 12907 1239 655 1954 2255 1887 1513 1328 4278 3599 4089 6108 4792 1769 1172 3175 3761 2912 2446 2366 7431 6224 6920 10404 8115 41812 0.0709191126590589 0.00133524487812449 0.0973324742058581 0.0666636373746832 0.0239064218562139 0.024098089311462 0.031819489331745 0.222465394735383 0.0564218462780638 0.116870861483477 0.226392673824521 0.0617747540614093
3187 10 3684 2754 1229 1253 968 8893 2544 4811 10428 1743 3187 1914 4942 5828 4863 4298 3664 11169 9555 10823 17267 12786 1283 656 1868 2194 1818 1602 1388 4158 3543 3984 6224 4873 1904 1258 3074 3634 3045 2696 2276 7011 6012 6839 11043 7913 41504 0.0760479709379361 0.000103928723335378 0.0881821901314077 0.0671311359301838 0.0292691046770589 0.031436619139992 0.0227332242831042 0.212701695747614 0.06118505134422 0.116117345614307 0.251932746793136 0.043158986677705
3011 10 3841 2600 1110 1239 1384 8831 2687 4704 10064 1968 3011 1792 4992 5664 4675 4150 3999 11398 9726 10828 16871 12603 1229 641 1928 2099 1764 1535 1432 4359 3602 4021 6236 4743 1782 1151 3064 3565 2911 2615 2567 7039 6124 6807 10635 7860 41449 0.0673071079658994 0.000315200091885245 0.0932737484422446 0.0637670911060068 0.0267074554134669 0.0324300294368189 0.0317836034201159 0.212444886881879 0.066239389737436 0.111948492712605 0.246439443593209 0.0473435511984342
3216 7 3805 2319 1607 1007 1045 9098 2522 4331 9713 2490 3216 1921 5055 5428 4972 4125 3646 11378 9661 10452 16312 12711 1302 671 1946 2063 1854 1524 1366 4239 3540 3853 6091 4797 1914 1250 3109 3365 3118 2601 2280 7139 6121 6599 10221 7914 41160 0.0782523610798393 0.000140665836094642 0.0947361084106673 0.0576409884524202 0.0383543492322759 0.024909275415228 0.0264334060969707 0.221450882067987 0.0611477180898238 0.104025201671016 0.232072303936716 0.0608367397109605
3109 19 4272 2369 1014 1024 1156 9052 2652 4463 10417 2407 3109 1824 5487 5862 4713 3983 3640 11337 9728 10559 17057 13034 1304 609 1994 2163 1754 1499 1355 4261 3632 3919 6430 4850 1805 1215 3493 3699 2959 2484 2285 7076 6096 6640 10627 8184 41954 0.072253220856727 0.000498119756151214 0.0996040517399456 0.0570785724475657 0.0250289706831001 0.0235695023351977 0.0277459413540278 0.218391281628804 0.0652611258774866 0.107891251788093 0.246958964461859 0.0557189970710419
2954 21 3966 2834 894 1110 952 9325 2379 4540 10187 2738 2954 1780 5124 6011 4676 4030 3472 11442 9504 10417 16685 13166 1195 622 1947 2229 1756 1510 1355 4317 3627 3919 6257 4968 1759 1158 3177 3782 2920 2520 2117 7125 5877 6498 10428 8198 41900 0.0697207437652837 0.000676032874174703 0.096334761115513 0.0675671396467549 0.0211512090795818 0.0253456757956478 0.0226135364850075 0.222045811205981 0.0561972861566309 0.107812856044031 0.244414197895031 0.0661207499363627
3114 0 3886 2706 954 1285 1007 9168 2273 4632 9915 3261 3114 1853 5103 5866 4613 4175 3617 11442 9427 10538 16469 13551 1261 636 1943 2207 1723 1565 1343 4288 3521 3984 6179 4975 1853 1217 3160 3659 2890 2610 2274 7154 5906 6554 10290 8576 42201 0.0719179180444859 2.98943534065352e-06 0.0927035357738065 0.0645712825317055 0.0221467353122378 0.0292063001398483 0.0254977108685772 0.216448411126491 0.0545021355021677 0.110577525435701 0.234083035899152 0.0783424199304869
3105 7 4325 2328 1108 1144 1296 8759 2480 4702 9418 2895 3105 1860 5556 5809 4777 4142 3881 11218 9603 10710 16144 12985 1252 629 2075 2140 1779 1557 1422 4095 3595 3984 6054 4803 1853 1231 3481 3669 2998 2585 2459 7123 6008 6726 10090 8182 41567 0.0743917027388989 0.000226862814267522 0.103278377208007 0.0579071685714184 0.0257133279944513 0.0282920499840293 0.0310937139498902 0.207784595983909 0.0601917281367195 0.113553978347831 0.226062828583063 0.0715036656875147
3170 3 3989 2420 1161 1105 1352 9279 2166 4558 9531 2843 3170 1866 5234 5703 4715 4029 3878 11735 9552 10554 16200 12933 1307 621 1951 2149 1791 1503 1422 4349 3556 3885 6110 4809 1863 1245 3283 3554 2924 2526 2456 7386 5996 6669 10090 8124 41577 0.0753263416273364 0.000189772470243501 0.095039565998555 0.0563912391865709 0.0279169989141759 0.026463793145924 0.0326774687157004 0.225634198163168 0.0515940154750723 0.107697611430714 0.229652918968436 0.0714160759041039
3014 19 4199 1998 1619 1143 1213 8880 2864 4300 9546 2925 3014 1850 5435 5465 5014 4226 3852 11320 10003 10615 16114 13001 1183 614 1968 2070 1931 1587 1412 4181 3688 4047 6038 4808 1831 1236 3467 3395 3083 2639 2440 7139 6315 6568 10076 8193 41720 0.0727900888181799 0.000327552090565978 0.0990677355432664 0.0479027572969511 0.0398953950955619 0.0285217287556896 0.0283448166952689 0.211550945271888 0.0692691055579286 0.101724896563456 0.228135299777538 0.0724696785337058
3035 36 4196 2154 1425 962 1387 8403 2817 4222 9567 2990 3035 1834 5373 5507 4874 4042 3957 10918 9636 10201 15906 12942 1237 657 2020 2058 1794 1472 1442 4099 3657 3862 5954 4835 1798 1177 3353 3449 3080 2570 2515 6819 5979 6339 9952 8107 41194 0.0725186811749541 0.000861525947607883 0.10299807157406 0.0544435294841874 0.0348548784875198 0.0240658762039751 0.0315903735773159 0.205513185284684 0.0670967801297251 0.101413134794321 0.232294102433517 0.0723498609081328
3142 7 3749 2001 1442 1024 1125 9326 2764 4308 8712 2976 3142 1939 5023 5159 4635 3926 3536 11489 9970 10618 15415 12523 1210 665 1865 1966 1733 1515 1373 4283 3660 3915 5868 4713 1932 1274 3158 3193 2902 2411 2163 7206 6310 6703 9547 7810 40576 0.078018094717003 0.000118364258170228 0.0924792146464846 0.0473242998128833 0.035677040082674 0.0237255283947124 0.0262805669287284 0.231280235713213 0.0709364693379495 0.107513812022646 0.21695035169332 0.0696960223922156
