"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3070 12 3959 2578 1067 1526 844 9712 1946 4829 10448 2798 3070 1856 5138 5764 4677 4379 3560 11916 9412 10613 17077 13472 1226 677 1952 2154 1824 1663 1356 4450 3628 3984 6403 5043 1844 1179 3186 3610 2853 2716 2204 7466 5784 6629 10674 8429 42789 0.0747446432233059 0.000256746362708683 0.0927880322823214 0.0609684905480658 0.0255205408607637 0.0368681582118934 0.019114192891901 0.223183984111432 0.0453454517087146 0.112672015428042 0.245012688594011 0.0635250557768407
3135 5 4453 2582 1003 1594 667 9662 1941 5054 10336 2048 3135 1875 5689 6158 4836 4582 3579 11866 9352 10861 17099 12748 1265 639 2113 2325 1848 1670 1375 4455 3545 4098 6399 4858 1870 1236 3576 3833 2988 2912 2204 7411 5807 6763 10700 7890 42480 0.0725639249393994 0.00013334597576466 0.102661255317192 0.0607376289559673 0.0234887369528918 0.038211387553645 0.0151969822779993 0.22926643553102 0.0467101756566873 0.12045870766776 0.241755221665705 0.0488161975059683
3235 25 4327 2503 803 1473 853 9723 2271 4727 10639 2266 3235 1972 5648 6070 4611 4360 3561 11909 9835 10840 17385 13148 1288 651 2081 2262 1724 1652 1375 4345 3722 4094 6503 4878 1947 1321 3567 3808 2887 2708 2186 7564 6113 6746 10882 8270 42845 0.0762071784942538 0.000526988953499845 0.101681907716876 0.0576870093693087 0.0182910453509321 0.0346066032697194 0.0188164141602041 0.225825737226495 0.0521432552943849 0.111022745814857 0.250800450951838 0.0523906633976317
3122 33 4506 2449 840 1546 571 9206 2197 5241 9770 3086 3122 1862 5727 6054 4693 4449 3408 11334 9275 10922 16617 13397 1293 641 2122 2201 1790 1612 1280 4256 3594 4075 6306 5029 1829 1221 3605 3853 2903 2837 2128 7078 5681 6847 10311 8368 42567 0.0732247555545029 0.000842093745290307 0.106387344849141 0.0553572048512648 0.0188207217875237 0.035477162245064 0.012838260048953 0.216428487348156 0.0517918490541157 0.12371703850878 0.232680253968315 0.0724348280388943
3051 1 4319 2885 1070 1226 1034 9154 2813 5040 9148 2791 3051 1784 5459 6308 4993 4363 3738 11501 10042 11361 16326 12935 1268 644 2036 2385 1856 1659 1391 4272 3721 4183 6182 4943 1783 1140 3423 3923 3137 2704 2347 7229 6321 7178 10144 7992 42532 0.0724747990030852 2.54622209262034e-05 0.102689414502534 0.0674342332052394 0.0247916473404919 0.0298015322514329 0.0240589852030926 0.211826235385126 0.0672415978621098 0.118108095261918 0.216730919299975 0.0648170784640681
3201 6 4083 2538 1204 975 1373 9649 2317 4976 10060 2440 3201 1918 5361 5880 4894 3999 3874 12103 9876 11115 16998 13136 1289 640 2019 2190 1870 1498 1420 4544 3737 4177 6302 4983 1912 1278 3342 3690 3024 2501 2454 7559 6139 6938 10696 8153 42822 0.0744359274014596 9.59388004348397e-05 0.0961530317543711 0.0600766932631875 0.0254459148976578 0.0233272264077259 0.0313299814622143 0.227399475621694 0.0540651261572156 0.115863952391583 0.234414327260268 0.0573924045821877
3325 16 3982 2424 1254 1075 1394 9377 2576 4612 9721 2922 3325 2001 5303 5685 4710 3993 3858 11766 9960 10869 16479 13283 1340 680 2042 2229 1792 1529 1469 4382 3703 4111 6118 4985 1985 1321 3261 3456 2918 2464 2389 7384 6257 6758 10361 8298 42678 0.0794437569975805 0.000267751288976098 0.0939283626298462 0.0569229492364654 0.0273444285387973 0.0248798394102491 0.0320899274916118 0.220727545190305 0.0592226453812618 0.108030368211484 0.228045576894836 0.0690968487285865
3331 20 4086 2756 1309 786 1355 8775 2795 4517 9850 3404 3331 1999 5405 6168 5147 4021 3841 11112 9726 10614 16521 13678 1352 680 1993 2330 1912 1535 1504 4181 3629 3943 6247 4959 1979 1319 3412 3838 3235 2486 2337 6931 6097 6671 10274 8719 42984 0.0754774726494759 0.000735266970939363 0.094790557360347 0.0638947533769819 0.0315099705943075 0.0186140909415736 0.0325294002409408 0.201293663039364 0.0667178325842712 0.105927248262103 0.228646167599976 0.07986357637972
3260 5 3827 2561 1549 975 1241 8850 2734 4824 9616 3361 3260 1983 5156 5806 5198 4284 3874 11276 9766 10918 16460 13489 1282 654 1911 2157 1889 1651 1448 4244 3672 4074 6332 5063 1978 1329 3245 3649 3309 2633 2426 7032 6094 6844 10128 8426 42803 0.0768891319739298 7.88484556065074e-05 0.0880066433587255 0.0614524747439975 0.0372309068420003 0.0218870230185711 0.0310961169809269 0.208629489923892 0.0630369753893142 0.111661852936888 0.222953339008484 0.0770771973676649
3324 6 3818 2862 1349 990 1075 9288 1961 5424 9773 2685 3324 2034 5126 6043 5132 4164 3656 11606 9239 11120 16648 13142 1296 726 1945 2260 1958 1583 1338 4328 3543 4245 6191 4906 2028 1308 3181 3783 3174 2581 2318 7278 5696 6875 10457 8236 42555 0.0791547331494094 0.000242595983388274 0.0912691696624306 0.0677503625913774 0.0321819671929169 0.0229530427037466 0.0255444840683914 0.214284346847714 0.048291755395364 0.126632476401436 0.229364781002921 0.0623302850009049
3124 21 3859 2759 1412 1087 955 9453 2470 5344 9596 2746 3124 1878 5093 5956 5128 4330 3695 11754 9811 11467 16868 13210 1267 644 1896 2240 1885 1590 1394 4413 3688 4195 6404 5021 1857 1234 3197 3716 3243 2740 2301 7341 6123 7272 10464 8189 42826 0.0736782777504293 0.000657909535878865 0.0912782696886219 0.0648090738009256 0.0332941964418191 0.0253100946948627 0.0221363335471207 0.217590843709813 0.0577262685586486 0.12362373655219 0.227307054817204 0.0625879409024864
3277 14 4164 2384 1602 1061 1074 8702 2370 5472 10173 2678 3277 1999 5448 5809 5209 4392 3851 11097 9301 11169 17201 13485 1292 715 2023 2202 1878 1615 1456 4166 3604 4141 6394 4996 1985 1284 3425 3607 3331 2777 2395 6931 5697 7028 10807 8489 42971 0.0784471166097104 0.000197319568292194 0.097861464205429 0.0549577838073039 0.037352362354222 0.0257523591571364 0.024567071948908 0.198975630110114 0.054493534041926 0.128845219278516 0.234827034602453 0.0637231043159895
3119 3 4091 2529 1261 1248 1026 9883 2174 5070 10325 2314 3119 1854 5287 5824 4878 4276 3687 12148 9848 11253 17310 13086 1268 658 1992 2207 1850 1615 1422 4474 3665 4268 6538 4880 1851 1196 3295 3617 3028 2661 2265 7674 6183 6985 10772 8206 43043 0.0740426994966207 0.000125546723526799 0.0920661323325966 0.0574532450417782 0.0285275812441739 0.0293539106248663 0.0234280753867316 0.229264090734721 0.0506295612758593 0.117479550275682 0.242791440927271 0.0548381659361725
3037 42 4221 2575 1530 925 1384 8713 3053 4665 10471 2340 3037 1803 5352 5927 5237 4227 4016 11237 10024 10963 17324 13289 1276 672 2000 2220 1935 1595 1492 4266 3726 4110 6375 5012 1761 1131 3352 3707 3302 2632 2524 6971 6298 6853 10949 8277 42956 0.0733465870333177 0.000986369034526778 0.100411321052494 0.0572698439617381 0.0346203449641056 0.0213865677796931 0.0330403288999992 0.201476653581716 0.0709627659873745 0.109109417146519 0.243511065958812 0.053878734599704
3255 2 4109 2490 1480 1191 1306 8894 3272 4032 10268 2837 3255 1910 5347 5855 5137 4406 4047 11461 10430 10644 16929 13409 1347 672 1982 2198 1922 1665 1480 4303 3818 3983 6357 4929 1908 1238 3365 3657 3215 2741 2567 7158 6612 6661 10572 8480 43136 0.0764341319589812 6.8794446367651e-05 0.0942456587391117 0.0587560769891514 0.0340231963983032 0.0267047452418552 0.0319393473163897 0.205202302145719 0.077500679333038 0.0911097338227532 0.239156733743799 0.0648585998645305
3253 2 3758 2565 1450 1195 1331 9111 2734 4252 10083 3283 3253 1948 5007 5700 5019 4290 4042 11656 10095 10595 16675 13656 1307 699 1872 2131 1924 1579 1497 4295 3752 4003 6302 5094 1946 1249 3135 3569 3095 2711 2545 7361 6343 6592 10373 8562 43017 0.0748586378160337 8.15792238005355e-05 0.0868904726088787 0.0591896719736993 0.0337387552046627 0.0276818761692074 0.030646349462888 0.209352113169917 0.061662759630131 0.100949964616692 0.238220975801862 0.0767268443222268
