"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3110 53 4469 2205 805 1184 1041 8718 2080 4905 9857 2373 3110 2000 5837 6075 4797 4289 3891 11271 9454 11146 17230 13729 1163 632 1967 2083 1692 1439 1338 3897 3213 3773 5874 4599 1947 1368 3870 3992 3105 2850 2553 7374 6241 7373 11356 9130 40800 0.0761505394210077 0.00134626525275976 0.108454126200362 0.0519631659142258 0.0201957232164774 0.028882921434204 0.0261735939411333 0.209519822202872 0.0513307588660653 0.120176207197803 0.246615376027615 0.0591915003254742
3136 8 4113 2438 898 1022 1113 9021 1972 5416 9274 2216 3136 1969 5493 6097 4981 4305 3942 11650 9665 11781 17206 13550 1175 589 1834 2014 1698 1476 1313 3957 3300 3849 5872 4572 1961 1380 3659 4083 3283 2829 2629 7693 6365 7932 11334 8978 40627 0.0772667271753322 0.000171276191623411 0.0994122117551386 0.0613415184315386 0.0224054127440376 0.024729108469648 0.0270370332389121 0.22460085844103 0.0477014173102416 0.13481431863941 0.22692348355435 0.0535966340487384
3043 12 4098 2415 908 1252 974 9193 2059 4496 9253 2329 3043 1896 5385 5918 4788 4422 3913 11835 9887 11009 16521 13223 1159 609 1882 2038 1618 1483 1271 4007 3374 3741 5627 4614 1884 1287 3503 3880 3170 2939 2642 7828 6513 7268 10894 8609 40032 0.0749532427982884 0.000403021647563612 0.105470977078853 0.0610157876183863 0.0217200907900351 0.0321973884714685 0.0254670164539059 0.229216246787843 0.0491172434147688 0.113735488870667 0.228901140825951 0.0578023552422698
3191 16 3955 2402 1041 898 910 9276 2083 4429 9292 2707 3191 2038 5363 5988 5027 4222 3677 11668 9763 10850 16451 13444 1169 630 1777 2002 1703 1455 1285 3988 3342 3691 5714 4570 2022 1408 3586 3986 3324 2767 2392 7680 6421 7159 10737 8874 40200 0.0784664738254786 0.000288507521359489 0.0940243557402198 0.0601596852748884 0.0256545008340144 0.0220298966289611 0.0225103231903439 0.232113456171023 0.0534231714391812 0.112407458130723 0.230474115903521 0.0684480553402856
3322 22 3808 2634 1033 1180 991 9228 1888 4779 9747 2006 3322 2124 5256 6094 5054 4542 4022 11901 9755 11195 17109 13257 1220 676 1796 2073 1692 1511 1349 4034 3339 3833 5858 4487 2102 1448 3460 4021 3362 3031 2673 7867 6416 7362 11251 8770 40638 0.0821182028058392 0.000480108277348212 0.0930351427764964 0.0651759135803996 0.0262541943850173 0.0281560024458788 0.0232720991734462 0.228508955396686 0.0452955998075867 0.115810265118786 0.240490309826856 0.05140320640566
3150 12 3944 2499 1166 1083 1162 8911 2113 3994 10009 2621 3150 1969 5279 5947 5054 4424 4055 11654 9793 10470 16898 13723 1193 634 1831 2059 1713 1531 1312 3974 3317 3581 5796 4524 1957 1335 3448 3888 3341 2893 2743 7680 6476 6889 11102 9199 40664 0.0772985199608903 0.000392656038322629 0.0974148485440264 0.061268895070481 0.0297090663296114 0.0277914038078178 0.0281215890228579 0.221252453915741 0.0513576570919624 0.0993417285003331 0.242315341483787 0.0637358402341694
3201 7 3785 2613 1018 1030 1246 8997 2184 4299 9879 2158 3201 2004 5187 6036 5028 4317 4104 11753 9943 10840 16976 13432 1204 602 1764 2026 1741 1459 1348 3994 3402 3743 5702 4544 1997 1402 3423 4010 3287 2858 2756 7759 6541 7097 11274 8888 40417 0.0800027839901171 0.000115463177945571 0.0953373870858081 0.0661665452684649 0.0250916076440542 0.0243469893720352 0.0304467115894481 0.221235668446218 0.0539803899996813 0.105763766481404 0.243439278079995 0.0540734088648296
3065 6 4266 2649 1165 494 1405 8868 2086 4636 9741 1936 3065 1932 5595 6331 5332 4047 4039 11541 9641 11014 17003 13153 1139 603 1913 2164 1779 1413 1366 3986 3263 3752 5786 4481 1926 1329 3682 4167 3553 2634 2673 7555 6378 7262 11217 8672 40317 0.0750565053077133 0.000359838323993142 0.106674991300447 0.0661926774020823 0.0290941493035692 0.0132809480537603 0.0343981993229531 0.219776505583245 0.0528693158859192 0.113615695747759 0.240706914756322 0.0479742590122359
3156 40 3444 2666 936 948 1211 9201 2089 4705 9858 1919 3156 2025 4835 5820 4798 4120 3842 11773 9938 11228 17257 13428 1171 634 1681 1958 1626 1489 1270 3924 3415 3829 5748 4447 1985 1391 3154 3862 3172 2631 2572 7849 6523 7399 11509 8981 40173 0.0772664930355934 0.00101359124771533 0.0855653758052514 0.0689012951556517 0.0242479288888811 0.0231226213174981 0.0298792903490335 0.229875822318866 0.051557681460589 0.117951343257297 0.241324728347736 0.0492938288158873
3277 20 3985 2353 1152 1111 894 8896 2324 4470 9533 2003 3277 2071 5432 5914 5038 4476 3885 11498 9940 11095 16897 13115 1226 624 1871 2028 1673 1485 1283 3882 3315 3731 5785 4418 2051 1447 3561 3886 3365 2991 2602 7616 6625 7364 11112 8697 40018 0.0838809437383118 0.000411282391706245 0.101546416527649 0.0600418521365152 0.0287215423561325 0.0272825124669165 0.0232495800218306 0.221039407860842 0.0569954771807852 0.111177708361531 0.233918853033458 0.0517344239243219
