"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2837 5 3430 2251 1039 1152 871 7688 2183 4262 8890 1885 2837 1654 4525 5020 4182 3763 3188 9615 8056 9163 14482 10861 1188 559 1756 1877 1571 1446 1261 3742 3155 3571 5506 4193 1649 1095 2769 3143 2611 2317 1927 5873 4901 5592 8976 6668 36493 0.0796476813035484 0.000222237098367018 0.0939530977045051 0.0599240865812066 0.0312828181672608 0.0311296380403857 0.0241377530632145 0.20772510762131 0.0598699460668035 0.115571950660184 0.244631641221143 0.0519040424720713
2573 2 3414 2227 1127 951 1055 8113 2037 4612 8772 2086 2573 1509 4390 4915 4130 3501 3145 10022 8244 9703 14782 11301 1066 533 1702 1912 1580 1411 1236 3815 3153 3693 5567 4326 1507 976 2688 3003 2550 2090 1909 6207 5091 6010 9215 6975 36969 0.0718792669715033 0.000112312924909115 0.0909446701356033 0.0614827409625471 0.0300580755709743 0.0249898260816392 0.0287609917034453 0.219426101311865 0.0548206302981269 0.125923394809775 0.236118787778688 0.0554832014509233
2808 0 3228 2468 1209 991 821 8018 2271 4244 8366 2593 2808 1666 4321 5091 4363 3733 3134 9958 8437 9466 14247 11336 1142 573 1698 1937 1621 1420 1194 3792 3215 3585 5504 4368 1666 1093 2623 3154 2742 2313 1940 6166 5222 5881 8743 6968 37017 0.0778015166294621 6.28951106792407e-05 0.0864972336317237 0.0664209419202155 0.0315492199928297 0.0254829665121009 0.0210383758155332 0.215952884974587 0.0621278780140537 0.116876107038597 0.225344897671847 0.0708450826883709
2604 13 3612 2390 948 943 1070 8083 2148 4319 8711 2262 2604 1516 4580 5183 4213 3503 3243 10086 8444 9521 14594 11331 1101 548 1787 1918 1653 1330 1240 3790 3242 3638 5525 4320 1503 968 2793 3265 2560 2173 2003 6296 5202 5883 9069 7011 37103 0.0716819136385847 0.00026473978255912 0.0958371702142226 0.0641823210660871 0.0261768116435857 0.0239107825968005 0.0290753764248282 0.221372050314228 0.056459670784899 0.116806540754647 0.23295550235697 0.0612771204225881
2562 17 3387 2178 1110 1157 1232 7743 2391 4449 8457 2221 2562 1486 4363 4844 4070 3643 3481 9915 8523 9653 14479 11168 1093 510 1697 1884 1584 1394 1309 3783 3319 3631 5532 4262 1469 976 2666 2960 2486 2249 2172 6132 5204 6022 8947 6906 36904 0.0705674386527558 0.000811828423930914 0.0920796040086605 0.0606658199275234 0.0306080796174566 0.0313660138359034 0.0332779543432264 0.207039900310303 0.0652884221630751 0.117283651135591 0.229454576137273 0.0615567114443014
2736 0 3482 2407 1204 892 1006 7886 2310 4145 8567 2410 2736 1574 4507 5188 4436 3692 3264 9902 8399 9302 14278 11141 1162 549 1726 1956 1636 1434 1248 3813 3242 3591 5547 4304 1574 1025 2781 3232 2800 2258 2016 6089 5157 5711 8731 6837 37045 0.074301936893594 2.59481351161669e-05 0.0911534922788035 0.0643390285698834 0.0335350180739151 0.0253657502146177 0.0259859766781889 0.216060591890437 0.061082853588845 0.11372793706885 0.23089075295566 0.0635307136520889
2668 18 3960 1882 1447 817 1098 7765 1973 4603 8268 2764 2668 1551 4958 5006 4487 3599 3292 9810 7983 9456 14103 11338 1135 553 1834 1966 1705 1405 1247 3800 3130 3621 5529 4310 1533 998 3124 3040 2782 2194 2045 6010 4853 5835 8574 7028 37263 0.0739317961775657 0.000637652874511197 0.105631611315153 0.0512118844740081 0.0364147651286328 0.0209273485869299 0.0296025561797473 0.207086953072908 0.0524224274915159 0.125368081839909 0.223816154567391 0.0729487682917288
2732 12 3642 2068 1128 873 1185 7970 1985 4404 9087 2263 2732 1631 4727 4994 4233 3487 3328 10037 8144 9366 14842 11384 1113 546 1801 1889 1619 1344 1261 3878 3182 3611 5721 4364 1619 1085 2926 3105 2614 2143 2067 6159 4962 5755 9121 7020 37349 0.0738980304048808 0.000642692730744478 0.0982926043194392 0.0561708416127006 0.0296061967685507 0.0224005602541533 0.0315531443741383 0.214298630868864 0.0516506103145669 0.115247479488056 0.244726834963812 0.0615123739000932
2752 31 3482 2293 1175 1162 967 7873 2210 4142 8484 2449 2752 1603 4512 5068 4296 3832 3315 9910 8315 9246 14209 11157 1180 573 1737 1947 1626 1484 1278 3805 3211 3521 5501 4269 1572 1030 2775 3121 2670 2348 2037 6105 5104 5725 8708 6888 37020 0.0749228301450901 0.000801157117619186 0.096117222737052 0.061407577387674 0.032355689693076 0.0305908868814815 0.025416210258321 0.211248041063199 0.0602914870356255 0.108647704473386 0.231020549832136 0.0671806433753394
2773 8 3606 1994 1360 876 994 7719 2350 4295 8296 2524 2773 1613 4683 4885 4345 3595 3214 9703 8253 9337 14060 11157 1168 536 1792 1900 1626 1375 1230 3800 3211 3573 5427 4279 1605 1077 2891 2985 2719 2220 1984 5903 5042 5764 8633 6878 36795 0.0751162045129261 0.000313938136299955 0.100111530643232 0.053974238370384 0.0360869929729087 0.0224127087502713 0.027568053677526 0.20906578637672 0.0661338310715702 0.112992595362707 0.229040155310806 0.0671839648146492
2704 2 3363 2282 1417 1057 1011 8182 2065 4534 8886 2405 2704 1638 4433 4987 4418 3798 3327 10246 8444 9697 14878 11576 1068 568 1728 1986 1677 1482 1263 3867 3281 3705 5707 4357 1636 1070 2705 3001 2741 2316 2064 6379 5163 5992 9171 7219 37908 0.0723299240282506 3.18998000920072e-05 0.0884379278293335 0.0604587021594664 0.0372609456541928 0.0280839328951725 0.0273789225528309 0.217651912586848 0.0538609852358232 0.118545749501389 0.231165643046679 0.064793454709922
2868 26 3653 1922 1246 1025 982 8183 2075 4388 8828 1997 2868 1717 4788 4872 4211 3621 3191 10137 8313 9512 14731 11178 1177 582 1838 1907 1615 1412 1237 3899 3189 3609 5550 4331 1691 1135 2950 2965 2596 2209 1954 6238 5124 5903 9181 6847 37193 0.076230269896368 0.000594415982007938 0.0949033350733012 0.051487492493653 0.03508243877661 0.0272709260142724 0.0271706793548186 0.220363237554394 0.0557809931190636 0.118024929599803 0.238182258532932 0.0549090236027748
2726 22 3586 1801 1532 816 1118 8003 2020 4633 8320 2725 2726 1625 4631 4663 4392 3565 3293 10048 8167 9594 14180 11406 1123 580 1769 1803 1643 1390 1248 3901 3206 3734 5499 4349 1603 1045 2862 2860 2749 2175 2045 6147 4961 5860 8681 7057 37302 0.0749087482032799 0.00104207580991821 0.0940494483344127 0.0487860971567008 0.0413826745744227 0.0221954121337897 0.0304751896581561 0.214396358793623 0.0522816379281868 0.123107964281842 0.223486827346946 0.0738875657787225
2838 1 3639 2231 1216 994 1008 8349 1868 4261 8759 2374 2838 1598 4652 5119 4315 3641 3283 10404 8351 9385 14568 11381 1241 585 1764 2020 1668 1366 1228 3921 3227 3576 5561 4378 1597 1013 2888 3099 2647 2275 2055 6483 5124 5809 9007 7003 37538 0.0763728411055721 1.15694919300549e-06 0.0966092410576837 0.0597900869973169 0.0328799932897454 0.0267713652397748 0.0267827755005151 0.22139157251671 0.0483296535754349 0.112933995174215 0.236736174845261 0.061401143748579
2797 10 3561 2366 1131 894 855 8236 2472 4061 8580 2635 2797 1653 4646 5266 4386 3618 3101 10121 8725 9519 14438 11617 1154 568 1746 2011 1662 1372 1216 3868 3267 3661 5456 4465 1643 1085 2900 3255 2724 2246 1885 6253 5458 5858 8982 7152 37598 0.0737723826432514 0.000265352727674718 0.0928906165752055 0.0639801991487945 0.0305767927840425 0.02350671107311 0.0237139096108153 0.221881637104595 0.0657114841681701 0.106293943776893 0.225824776096044 0.0715821942914045
2650 12 3565 2378 886 1062 1099 7789 2512 4246 8366 2426 2650 1494 4522 5125 4048 3548 3218 9757 8513 9551 14269 11086 1168 537 1775 1963 1562 1429 1250 3756 3208 3648 5609 4290 1482 957 2747 3162 2486 2119 1968 6001 5305 5903 8660 6796 36991 0.0716808750207079 0.000372542088280171 0.0971259707157826 0.0630248808305044 0.0236841755628779 0.0294486463589281 0.0302470782221731 0.211452247901381 0.0677349721246436 0.115642650811013 0.222164612774595 0.0674213475891128
2792 10 3578 2246 1021 1234 1052 7832 2157 4393 8479 2293 2792 1668 4681 5163 4188 3813 3400 9928 8300 9538 14392 11240 1134 565 1764 1996 1609 1465 1304 3785 3155 3625 5445 4242 1658 1103 2917 3167 2579 2348 2096 6143 5145 5913 8947 6998 37087 0.0746633321672091 0.000253304298277335 0.0968374860608672 0.0603079561349529 0.0283733675652343 0.0314630429894645 0.028883264210184 0.211627344272261 0.059207253294882 0.120318659687733 0.227282764875203 0.0607822244437317
