"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3150 42 4597 2693 1066 1428 791 9579 2161 5368 10365 2406 3150 1902 5885 6510 5277 4786 3873 12077 9806 11587 17647 13678 1290 614 2068 2299 1919 1704 1375 4432 3587 4305 6375 4954 1860 1288 3817 4211 3358 3082 2498 7645 6219 7282 11272 8724 43646 0.0719629282188479 0.000979334794571601 0.102370228941994 0.0614029076817245 0.0242801629981909 0.0333352092643887 0.0181471463228483 0.223451856978981 0.0487376680474039 0.122690704009992 0.237731540616769 0.0549103121242894
3434 26 4158 2512 857 1619 765 10055 2202 5205 10333 2682 3434 2124 5606 6101 4652 4565 3704 12445 10114 11689 17780 13948 1336 676 2017 2306 1706 1626 1314 4533 3630 4242 6514 5002 2098 1448 3589 3795 2946 2939 2390 7912 6484 7447 11266 8946 43848 0.0786458516227046 0.000663057528156937 0.0967948374291334 0.0571387495034747 0.0199180043132336 0.0364521494735325 0.0166739983927754 0.22590141907793 0.0505009254711901 0.120155654820917 0.235462865361472 0.0616924870054788
3346 2 4275 3079 1007 1429 958 9795 2583 4890 10386 2348 3346 2037 5627 6595 5258 4764 4030 12394 10561 11677 17853 13745 1311 685 2111 2344 1923 1692 1431 4416 3774 4210 6456 4971 2035 1352 3516 4251 3335 3072 2599 7978 6787 7467 11397 8774 44098 0.0767333656606462 0.000135295523364618 0.0974068764347446 0.0684170738651013 0.0222852181090168 0.0326859057147791 0.0230081857889933 0.221740242064451 0.05884650484908 0.111358131981921 0.23400523144548 0.0533779685624222
3412 23 3915 2875 824 1162 829 9824 2208 5434 10903 2480 3412 2102 5372 6298 4858 4241 3495 11990 9858 11644 18323 14256 1333 645 1949 2264 1779 1575 1329 4340 3648 4224 6547 5080 2079 1457 3423 4034 3079 2666 2166 7650 6210 7420 11776 9176 43889 0.075333366820991 0.000548870406374239 0.0920035185711124 0.0683775855694507 0.0184973005612228 0.0266268726247874 0.019802813259263 0.219523099532913 0.0503808045379978 0.124365625928941 0.246094030502414 0.0584461116845322
3337 24 4411 2522 1026 1363 1142 9284 2766 5179 10017 2782 3337 2062 5831 6314 5039 4547 4084 11864 10315 11775 17592 14013 1299 642 2039 2301 1855 1605 1504 4315 3719 4200 6361 4992 2038 1420 3792 4013 3184 2942 2580 7549 6596 7575 11231 9021 43853 0.0753982647122857 0.000564274825911722 0.0994943986646659 0.0585501870185156 0.0217123048572129 0.0321465800052268 0.0263469730423672 0.212612467525549 0.0638821410402791 0.120618235605285 0.226333782604063 0.0623403900986386
3387 2 4235 2518 1288 1438 1002 9485 2540 5319 10479 2059 3387 2062 5643 6106 5172 4698 4003 12070 10282 11868 18086 13693 1327 654 2055 2222 1912 1697 1418 4328 3733 4261 6452 4962 2060 1408 3588 3884 3260 3001 2585 7742 6549 7607 11634 8731 43752 0.0787149028504613 3.99304884850372e-05 0.096304780739051 0.0569992198082908 0.0292106599240711 0.0327906644319033 0.0223041309622656 0.215403382045574 0.0594723650718208 0.121271192997197 0.2388362937215 0.0486524769593807
3121 26 4404 2331 1152 1664 737 9648 2604 4947 10129 2587 3121 1905 5680 5984 4961 4834 3819 12048 10191 11511 17527 13628 1242 629 2027 2175 1791 1752 1419 4461 3627 4113 6486 4996 1879 1276 3653 3809 3170 3082 2400 7587 6564 7398 11041 8632 43350 0.0734070736699053 0.000558850325257437 0.103938292920547 0.0538404575936014 0.0268633077146341 0.0375876545082648 0.0181467218882691 0.223995652026783 0.0587022348073881 0.111825638861452 0.233348949659173 0.0577851660247256
3159 46 4754 2462 1065 1549 887 9472 2373 5076 9744 3038 3159 1947 6034 6376 5113 4846 3999 12032 9988 11414 17029 13863 1258 667 2120 2328 1816 1734 1439 4417 3650 4129 6204 5070 1901 1280 3914 4048 3297 3112 2560 7615 6338 7285 10825 8793 43625 0.0725083616844253 0.00100326474384815 0.108580400323551 0.0581454417645028 0.0237526637656277 0.0347751081864091 0.0204744013059806 0.216938747409079 0.053437989278729 0.117236383797696 0.221901927828991 0.0712453099111609
3191 9 4196 2997 1131 1264 765 9464 2637 4754 10204 2741 3191 1971 5526 6527 5328 4650 3764 11869 10178 11241 17395 13745 1229 641 1996 2330 1942 1651 1359 4328 3691 4050 6391 4971 1962 1330 3530 4197 3386 2999 2405 7541 6487 7191 11004 8774 43353 0.074128954969926 0.000230395125163433 0.097950512088288 0.0696536697957896 0.0266562629740686 0.0294141184704566 0.0174749154233032 0.217685820132254 0.0601956119857943 0.109190959563611 0.236513786098941 0.060904993372404
3331 44 4013 2760 1422 1111 889 9756 3022 4907 9992 2742 3331 2060 5417 6208 5385 4570 3825 12168 10748 11823 17570 14023 1315 656 1969 2245 1926 1634 1413 4442 3832 4245 6289 5091 2016 1404 3448 3963 3459 2936 2412 7726 6916 7578 11281 8932 43989 0.0757390170557098 0.001194029296666 0.0919165394399015 0.0603027721457686 0.0327377578259891 0.0251194541432866 0.019823665191232 0.221331044744761 0.0685606844444816 0.113710227175285 0.228634369441638 0.0609304390952811
