"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3250 67 4185 2797 1224 1046 1172 9989 2278 4920 10602 3248 3250 2028 5525 6264 5290 4432 3992 12560 10366 11547 17982 14624 1289 688 2058 2198 1904 1612 1421 4472 3739 4167 6606 5145 1961 1340 3467 4066 3386 2820 2571 8088 6627 7380 11376 9479 44778 0.0717632025409298 0.00124290446730555 0.0936253449572073 0.0652852637375892 0.0272949812415724 0.0233253167430425 0.0275811109288417 0.220816624290651 0.0505236962441639 0.106547513109135 0.237304334798683 0.0746897069408782
3457 22 3933 2927 1600 1137 988 9952 2442 4302 10932 2996 3457 2153 5383 6325 5590 4772 4006 12476 10437 11014 17914 14474 1326 703 1985 2335 1955 1754 1482 4481 3725 4032 6436 5239 2131 1450 3398 3990 3635 3018 2524 7995 6712 6982 11478 9235 44688 0.0763289503940368 0.000425904334618933 0.0894813897130554 0.0645358347594393 0.0356808176531106 0.025973272699153 0.0233077551889067 0.219736675804029 0.0556129900853743 0.0972778115596083 0.244824010681352 0.066814587127316
3300 16 3839 2881 1317 1356 959 10063 2769 4555 10565 2421 3300 2017 5204 6205 5217 4607 3943 12667 10806 11468 17883 13782 1299 652 1880 2305 1966 1623 1339 4630 3893 4150 6522 5050 2001 1365 3324 3900 3251 2984 2604 8037 6913 7318 11361 8732 44041 0.0728879030017594 0.000461900273624235 0.0859850391277738 0.0646392643810157 0.0305174759571644 0.0319243522843063 0.0215521076286187 0.230887696442146 0.0644826098093786 0.100240324858796 0.240885614880167 0.0555357113552502
3310 31 4195 2487 1588 942 862 10248 2587 4852 10549 1984 3310 2032 5534 6022 5393 4412 3731 12609 10656 11597 17996 13408 1309 693 1999 2217 1923 1543 1370 4540 3911 4150 6572 4920 2001 1339 3535 3805 3470 2869 2361 8069 6745 7447 11424 8488 43635 0.0767830480462984 0.000739822791839677 0.0942207701198557 0.059468711948222 0.0366620588112039 0.0215812933835234 0.0200376770182546 0.235792134022462 0.0579942161475158 0.109585831269494 0.241461726157328 0.0456727102840022
3385 23 4044 2572 1619 1388 774 9814 2441 4817 10301 2072 3385 2084 5470 6110 5508 4897 3942 12331 10238 11356 17523 13240 1324 658 1932 2221 1999 1729 1425 4534 3699 4134 6355 4824 2061 1426 3538 3889 3509 3168 2517 7797 6539 7222 11168 8416 43250 0.0778696537878839 0.000520325804723978 0.0935551557262167 0.0594049139558258 0.0375332049771822 0.0307402695041453 0.0185819651820987 0.227309855727844 0.0545868798197118 0.112382123475486 0.238438144327365 0.0490775077115171
3362 18 4285 2559 1390 1182 726 10252 2271 5278 10279 1995 3362 2007 5602 6122 5290 4518 3586 12534 10270 11843 17780 13373 1373 690 2039 2222 1954 1658 1304 4535 3705 4342 6402 4924 1989 1317 3563 3900 3336 2860 2282 7999 6565 7501 11378 8449 43597 0.076465118447636 0.000370792808494904 0.100255826469621 0.0581276296298271 0.0319213788702593 0.0274804248764376 0.0170104685954966 0.231472776299498 0.0529100078694662 0.121927139590587 0.234417359061072 0.0476410774816044
3204 34 4290 2830 1533 1381 759 9775 2615 5035 10414 2307 3204 1970 5592 6374 5569 4943 3924 12285 10463 11782 17908 13725 1268 668 2048 2338 2007 1778 1414 4437 3716 4288 6490 5012 1936 1302 3544 4036 3562 3165 2510 7848 6747 7494 11418 8713 44177 0.0708238878618205 0.000812901008083852 0.0969684108678937 0.0620865257618759 0.0350120127723966 0.031197149786258 0.0178169333239883 0.224470275470841 0.0571974823597124 0.112608277329734 0.239847228084906 0.0511589153724895
3113 65 4306 2582 1541 1414 631 9234 2815 4907 10487 2467 3113 1938 5596 6126 5432 4876 3741 11617 10252 11378 17716 13696 1240 648 2052 2235 1970 1766 1358 4180 3781 4149 6487 5008 1873 1290 3544 3891 3462 3110 2383 7437 6471 7229 11229 8688 43562 0.0714714801974373 0.00143938385070773 0.0965441383961524 0.0580690153408932 0.0351988350789162 0.0355331253246522 0.0146545017153292 0.213414011401144 0.0643898298604325 0.111736848487392 0.241078198256828 0.0564706320901157
3359 1 4122 2663 1173 1615 1022 9704 2448 4807 10656 2814 3359 2055 5474 6139 5079 4852 4187 12430 10417 11494 17945 14219 1305 703 1998 2233 1842 1687 1461 4461 3730 4205 6540 5212 2054 1352 3476 3906 3237 3165 2726 7969 6687 7289 11405 9007 44384 0.0747251803721268 2.42498110620962e-05 0.0922773875174228 0.0605861282503804 0.026842177922274 0.0360400171197685 0.0221992699899364 0.220255817502617 0.0565440554086496 0.107999370527331 0.24021873459965 0.0622876109787821
3668 1 4260 2170 1535 1425 977 9378 2453 4919 10490 3245 3668 2276 5763 5814 5188 4739 3992 11900 10014 11265 17629 14410 1393 773 2119 2161 1874 1724 1470 4339 3668 4126 6464 5199 2275 1503 3644 3653 3314 3015 2522 7561 6346 7139 11165 9211 44521 0.0812215078876684 4.55966946050499e-05 0.0971748228839149 0.0510179164869355 0.034846810798811 0.031860452112776 0.0218248279516415 0.209357509055835 0.0559687921031197 0.111579199239966 0.232791626629606 0.0723109381551218
