"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3058 13 3742 2565 1380 1109 823 8478 2504 4290 10237 2391 3058 1807 4940 5608 4825 4171 3425 10573 9071 9881 16293 12525 1264 609 1897 2163 1763 1569 1330 4006 3480 3825 6159 4752 1794 1198 3043 3445 3062 2602 2095 6567 5591 6056 10134 7773 40590 0.0765956456920309 0.000354737825841169 0.0916081973683913 0.0621552628965294 0.0338839401027692 0.0277672457609937 0.0205777674272528 0.207374038003365 0.0607512684441595 0.106013756157608 0.252777890547472 0.0601402497735874
3057 7 3691 2437 1341 1125 1031 8692 2511 4749 8881 3346 3057 1820 4879 5500 4696 4016 3575 10879 9209 10388 15355 12799 1244 632 1816 2145 1805 1472 1388 4181 3570 3914 5902 4838 1813 1188 3063 3355 2891 2544 2187 6698 5639 6474 9453 7961 40868 0.0743969978907982 0.000157153102709712 0.089345783689155 0.0603351468624311 0.033392444915759 0.0262525286120864 0.0260234762924192 0.210581342669019 0.0630796910965944 0.115244228328865 0.218311111869762 0.0828800946704008
3047 0 3658 2206 1467 1338 1320 8327 2612 4584 9446 3041 3047 1814 4865 5179 4638 4184 3888 10769 9278 10378 15788 12883 1233 607 1892 2008 1792 1616 1446 4103 3484 4036 5946 4866 1814 1207 2973 3171 2846 2568 2442 6666 5794 6342 9842 8017 41046 0.0745672054989194 1.74683708680422e-05 0.0877573596034206 0.0538137809609521 0.0346325420420442 0.03244601505316 0.0315815646255269 0.203520563024389 0.0631575426895794 0.114732288657543 0.23187243528143 0.0719012341921676
2997 39 4043 2503 1310 903 1436 8587 2631 4698 10151 1924 2997 1761 5205 5716 4845 3882 3818 10955 9486 10554 16660 12313 1275 599 1992 2181 1866 1500 1450 4100 3630 4045 6271 4783 1722 1162 3213 3535 2979 2382 2368 6855 5856 6509 10389 7530 41222 0.0727989996226331 0.00104666413815342 0.0989468938826995 0.0614844515516362 0.031610701068996 0.0227155254174725 0.0337467729347255 0.208276731111067 0.0626237882828711 0.114675215056866 0.24446228919157 0.0476119677413096
2965 31 3847 2468 1354 832 1398 8810 2351 4420 10699 2064 2965 1752 4954 5512 4737 3768 3701 11119 9266 10150 16848 12437 1244 645 1910 2129 1801 1465 1392 4204 3536 4001 6475 4778 1721 1107 3044 3383 2936 2303 2309 6915 5730 6149 10373 7659 41239 0.0723403034420963 0.000835021491312749 0.0911912569004732 0.061741394437049 0.0336032010588769 0.0196690619686638 0.0331477998709354 0.213427112522372 0.0571730364155155 0.105945343186819 0.259022410693842 0.0519040580120436
3148 81 3629 2462 1249 888 1301 8913 2396 4083 9945 2666 3148 1934 4888 5502 4610 3743 3585 11127 9391 9923 16033 12504 1295 675 1848 2141 1755 1459 1371 4132 3551 3835 6195 4732 1853 1259 3040 3361 2855 2284 2214 6995 5840 6088 9838 7772 40761 0.0758557513068835 0.00188463514979416 0.0914082316105785 0.0621541579809839 0.0293119233926929 0.0209445347144807 0.0308293918388232 0.221723618720115 0.0580675494222525 0.0994526088259305 0.243608558075057 0.0647590389624087
3002 75 3902 2876 968 644 1425 8272 2213 5059 9576 2340 3002 1851 5095 6069 4749 3581 3613 10490 8648 10278 15935 12238 1226 658 1902 2288 1812 1393 1395 4055 3429 3919 6037 4638 1776 1193 3193 3781 2937 2188 2218 6435 5219 6359 9898 7600 40352 0.072537115446893 0.00214204888541111 0.0959520219693314 0.0718505874426366 0.024314305885206 0.0153649436400701 0.0348271387720401 0.205482311578418 0.0544992545738319 0.12809029730674 0.237830050579865 0.0571099239195564
3006 36 4009 2525 1157 626 1191 8902 1909 4865 9091 2909 3006 1823 5199 5787 4741 3598 3403 11009 8653 10133 15316 12330 1219 633 1937 2203 1769 1386 1296 4265 3385 3908 5895 4701 1787 1190 3262 3584 2972 2212 2107 6744 5268 6225 9421 7629 40226 0.0770324484227302 0.000984695399525499 0.0983176379520035 0.061472212213405 0.0275690381176031 0.015278064249671 0.0290113742638897 0.220015172313999 0.0470760050392823 0.121627316864951 0.227510910537035 0.0741051246259044
2935 20 3593 2611 1386 986 1127 8807 2017 4781 8916 2890 2935 1790 4765 5473 4782 3964 3580 11011 8828 10220 15189 12244 1165 618 1903 2077 1804 1511 1376 4200 3389 3947 5835 4629 1770 1172 2862 3396 2978 2453 2204 6811 5439 6273 9354 7615 40069 0.0729726398625012 0.000502597298215487 0.0924155397032407 0.0608042866176898 0.0331094057127737 0.0248034025618729 0.0290753459739932 0.218055648361702 0.0506975358825985 0.120044137015691 0.223010552733206 0.0745089082765153
2907 5 4113 2539 998 1155 819 9111 1649 4866 8959 3105 2907 1702 5229 5790 4619 4006 3331 11173 8632 10188 15254 12418 1210 586 1978 2169 1768 1494 1269 4190 3310 3893 5941 4729 1697 1116 3251 3621 2851 2512 2062 6983 5322 6295 9313 7689 40226 0.0728019206683715 0.00013260350229832 0.102370275648307 0.0636800166680234 0.0241814915522147 0.0287477657638074 0.0214516612270869 0.223849996452373 0.0422777334488685 0.121791962585365 0.221939262627081 0.0767753098562039
