"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3325 2 4547 2295 1373 967 1687 8788 2143 4910 10081 2732 3325 2011 5870 5973 5083 4195 4316 11573 9462 10875 16873 13380 1316 688 2192 2263 1855 1566 1531 4254 3497 4083 6225 4949 2009 1323 3678 3710 3228 2629 2785 7319 5965 6792 10648 8431 42850 0.0766401002968968 3.89092106945786e-05 0.106104896148741 0.0527439403238523 0.0312234220630022 0.0235250134142458 0.0395047640844921 0.202230849718294 0.0489130237543145 0.115203957768857 0.23952541987639 0.0643457033402204
3428 29 4200 2629 1253 1006 1312 9057 2519 4996 10139 2229 3428 2095 5588 6077 5079 4182 3916 11452 9739 11087 17119 13061 1362 707 2140 2251 1903 1578 1521 4232 3648 4107 6287 4826 2066 1388 3448 3826 3176 2604 2395 7220 6091 6980 10832 8235 42797 0.0801247932935145 0.000749534732956619 0.096621625187364 0.0593825745259927 0.0291905074720453 0.0231326651942341 0.0299034042890435 0.211063122780897 0.0571367568115364 0.119682871375511 0.237701858899011 0.055310285437894
3199 8 4159 2381 1138 728 1206 9004 2445 5040 10145 2593 3199 1931 5458 5837 4864 3776 3534 11222 9435 10930 17033 13276 1276 632 2002 2111 1816 1448 1316 4232 3545 4042 6350 4838 1923 1299 3456 3726 3048 2328 2218 6990 5890 6888 10683 8438 42046 0.0766662438509477 0.000208929517535407 0.0990297647328388 0.0595490689883674 0.0278874472461793 0.0166938179596953 0.028307008154198 0.211495184686195 0.0587082338943475 0.119434224851373 0.240525682099001 0.0614943940193215
3124 50 3682 2740 1455 1082 1202 8805 2827 4956 9809 2709 3124 1923 4918 5764 5126 4323 3938 11286 9868 11150 16787 13182 1251 687 1894 2093 1885 1587 1457 4245 3674 4172 6314 4883 1873 1236 3024 3671 3241 2736 2481 7041 6194 6978 10473 8299 42441 0.0741891923722446 0.00127970337950723 0.0887072260953475 0.065175187263745 0.0349238788816771 0.0260345457749616 0.0285592773888076 0.207068970359212 0.0667942660881063 0.114303588419983 0.230089015943147 0.0628751480332612
3002 9 4310 2413 1130 1250 1176 9155 2975 4498 9838 2600 3002 1819 5481 5879 4832 4242 3781 11533 10239 10989 16716 13124 1192 648 2015 2177 1840 1637 1403 4269 3748 4111 6192 4898 1810 1171 3466 3702 2992 2605 2378 7264 6491 6878 10524 8226 42356 0.0711683840185945 0.000221035853560536 0.102236653722596 0.0564441886347929 0.0275577559933919 0.0299214434242356 0.0273283300537786 0.217591990116248 0.0712069299828344 0.106518673916793 0.2283319883942 0.061472625888975
3108 14 3910 2705 1195 1109 1119 8939 2968 5262 9576 2474 3108 1888 5172 5976 4967 4224 3788 11304 10075 11586 16846 13091 1234 626 1901 2204 1852 1555 1423 4197 3751 4316 6229 4763 1874 1262 3271 3772 3115 2669 2365 7107 6324 7270 10617 8328 42379 0.0743815987846283 0.000344469317386267 0.0927731971320542 0.064583198625931 0.0280162276559416 0.0247947075541698 0.0278453796406015 0.209058743743219 0.0689305632884134 0.123786829553404 0.225641729620685 0.0598433550835652
3334 7 3884 2860 1236 1121 1008 9067 3111 4665 10368 1891 3334 2013 5225 6149 5149 4365 3783 11427 10221 11124 17388 12865 1328 672 1936 2236 1905 1590 1423 4317 3762 4104 6414 4864 2006 1341 3289 3913 3244 2775 2360 7110 6459 7020 10974 8001 42552 0.0780061526259002 0.000142068018508056 0.0910854451266309 0.0690670343887884 0.029349485703365 0.0272731215287774 0.0223233790101674 0.214454491030742 0.0750440289543679 0.108625541845232 0.239901387640949 0.0447278641265714
3026 10 4094 2633 1445 830 888 9433 2567 4515 9982 2797 3026 1849 5290 5961 5172 4140 3446 11574 9802 10701 16626 13226 1187 653 1962 2234 1862 1582 1305 4339 3616 4057 6197 4836 1839 1196 3328 3727 3310 2558 2141 7235 6186 6644 10429 8390 42220 0.0705593016559799 0.000154507492894764 0.0986307146936489 0.0622552893780067 0.0347692194674585 0.0193796584901411 0.0209850175602716 0.225076324968326 0.0613214074107653 0.102815052591268 0.236349734400264 0.0677037718909764
3084 36 3877 2452 1739 1105 725 9480 2211 4812 10470 1886 3084 1876 5147 5657 5257 4387 3482 11626 9518 10788 17166 12678 1244 606 1942 2139 1975 1630 1336 4319 3542 4092 6374 4792 1840 1270 3205 3518 3282 2757 2146 7307 5976 6696 10792 7886 41877 0.0740567160684189 0.00100644164972133 0.0921358986519914 0.0610464002071609 0.0411935069540654 0.0250998333630207 0.0167217450704556 0.228553117892628 0.0512953171811434 0.115733878030577 0.247704950302999 0.0454521946278189
3209 29 3983 2658 1263 1203 919 9197 2342 4968 10183 1961 3209 1934 5248 5945 5014 4295 3620 11441 9508 10900 17019 12645 1304 669 1961 2194 1922 1594 1376 4275 3576 4064 6335 4787 1905 1265 3287 3751 3092 2701 2244 7166 5932 6836 10684 7858 41915 0.0772284387766314 0.000839417127039236 0.0952325490691067 0.064639469059292 0.030203298527839 0.0277201356747547 0.0214420937673611 0.222996614092563 0.0549826943147627 0.116441054067983 0.241213185544906 0.0470610499777614
