"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3634 1 4449 2460 1208 1565 789 10481 2054 5222 10028 2849 3634 2245 6018 6364 5300 5015 4091 13151 10646 12173 18013 14548 1390 676 2114 2272 1850 1713 1421 4559 3695 4188 6314 5168 2244 1569 3904 4092 3450 3302 2670 8592 6951 7985 11699 9380 44740 0.0810427395670616 0.000116780989880666 0.100559198877999 0.0551914888582473 0.0262018493690804 0.0350864440159538 0.018570261205941 0.233302786648033 0.0459012234143318 0.11820915435011 0.222522543182648 0.063295529520714
3598 0 4300 2984 944 1193 1006 10349 2163 5625 9803 2534 3598 2227 5806 6750 5406 4672 4062 12965 10560 12475 17956 14222 1371 721 2040 2288 1927 1616 1446 4568 3710 4322 6268 5032 2227 1506 3766 4462 3479 3056 2616 8397 6850 8153 11688 9190 44499 0.0782128943371068 3.62174838676418e-05 0.0954418591221014 0.065838771399118 0.0223447073281518 0.0267041919143813 0.023460069496439 0.233488798142334 0.0502775858230326 0.124276178540804 0.222435748871278 0.0574829775413854
3300 34 4714 2987 618 1525 993 10088 2311 5445 10482 2639 3300 2046 6117 7022 5230 4925 4224 12857 10629 12276 18450 14590 1288 643 2082 2410 1830 1694 1455 4539 3798 4308 6499 5101 2012 1403 4035 4612 3400 3231 2769 8318 6831 7968 11951 9489 45136 0.0739279701988508 0.000599685217626051 0.104713829259606 0.0647536133805038 0.0132369100442531 0.0329712984880097 0.0212077341434915 0.22503276184108 0.0514757591284167 0.120012893475178 0.233247587802682 0.0588199570203026
3330 10 5014 2722 731 1514 1009 10388 1904 5497 11195 2551 3330 2075 6429 6897 5279 4873 4207 13127 10497 12355 19230 15047 1265 660 2254 2349 1920 1675 1468 4534 3639 4320 6734 5355 2065 1415 4175 4548 3359 3198 2739 8593 6858 8035 12496 9692 45865 0.0709435961683414 0.000226192616142031 0.111163361621574 0.0598743430948865 0.0151225875942157 0.0337430243578133 0.0210270082412819 0.225728075918093 0.0416080747428693 0.11999042833856 0.246021227327045 0.0545520799791784
3465 37 4642 2885 851 1585 904 10266 2278 5209 10950 2841 3465 2167 6073 6774 5304 5009 4146 12957 10674 12043 18726 14909 1335 736 2184 2321 1880 1767 1455 4561 3840 4267 6658 5309 2130 1431 3889 4453 3424 3242 2691 8396 6834 7776 12068 9600 45913 0.0734716563861839 0.000674141859935551 0.102305172697596 0.0632263377642948 0.0173744625408611 0.0351045663854916 0.0194368148870895 0.22582252662785 0.0494808708351241 0.113397082197873 0.238185012062986 0.0615213557547139
3657 1 4176 3356 884 1388 736 10464 2341 4904 10838 2616 3657 2317 5770 7106 5502 4963 4009 13066 10875 11987 18623 14607 1341 723 2020 2488 1927 1690 1407 4532 3792 4202 6632 5111 2316 1594 3750 4618 3575 3273 2602 8534 7083 7785 11991 9496 45361 0.0790136873510473 6.13050906795491e-05 0.0936025401988194 0.0764200865872298 0.0199163116192807 0.0300684826407334 0.0152997753716461 0.231135942756396 0.0508769433651057 0.106383376603983 0.240833424424267 0.0563881239908122
3405 4 4066 3265 1150 1388 790 10296 2296 5076 10400 2781 3405 2112 5515 6769 5534 5006 4064 12933 10719 12046 18280 14678 1297 663 2011 2385 1916 1732 1427 4510 3749 4166 6383 5119 2108 1449 3504 4384 3618 3274 2637 8423 6970 7880 11897 9559 44917 0.0763192697125496 0.000104193322078733 0.0896325133802394 0.0730208325240799 0.0251953221996129 0.0284621977942814 0.0181099163678999 0.228052282636542 0.0505946843358014 0.115940678177375 0.233707528495012 0.060860581054528
3604 1 4290 2800 1276 1166 980 9893 2105 4852 10906 3094 3604 2241 5811 6536 5541 4801 4104 12551 10300 11550 18372 14953 1364 720 2075 2271 1906 1677 1446 4356 3602 4084 6513 5236 2240 1521 3736 4265 3635 3124 2658 8195 6698 7466 11859 9717 44967 0.0813082678188917 2.50577194449327e-05 0.0963403478522547 0.0606335811360294 0.0286289446927413 0.0258544033204146 0.0219266265423895 0.218657138495938 0.0459601433008625 0.108184094837694 0.244001893931602 0.0684795003517377
3455 6 4967 2373 1316 1214 911 10137 2415 4861 10309 3108 3455 2148 6442 6642 5695 4979 4123 12833 10775 11838 17961 14647 1313 673 2173 2263 1930 1767 1427 4473 3798 4186 6422 5201 2142 1475 4269 4379 3765 3212 2696 8360 6977 7652 11539 9446 45072 0.0758410409138186 0.000258373614638941 0.110147398923069 0.0512739466329974 0.0287074912551231 0.0266293753138486 0.0202104100697471 0.22654417041965 0.0542764204981389 0.108193736722423 0.228520745088611 0.0693968905479346
3693 3 4499 2390 1189 978 1248 10053 2832 5218 10575 3257 3693 2293 6107 6371 5309 4395 4089 12720 11016 12399 18633 15386 1403 685 2126 2251 1892 1554 1422 4536 3835 4341 6504 5315 2290 1608 3981 4120 3417 2841 2667 8184 7181 8058 12129 10071 45935 0.078849835809171 9.77437888939853e-05 0.0976341027581987 0.0517191446304803 0.0251403846278308 0.0226220583472384 0.0270617640441494 0.217499335912168 0.0626189184690161 0.115207849495184 0.2284296257364 0.0731192363812697
3543 14 4493 2336 1241 1018 1225 9905 2444 5616 10288 2966 3543 2226 6041 6283 5307 4469 4106 12573 10509 12391 18377 14903 1331 678 2094 2217 1856 1588 1438 4508 3734 4302 6440 5226 2212 1548 3947 4066 3451 2881 2668 8065 6775 8089 11937 9677 45089 0.077302450791112 0.000322182894033388 0.0997448795513813 0.0514803437051104 0.0271595228509559 0.0234084110268053 0.0271534672820901 0.219744504975311 0.0530765731664594 0.123495127600229 0.230730755483441 0.0663817806730711
