"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2786 5 3563 2335 1133 1135 902 8229 2452 4433 8657 2979 2786 1571 4527 5061 4204 3646 3096 10075 8466 9596 14352 11526 1220 607 1801 1990 1693 1452 1250 4061 3303 3901 5805 4597 1566 964 2726 3071 2511 2194 1846 6014 5163 5695 8547 6929 38609 0.0732925779518558 0.000144056481595493 0.0937274760436429 0.0615608898837938 0.0308470253667555 0.0299684758323088 0.0224109638093381 0.212614806138645 0.0610828973025438 0.112388366473473 0.223898495195292 0.078063969520755
2891 62 3654 2310 1232 1132 827 7950 2815 4123 8989 2599 2891 1700 4707 5133 4338 3776 3093 9752 8711 9384 14572 11293 1253 647 1884 2027 1694 1510 1291 3856 3450 3801 5878 4552 1638 1053 2823 3106 2644 2266 1802 5896 5261 5583 8694 6741 38584 0.0747777358175923 0.00144600732298237 0.094102289396765 0.0609149290468306 0.0332436342780479 0.0300557954207985 0.0222044715868391 0.204466321885124 0.074158444490685 0.104654124771895 0.233506904544303 0.0664693414381376
3058 41 3432 2201 1351 1139 890 8294 2599 4093 9078 2227 3058 1798 4617 4984 4316 3727 3109 10155 8717 9383 14677 11056 1301 613 1834 2019 1728 1508 1248 4037 3427 3784 5848 4435 1757 1185 2783 2965 2588 2219 1861 6118 5290 5599 8829 6621 38403 0.0797480289900262 0.00122362487826647 0.0871078138814642 0.0573046996970011 0.0366994720540762 0.0305475969970022 0.023193977389421 0.216409123160125 0.0672715880415756 0.101599610751446 0.238531894738697 0.0603625694208994
2978 75 3688 2486 1263 945 1061 7685 2573 4216 9364 2453 2978 1738 4788 5339 4491 3642 3253 9640 8336 9251 14906 11399 1315 638 1935 2111 1794 1450 1298 3877 3301 3709 5960 4539 1663 1100 2853 3228 2697 2192 1955 5763 5035 5542 8946 6860 38787 0.0778705671626125 0.00181854538670543 0.0944790631880524 0.0638974910353049 0.0328609583112666 0.0256027510847392 0.026560440441818 0.195682223915796 0.0660489655078174 0.110609413226558 0.241654503992672 0.0629150767466575
2840 7 3530 2378 1350 1025 1168 7773 2238 4699 9049 2570 2840 1624 4542 5068 4392 3633 3363 9818 8149 9503 14765 11507 1223 612 1852 2026 1784 1438 1318 3907 3345 3787 5828 4623 1617 1012 2690 3042 2608 2195 2045 5911 4804 5716 8937 6884 38627 0.0738343846892066 0.000205515990481177 0.0949770359884451 0.0605534423560153 0.0342881111971434 0.025935164052185 0.0313135270691353 0.201061451695817 0.0571513839529256 0.121297860328412 0.233094498184321 0.0662876244959126
2607 11 3869 2255 1429 779 1334 7688 2458 4165 9209 2618 2607 1485 4828 5160 4552 3556 3478 9784 8320 9131 14596 11427 1133 526 1923 2037 1775 1412 1382 3922 3354 3744 5787 4608 1474 959 2905 3123 2777 2144 2096 5862 4966 5387 8809 6819 38422 0.0689431050776778 0.000325971880342417 0.100431566382163 0.0587027016198501 0.0382686489435174 0.0192284713096014 0.0349398595164274 0.197831913463057 0.0632025056943903 0.108132218427167 0.240797946219755 0.0691950914660508
2809 40 3527 2298 1167 965 1327 8103 2009 4790 8792 2600 2809 1612 4558 5020 4215 3489 3393 10157 8127 9595 14545 11296 1237 581 1836 1972 1691 1423 1339 4039 3322 3842 5849 4580 1572 1031 2722 3048 2524 2066 2054 6118 4805 5753 8696 6716 38427 0.0731644090997445 0.00105276554596295 0.0938761556680155 0.0601040202084024 0.0304419501067882 0.0259938072842899 0.0339705323492739 0.210489473002029 0.0522654253540895 0.123729651783834 0.226872071181304 0.0680397384162663
2594 13 3709 2435 1164 966 1265 7921 2468 4205 9125 2663 2594 1454 4628 5247 4320 3566 3380 9995 8477 9316 14697 11401 1153 535 1816 2091 1720 1451 1306 3986 3366 3744 5959 4577 1441 919 2812 3156 2600 2115 2074 6009 5111 5572 8738 6824 38528 0.0679614223161156 0.000303178789216285 0.0985856441424857 0.0643295521065642 0.0294331912922517 0.0247777833985689 0.0330023517770273 0.207395649255998 0.0631819313045266 0.107623898823613 0.235432166565395 0.067973230228237
2691 0 3802 2108 1646 896 1083 7931 2486 4163 9018 2446 2691 1530 4772 4983 4605 3676 3292 9913 8383 9239 14531 11113 1161 560 1897 2024 1825 1467 1310 4016 3307 3726 5864 4437 1530 970 2875 2959 2780 2209 1982 5897 5076 5513 8667 6676 38270 0.0720890220817054 5.61156157493936e-06 0.0978770900391192 0.0570788110214162 0.0422109395006837 0.0231623483415148 0.0283655989575014 0.209794372766915 0.0632746814125448 0.110367600639105 0.232180884147592 0.0635930395303277
2578 3 3586 2590 1185 1113 944 8416 2254 4513 8804 2348 2578 1461 4508 5289 4420 3730 3180 10305 8385 9540 14525 11105 1120 539 1809 2054 1803 1494 1291 4174 3358 3819 5768 4445 1458 922 2699 3235 2617 2236 1889 6131 5027 5721 8757 6660 38334 0.0664147102465164 7.33695788590861e-05 0.0932733954425251 0.0674544726778572 0.0302478092338022 0.0296318311595144 0.024915149962331 0.220225977890421 0.0599602296276478 0.115177435930678 0.231427508018231 0.0611981102316176
2693 10 3597 2431 1313 1265 809 7854 2311 4385 8749 2598 2693 1515 4573 5171 4373 3927 3157 9780 8264 9345 14284 11134 1188 539 1833 2111 1711 1579 1231 3827 3304 3810 5748 4521 1505 976 2740 3060 2662 2348 1926 5953 4960 5535 8536 6613 38015 0.0717100247278593 0.000226230329855776 0.094259878302533 0.0635135766244575 0.0348386524749915 0.0338026513505208 0.0206812648011805 0.20673732821285 0.0620201029902228 0.11647801692103 0.228574923216413 0.0671573500480853
2584 3 3648 2366 1239 1162 1073 7829 2143 4503 8661 2576 2584 1414 4509 5023 4280 3714 3298 9780 8064 9322 14275 11175 1173 553 1852 1982 1728 1489 1347 3859 3245 3708 5676 4518 1411 861 2657 3041 2552 2225 1951 5921 4819 5614 8599 6657 37787 0.067065294495346 0.0001818824312263 0.0953767598500602 0.0632789892804103 0.0317222818612993 0.031757368368638 0.0292396045788429 0.209204592844927 0.0578603651820822 0.116672720694146 0.228835830347175 0.0688043100658468
2620 0 3949 2356 1098 1242 1028 7830 2286 4730 8626 2773 2620 1492 4887 5317 4277 3794 3289 9783 8103 9543 14378 11411 1128 554 1926 2138 1725 1533 1336 3966 3290 3791 5740 4608 1492 938 2961 3179 2552 2261 1953 5817 4813 5752 8638 6803 38538 0.0674555212484733 2.76154141423745e-05 0.103204188962526 0.0592583352609494 0.0295620481203853 0.0320973791659952 0.0273500106028875 0.201763293099476 0.0599960865989709 0.121982811040915 0.226098149013601 0.0712045614716785
2953 9 3636 2121 1277 1105 964 8189 2180 4570 8828 3031 2953 1701 4706 4965 4279 3667 3190 10078 8267 9531 14557 11736 1261 631 1862 1963 1717 1441 1301 3991 3306 3802 5852 4804 1692 1070 2844 3002 2562 2226 1889 6087 4961 5729 8705 6932 38863 0.0751842805020321 0.000336888135038225 0.0902071096653562 0.0562996953981142 0.0331344418139188 0.0295585360486253 0.0258396923289357 0.210739930430765 0.0571201606803853 0.11801144764447 0.225355188795759 0.0782126285565996
2902 9 3601 2251 1361 854 1266 7810 2568 4498 7966 3405 2902 1658 4643 5095 4415 3512 3368 9844 8425 9576 13768 11591 1253 616 1799 2041 1757 1410 1334 3987 3347 3774 5582 4657 1649 1042 2844 3054 2658 2102 2034 5857 5078 5802 8186 6934 38491 0.0776557826133299 0.000208785265827567 0.0958183757745293 0.0578060390828091 0.0348647945727808 0.0225758157293358 0.0327009910199522 0.202287266423614 0.0678844933727824 0.115968262421148 0.204663333340111 0.0875660603837801
2703 25 3701 2275 1377 853 1108 7516 2965 4953 7488 3819 2703 1563 4672 5074 4398 3507 3209 9404 8538 10083 13614 11929 1165 592 1873 2053 1744 1406 1321 3831 3408 3957 5504 4661 1538 971 2799 3021 2654 2101 1888 5573 5130 6126 8110 7268 38783 0.0689712242485048 0.000890685656121818 0.095413384429653 0.0587137988239165 0.0352368002402468 0.0235166250014156 0.0280846395020647 0.192938489956965 0.0761495773338111 0.126842282384783 0.196121775476098 0.09712071694642
2852 48 3534 2845 1190 613 1234 7837 2389 4865 8757 2626 2852 1657 4564 5519 4548 3389 3238 9792 8256 9758 14572 11378 1243 627 1890 2161 1772 1385 1283 3925 3363 3943 5820 4544 1609 1030 2674 3358 2776 2004 1955 5867 4893 5815 8752 6834 38790 0.0723427412206586 0.00125867184396465 0.0919689129898282 0.0721554399899548 0.030319159914175 0.0159290760311889 0.0317133480882031 0.202074249373975 0.0623759462352636 0.123234787234222 0.227675195954882 0.0689524711236838
2669 18 3798 2524 1308 849 1115 8285 2376 4093 8911 3012 2669 1535 4773 5423 4620 3630 3225 10192 8500 9227 14342 11553 1152 560 1874 2111 1839 1520 1318 4068 3366 3796 5801 4572 1517 975 2899 3312 2781 2110 1907 6124 5134 5431 8541 6981 38958 0.0679232308282098 0.000421107729031505 0.098059290486009 0.0634283999181282 0.0334258525697649 0.0218086467879155 0.0285911290415086 0.215277322969826 0.0622390906381319 0.104352941366053 0.228638135531897 0.075834852133525
2747 21 3587 2350 1368 1036 893 7998 2574 4310 9026 2837 2747 1566 4569 5110 4408 3639 3119 9859 8473 9393 14668 11777 1202 584 1809 2070 1805 1413 1258 3960 3390 3751 5728 4805 1545 982 2760 3040 2603 2226 1861 5899 5083 5642 8940 6972 38747 0.0691013072789152 0.000602229523403995 0.0921749298286166 0.0607442057666464 0.0338644670850248 0.0265978909815326 0.0229632865420123 0.205630372178173 0.0673262121672659 0.111384929252637 0.23453853530042 0.0750716340953526
2867 28 3559 2083 1464 1312 713 8220 2139 4623 8305 3228 2867 1620 4583 4827 4335 3921 3161 10127 8230 9501 13965 11447 1275 596 1839 1956 1726 1473 1254 4036 3352 3841 5746 4484 1592 1024 2744 2871 2609 2448 1907 6091 4878 5660 8219 6963 38541 0.0754038823163058 0.00062239898673816 0.0915932346406776 0.0527145066233184 0.0384326873890437 0.0339926122090161 0.0179357041404198 0.213480358603213 0.0546453861767785 0.117650160788672 0.2187363716129 0.0847926965129173
2777 1 4062 1973 1374 1013 1080 8036 2594 4421 8404 3070 2777 1586 5029 5033 4359 3650 3234 9963 8536 9521 14119 11458 1192 619 1969 2048 1722 1496 1307 4021 3436 3806 5731 4619 1585 967 3060 2985 2637 2154 1927 5942 5100 5715 8388 6839 38805 0.072663407311374 5.47642819076196e-05 0.104141314056511 0.0509818884932496 0.0357894692517639 0.0255540683733171 0.0287500225871469 0.205642302881869 0.0671535212379676 0.116159603071819 0.215796867829486 0.0773127706235874
2776 4 3435 2150 1798 836 944 7906 2575 4147 9097 2734 2776 1574 4438 4811 4624 3641 3141 9803 8427 9234 14608 11471 1206 571 1777 1985 1819 1444 1244 3951 3340 3723 5871 4571 1570 1003 2661 2826 2805 2197 1897 5852 5087 5511 8737 6900 38402 0.0708625771993485 8.84672522898151e-05 0.0912510975797898 0.0550065425908023 0.0473935730798473 0.023029301215644 0.0240223819241774 0.205281421256157 0.0675019112524698 0.108647951588653 0.235194394138476 0.0717203809223456
2704 2 3444 2519 1397 1097 1062 8008 2560 4182 8708 3156 2704 1550 4390 5087 4487 3732 3317 10034 8587 9328 14366 11786 1156 604 1822 1997 1852 1477 1291 4007 3441 3670 5736 4814 1548 946 2568 3090 2635 2255 2026 6027 5146 5658 8630 6972 38839 0.0720657051975729 1.32820162351281e-05 0.0859301589656315 0.0647650467180364 0.0357030695972295 0.027527156304375 0.0271202071872297 0.206621203819121 0.0641165956467115 0.108378656370213 0.228493810418993 0.0792651077586517
2810 0 3776 2414 980 1010 1205 8110 2389 4450 8699 3446 2810 1592 4762 5264 4196 3570 3310 10079 8446 9481 14292 12019 1218 606 1912 2048 1636 1465 1341 4022 3415 3888 5719 4682 1592 986 2850 3216 2560 2105 1969 6057 5031 5593 8573 7337 39289 0.0710572224935034 1.5363101441861e-05 0.0959759530339332 0.0595804312982326 0.0260231516329704 0.0263581839513503 0.0309178417111518 0.207369350431758 0.0604082934959811 0.11122626454211 0.225106365899414 0.0859615784081544
2902 4 3629 2181 1389 1151 1275 8207 2373 4311 8493 3209 2902 1660 4689 4953 4371 3789 3557 10396 8669 9509 14217 11713 1246 600 1917 1971 1733 1507 1368 4100 3471 3785 5713 4686 1656 1060 2772 2982 2638 2282 2189 6296 5198 5724 8504 7027 39124 0.0761790116510835 0.0001645605793615 0.0927107781916588 0.0553952904730284 0.0352128219472491 0.0294929536350083 0.0330705743851188 0.206904154516407 0.0608014684206665 0.109637341760279 0.216383865890741 0.0840471785493985
2848 29 3488 2333 1336 1021 1096 7997 1939 4680 8736 3143 2848 1655 4530 5006 4315 3609 3256 9953 7915 9481 14413 11725 1222 613 1857 2027 1727 1449 1300 3977 3114 3804 5831 4699 1626 1042 2673 2979 2588 2160 1956 5976 4801 5677 8582 7026 38646 0.0734312401004693 0.000731821108284475 0.0928788555335633 0.0621180747231535 0.0359194443243605 0.0264679345731191 0.0305297446404853 0.201657958076457 0.050185342084606 0.121393607828472 0.22672925415626 0.0779567228507687
2646 5 3572 2407 1214 1037 1125 7959 2391 4846 8369 3351 2646 1507 4513 5136 4263 3588 3234 9891 8241 9738 14255 11878 1144 566 1784 2087 1712 1479 1302 4041 3349 3852 5728 4705 1502 941 2729 3049 2551 2109 1932 5850 4892 5886 8527 7173 38922 0.0680310520062022 0.000186994368132024 0.0900740232230331 0.062420056426274 0.0319149126357732 0.0254886048156137 0.0292917530322898 0.202819520224704 0.0638773571377587 0.123028573525565 0.218432484971578 0.0844346676330759
2792 78 3499 2185 1478 1125 1319 7534 2971 4444 9066 2799 2792 1675 4581 4992 4443 3781 3594 9709 8630 9601 14786 11638 1195 593 1774 2027 1787 1506 1419 4050 3473 3881 5947 4635 1597 1082 2807 2965 2656 2275 2175 5659 5157 5720 8839 7003 39290 0.0708011844035997 0.00200074357951428 0.0868772384166455 0.0547152291600603 0.0390979349866597 0.0288464270386832 0.0329088421003411 0.195538962432117 0.0749513126296819 0.112544337017272 0.231009320357002 0.0707084678784234
2792 21 3939 1857 1452 1165 1282 7933 2205 4472 8626 3424 2792 1606 4968 4871 4327 3733 3496 10012 8222 9341 14187 11905 1207 577 1954 1996 1759 1519 1417 3995 3353 3780 5706 4800 1585 1029 3014 2875 2568 2214 2079 6017 4869 5561 8481 7105 39168 0.0718645880314236 0.000527596408536069 0.099347679525719 0.0457146131098454 0.0370244545098765 0.0304564055670654 0.0345506671801003 0.204108098315714 0.0549309333645056 0.11304041497911 0.219867635851411 0.0885669131566934
2815 15 3688 2346 1109 1055 1449 7962 2679 4487 9007 2101 2815 1618 4712 5213 4249 3529 3569 10066 8664 9671 14816 11091 1212 594 1845 2073 1775 1409 1465 4081 3480 3862 5826 4482 1603 1024 2867 3140 2474 2120 2104 5985 5184 5809 8990 6609 38713 0.0746937156790034 0.000543031559797637 0.0956946431150276 0.0595546798514701 0.0281723956115361 0.0264968081779603 0.037519302683761 0.206477175405033 0.0696476153070455 0.116430870994459 0.230147675921484 0.0546220856934228
2838 3 3615 2233 1034 937 1473 8028 2331 4261 9042 2399 2838 1590 4606 5005 4092 3353 3415 10095 8411 9221 14530 11120 1251 599 1834 1947 1676 1411 1348 4015 3451 3733 5809 4455 1587 991 2772 3058 2416 1942 2067 6080 4960 5488 8721 6665 38194 0.0758989005284954 0.000185400849304414 0.0958591585803526 0.0570881318586697 0.0254814668486484 0.0250702882301288 0.0374108545892956 0.211341166170928 0.0627095862569961 0.110092418596604 0.235557753711366 0.0633048737792117
2931 2 3590 2281 1103 969 1357 7761 2791 4317 8757 2326 2931 1645 4662 5113 4177 3423 3348 9806 8770 9689 14531 11047 1288 573 1830 2039 1723 1432 1303 3827 3398 3915 5810 4447 1643 1072 2832 3074 2454 1991 2045 5979 5372 5774 8721 6600 38185 0.0775972071811488 0.000108781316845175 0.0923588484717048 0.059578170635397 0.0289584990460131 0.0263459970834595 0.0338676063725481 0.200779852807763 0.0744726631883277 0.113039145383728 0.232681219162274 0.0602120093507909
2693 19 3566 2232 1230 1071 1053 7882 2765 4740 8461 2672 2693 1540 4542 4957 4199 3579 3139 9727 8514 9804 14369 11239 1172 564 1817 1988 1691 1493 1294 3978 3450 3896 5802 4525 1521 976 2725 2969 2508 2086 1845 5749 5064 5908 8567 6714 38384 0.0704596044219718 0.000387216917748319 0.0947116614473052 0.0584140158177685 0.0312349624044393 0.029053563568029 0.0273030478066112 0.201658029471174 0.0716712328174166 0.123542918875278 0.221124706585687 0.0704390398665711
2788 18 3633 2127 1379 1219 863 7718 2588 4412 8477 2929 2788 1614 4649 4921 4306 3832 3193 9654 8369 9397 14143 11390 1192 598 1855 1994 1693 1502 1257 3873 3384 3731 5682 4595 1596 1016 2794 2927 2613 2330 1936 5781 4985 5666 8461 6795 38151 0.0733715441592881 0.000752180616337429 0.095023431112141 0.0568078299049447 0.0366077531455028 0.0321120196251942 0.0231892374489708 0.2018753836029 0.0677617600358093 0.115449347039487 0.222040326096658 0.0750091872127665
2812 54 3702 2178 1128 1390 852 7903 2554 4285 8608 2643 2812 1642 4728 5061 4094 3896 3143 9781 8440 9382 14276 11220 1224 616 1845 2095 1588 1605 1265 3895 3343 3714 5699 4494 1588 1026 2883 2966 2506 2291 1878 5886 5097 5668 8577 6726 38109 0.0744617509041052 0.00108859017602284 0.0964860527425221 0.0566098124524067 0.029752628516925 0.0369475493090097 0.0223594997655257 0.208648892316534 0.0680669391000361 0.115182895828774 0.222262813347617 0.0681325755405219
2882 40 3522 2389 1243 879 1243 7673 2389 4907 8646 2874 2882 1702 4637 5154 4333 3562 3336 9685 8180 9733 14589 11576 1220 587 1872 2064 1650 1469 1324 3894 3354 3790 5887 4636 1662 1115 2765 3090 2683 2093 2012 5791 4826 5943 8702 6940 38687 0.0727841270426957 0.000961966278009318 0.0863310870668364 0.0616563664365422 0.0324427924788481 0.0224941690843331 0.0327032411341179 0.202208918617399 0.0619029647248703 0.131613428387361 0.221988928285554 0.0729120104634317
2880 2 3796 2356 1187 1053 1218 7886 2472 4811 8010 2798 2880 1632 4838 5248 4358 3664 3403 9991 8450 9882 13998 11121 1250 590 1946 2077 1747 1479 1298 4013 3379 3894 5675 4468 1630 1042 2892 3171 2611 2185 2105 5978 5071 5988 8323 6653 38469 0.0752500377735912 0.000191908782714467 0.100268070684682 0.0617730746014207 0.031557763760452 0.026687420720406 0.0315090430386921 0.204745178835155 0.0624588675601368 0.126000841880358 0.206339028712971 0.0732187636494204
2755 13 3603 2375 1030 1282 955 8097 2212 4902 8634 2570 2755 1624 4638 5173 4129 3763 3237 10017 8274 9804 14551 11232 1144 589 1840 2074 1648 1481 1317 3955 3372 3887 5889 4472 1611 1035 2798 3099 2481 2282 1920 6062 4902 5917 8662 6760 38428 0.0708258808371369 0.000322201690594718 0.0920385250003437 0.0632203500172749 0.027492864960781 0.0339719791171697 0.0248508433144581 0.210385695024234 0.0590436118761989 0.127222027037115 0.221587351339055 0.0690386697856382
2894 10 3610 2329 1024 1327 1015 7868 2779 4497 8317 2832 2894 1660 4650 5138 4124 3781 3295 9787 8638 9703 14130 11349 1244 620 1841 2038 1670 1501 1376 3928 3432 3890 5613 4555 1650 1040 2809 3100 2454 2280 1919 5859 5206 5813 8517 6794 38502 0.0746229565483175 0.000305101212349816 0.0933654656574668 0.0593891241370571 0.0255763539873037 0.0346787167972572 0.025937195538454 0.202011693505187 0.0734469499648445 0.116308420164635 0.219941277665111 0.0744167448220165
2676 25 3694 2443 1047 1266 898 7865 2607 4976 8260 2974 2676 1526 4637 5168 4097 3692 3111 9693 8345 9967 14252 11503 1175 583 1912 2118 1671 1479 1283 3955 3354 3975 5723 4656 1501 943 2725 3050 2426 2213 1828 5738 4991 5992 8529 6847 38731 0.0704550060525103 0.000740240277531709 0.0965202706227737 0.0614750266372496 0.0271939463374732 0.0322069758467776 0.0235719792827184 0.203466663436631 0.0658799304916723 0.126206437010146 0.215014226074433 0.0772692979300833
2900 9 3752 2158 1021 1273 1058 7927 2647 4747 8758 2605 2900 1604 4787 5073 4069 3686 3234 9870 8537 9855 14684 11325 1305 569 1872 2025 1656 1510 1291 3980 3429 3929 5964 4589 1595 1035 2915 3048 2413 2176 1943 5890 5108 5926 8720 6736 38855 0.0738822928268947 0.000335622016382098 0.0952622510187501 0.0565911630622728 0.0265787524497859 0.033626735176037 0.027852983605896 0.201776750297928 0.0720099455213245 0.121753574469225 0.223795097648878 0.0665348319066254
