"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2877 32 3802 2111 1523 427 866 9168 1657 4801 8875 2066 2877 1826 5066 5430 5095 3842 3417 11429 9205 10859 16070 12754 1083 562 1747 1858 1680 1291 1156 3881 3147 3664 5382 4345 1794 1264 3319 3572 3415 2551 2261 7548 6058 7195 10688 8409 38205 0.0742432749792752 0.000653347258187959 0.102750954014522 0.0539473622229342 0.0387053532371511 0.0111524886994436 0.0222165757650039 0.242106822716883 0.0440122157035279 0.126149926180258 0.231217887916604 0.0528437913062091
3129 2 3853 2390 1090 487 1628 8420 2045 4153 9230 2065 3129 1952 5253 5891 5015 3808 4106 11218 9458 10420 16071 12624 1179 552 1752 1966 1694 1330 1308 3805 3191 3579 5512 4188 1950 1400 3501 3925 3321 2478 2798 7413 6267 6841 10559 8436 38492 0.0814001961152838 2.78899175794159e-05 0.101543970061983 0.0621938015772261 0.0291214371929125 0.0137274662227585 0.0412910812582228 0.22067794760832 0.052499842362304 0.106661352205622 0.237850503112912 0.0530045123648763
3019 2 3925 2162 1107 454 999 8951 1835 4664 9400 1850 3019 1835 5225 5669 4843 3698 3370 11165 9189 10739 16425 12640 1186 535 1718 1933 1599 1327 1156 3811 3114 3714 5635 4300 1833 1300 3507 3736 3244 2371 2214 7354 6075 7025 10790 8340 38368 0.0775058019770161 0.000199358184014577 0.10140010542139 0.0551965242108644 0.0288440119099018 0.0113692279537961 0.0254256330219656 0.233099923047172 0.0482678571042676 0.125433274867302 0.24435872709897 0.0488995552033393
3129 33 3469 2188 1135 776 1325 9075 1479 4979 8232 2981 3129 2019 4899 5413 4698 3898 3881 11643 9323 11066 15574 13147 1143 589 1674 1850 1576 1342 1313 3799 3236 3724 5408 4433 1986 1430 3225 3563 3122 2556 2568 7844 6087 7342 10166 8714 38801 0.0817647100453276 0.00101290334293953 0.0871181683471971 0.0557512067830155 0.0276458671653893 0.0203671265210304 0.0344481095107265 0.233058425725218 0.0385153750695159 0.132268759975479 0.21150077076955 0.0765485767446111
3191 9 3524 2258 1032 966 995 8625 1570 4951 9199 1961 3191 2035 4939 5529 4668 4029 3653 11080 8810 10691 16355 12773 1165 620 1668 1893 1605 1371 1198 3840 3070 3535 5543 4289 2026 1415 3271 3636 3063 2658 2455 7240 5740 7156 10812 8484 38281 0.0851071292517051 0.000315617420966101 0.090030357314897 0.0602385074613821 0.027549497131201 0.0240166071404891 0.0256766980360831 0.229809953511893 0.0402942888261876 0.129338286577218 0.23654759846997 0.0510754588580073
2941 1 3772 2168 1183 828 968 9181 1233 4404 8891 2126 2941 1849 5067 5532 4816 3958 3523 11450 8920 10264 15673 12391 1093 554 1703 1899 1686 1403 1254 3763 3060 3482 5408 4265 1848 1295 3364 3633 3130 2555 2269 7687 5860 6782 10265 8126 37696 0.077181833599858 6.99881693030843e-05 0.0990832240649081 0.0586504206465526 0.0308734886109812 0.0224981269837893 0.027095761553526 0.241013117903683 0.0329450985801448 0.119497475511803 0.235566126267183 0.0555253381082686
3025 1 3471 2397 1152 819 981 8804 1838 4216 8860 2074 3025 1912 4818 5564 4829 4026 3619 11217 9210 10274 15598 12333 1114 565 1651 1887 1622 1388 1206 3845 3152 3536 5339 4273 1911 1347 3167 3677 3207 2638 2413 7372 6058 6738 10259 8060 37638 0.0805873078266927 7.14681617545584e-05 0.0901842644176771 0.0634534992098031 0.0311302461943107 0.0221160182610308 0.0266365376078394 0.23269491032041 0.0489742758345578 0.111591480083377 0.237283559377393 0.0552764327051541
3079 8 3440 2130 1335 707 1173 8860 1668 4583 8880 1772 3079 1943 4826 5265 4768 3834 3697 11287 9157 10567 15924 12238 1144 557 1691 1832 1641 1310 1270 3798 3173 3523 5458 4185 1935 1386 3135 3433 3127 2524 2427 7489 5984 7044 10466 8053 37635 0.0813053731844813 0.000165771448547052 0.092640813879618 0.058441734771997 0.0364699908509284 0.0181117562851169 0.0306326494592693 0.235251757607013 0.0441788956278947 0.120440284183503 0.236532790183503 0.0458281825181287
2954 0 3752 2020 1287 729 1201 8268 2059 4791 8615 1646 2954 1889 5061 5391 4841 3984 3824 10793 9147 10771 15757 12016 1065 580 1690 1837 1586 1361 1299 3705 3167 3629 5387 4161 1889 1309 3371 3554 3255 2623 2525 7088 5980 7142 10370 7855 37322 0.0778212569957143 3.63487497318735e-06 0.0996052906872938 0.0544301821357726 0.0357059903037957 0.0201477257362505 0.0302510321170493 0.223796518817167 0.0544213551567772 0.130438138652678 0.230004433642227 0.0433744408803018
2978 25 3729 1824 1711 1093 887 8279 2478 4063 8677 1966 2978 1886 5022 5139 5034 4412 3845 10835 9650 10520 15684 12242 1117 593 1707 1816 1715 1454 1289 3663 3193 3513 5408 4326 1861 1293 3315 3323 3319 2958 2556 7172 6457 7007 10276 7916 37710 0.0808444736634181 0.000713292276051197 0.0978128020442902 0.0476130026948773 0.0445977318676557 0.0287641146278869 0.024868462241576 0.218490634581556 0.0651201282471038 0.110037470601681 0.229310976342336 0.0518269108115671
