"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2903 44 3643 2359 930 1394 926 8292 2444 4527 8826 2747 2903 1768 4814 5361 4258 4024 3441 10422 8901 10041 15093 12164 1179 597 1812 2033 1628 1509 1311 3965 3387 3774 5676 4619 1724 1171 3002 3328 2630 2515 2130 6457 5514 6267 9417 7545 39035 0.0742751163499089 0.00104372418355835 0.0914600379390356 0.0624326387724512 0.0227934315956373 0.0348198815033718 0.0228616986950483 0.213826357958156 0.0620464192678621 0.115512010415603 0.226805149427657 0.0721235338917103
2909 6 3538 2491 1175 1155 926 8527 2186 4212 8946 3174 2909 1754 4682 5351 4497 3963 3429 10709 8879 9723 14959 12454 1161 610 1822 2029 1689 1460 1247 4016 3368 3710 5679 4619 1748 1144 2860 3322 2808 2503 2182 6693 5511 6013 9280 7835 39245 0.0759508689791238 0.000190530144363983 0.0904194425140035 0.0638012947827658 0.0294014796347601 0.0292916276565064 0.0238644477707374 0.214121574416142 0.0563728594033886 0.108257567219223 0.228302099376998 0.0800262081019873
2902 53 3641 2405 1165 1220 948 8208 2574 3966 9035 2834 2902 1814 4835 5364 4475 4011 3457 10419 9070 9705 15011 12118 1141 620 1876 2054 1684 1502 1246 3923 3331 3729 5727 4518 1761 1194 2959 3310 2791 2509 2211 6496 5739 5976 9284 7600 38951 0.0732633505334656 0.00103243545642997 0.0931877582982105 0.0603583764641875 0.0295791105885254 0.030464303977531 0.0254627813551922 0.214157755366141 0.0657597849647269 0.102070900261127 0.232205788675841 0.0724576540586214
2958 0 3793 1907 1391 1152 1147 8206 2302 4183 10091 2535 2958 1783 4988 5076 4513 3906 3551 10414 8780 9612 16018 12572 1175 588 1819 1954 1759 1502 1343 3936 3351 3685 5981 4718 1783 1195 3169 3122 2754 2404 2208 6478 5429 5927 10037 7854 39665 0.0762338195948169 1.25917936649767e-05 0.0927229302246852 0.0470505559712858 0.0337318178192591 0.027984645231974 0.0297248546921268 0.208039919107242 0.0580157021887552 0.107211125374673 0.25342974834742 0.0658422896540978
2916 2 4088 2343 1315 987 903 8842 1829 4177 9517 2848 2916 1726 5178 5541 4785 4009 3384 10936 8628 9413 15342 12346 1192 636 1980 2071 1763 1528 1290 4137 3392 3588 5844 4654 1724 1090 3198 3470 3022 2481 2094 6799 5236 5825 9498 7692 39767 0.0732646164072251 2.56431171202553e-05 0.0997720695742836 0.0600960313258904 0.0324944139479605 0.0251216408711906 0.0211066152960598 0.224612582943537 0.0448707948097475 0.105966768561416 0.241680613898763 0.0709882092468063
2861 44 3720 2441 961 972 968 9087 1940 4233 9755 2400 2861 1720 4841 5467 4409 3703 3244 11068 8859 9739 15777 12310 1185 599 1815 2019 1678 1427 1263 4149 3353 3717 5867 4662 1676 1121 3026 3448 2731 2276 1981 6919 5506 6022 9910 7648 39382 0.0722930908243212 0.00115665619717689 0.0929907983678761 0.063119992193798 0.0252943086378125 0.0255422215169399 0.0243826684578835 0.22834695348808 0.0468130298640537 0.107911278415093 0.251799136094911 0.0603498659420542
3038 8 3767 2661 596 1297 1027 8095 2440 3972 9252 2869 3038 1816 4967 5773 4237 3890 3439 10236 8777 9416 15096 12277 1230 616 1855 2132 1644 1478 1298 3899 3333 3572 5688 4599 1808 1200 3112 3641 2593 2412 2141 6337 5444 5844 9408 7678 39022 0.0792609337200367 0.000301766112976351 0.0976652184768407 0.0677875728870908 0.0151279926554199 0.0331185984659254 0.0260178697333441 0.207741272999228 0.0623402831126191 0.0999772914047977 0.237116120104886 0.073545080326835
2858 22 3762 2465 837 1407 965 8182 2511 4300 8973 2222 2858 1703 4832 5487 4240 4007 3503 10378 8926 9839 15139 11635 1177 633 1810 2084 1640 1469 1307 3963 3387 3673 5726 4436 1681 1070 3022 3403 2600 2538 2196 6415 5539 6166 9413 7199 38504 0.0760346111491949 0.000692855882519156 0.0967789687575692 0.0644028843485277 0.0215059856671986 0.0372512640886847 0.025192840695096 0.213413445792127 0.0653575392728407 0.109650770075262 0.229939959189993 0.0597788750809872
2936 6 3554 2349 973 1394 1032 8084 2470 4813 9022 2335 2936 1747 4716 5271 4233 3993 3509 10289 8830 10286 15363 11954 1195 585 1794 2011 1634 1516 1304 3929 3357 3945 5744 4522 1741 1162 2922 3260 2599 2477 2205 6360 5473 6341 9619 7432 38968 0.0758614617105831 0.000104092689742364 0.0910310303433703 0.0601030207655922 0.02400072209865 0.0341585175792543 0.0260678464526496 0.209396068590703 0.0628915274828633 0.126423544648545 0.230781460702403 0.0591807069356441
2846 3 3858 2456 787 1430 884 8153 2360 4257 9087 2575 2846 1682 4953 5554 4249 4032 3435 10283 8745 9707 15138 11868 1167 587 1855 2092 1647 1481 1305 3898 3295 3656 5845 4505 1679 1095 3098 3462 2602 2551 2130 6385 5450 6051 9293 7363 38696 0.0729506273610475 8.84624061040524e-05 0.100784374575915 0.0630799030090844 0.020682278826611 0.0367079636306199 0.023643979487592 0.210075605696532 0.0612126741483349 0.10789782441335 0.234917350924941 0.0679589555198687
