"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3344 18 4244 2376 1606 805 965 10141 2097 4716 9861 2707 3344 2089 5666 6102 5570 4456 3820 12638 10405 11498 17301 13908 1273 667 1940 2138 1919 1601 1323 4330 3623 4058 6100 4837 2071 1422 3726 3964 3651 2855 2497 8308 6782 7440 11201 9071 42880 0.0770226288472051 0.000303894142645959 0.0977514129582653 0.0552670059845453 0.0386993116412351 0.0186909568860323 0.0222905466342651 0.238312060082417 0.0492976471234432 0.108417878732905 0.231455782863759 0.0624908741032812
3254 24 4191 1971 2069 1013 939 10036 2016 4983 9820 2675 3254 2036 5588 5597 5588 4634 4001 12635 10353 11792 17541 14106 1242 639 1962 2078 1967 1572 1402 4298 3544 4071 6110 4907 2012 1397 3626 3519 3621 3062 2599 8337 6809 7721 11431 9199 42991 0.0765590293578352 0.000681188438917442 0.0973671660692302 0.0446181962154961 0.0476871169794459 0.0233705575698398 0.0225989813805061 0.235704752034095 0.0469473582979572 0.11481128665853 0.22581731974621 0.0638370472519366
3245 6 4232 2508 1272 1125 1157 9779 2295 5053 9711 2398 3245 2045 5657 6226 5290 4568 4159 12474 10478 11944 17526 13872 1206 620 1939 2208 1847 1566 1464 4291 3587 4129 6052 4944 2039 1425 3718 4018 3443 3002 2695 8183 6891 7815 11474 8928 42781 0.0763552376785296 0.000275664505100202 0.0991974365970192 0.0570854125230776 0.0305654347448298 0.0260117971632369 0.027862105327242 0.229460119362833 0.0524796483310625 0.119306770780818 0.228313773693253 0.0530865992929974
3337 33 4198 2684 1092 952 876 9840 2040 5253 9662 2936 3337 2118 5641 6382 5301 4453 3737 12264 10085 11824 17418 14253 1252 675 1943 2173 1800 1592 1313 4219 3514 4068 6101 4974 2085 1443 3698 4209 3501 2861 2424 8045 6571 7756 11317 9279 42903 0.0777447729003028 0.00075915320623326 0.0976305332207441 0.0636539591132191 0.0251925839623427 0.0215185688736006 0.0209065677025758 0.229451201543295 0.0479987918969784 0.122164791187625 0.224004077824432 0.0689749985686516
3397 4 4106 2697 1226 1192 743 10072 2111 4893 10012 2436 3397 2120 5577 6386 5345 4645 3858 12578 10339 11611 17535 13841 1281 649 1888 2267 1892 1530 1352 4350 3621 4088 6130 4846 2116 1471 3689 4119 3453 3115 2506 8228 6718 7523 11405 8995 42889 0.076818612930481 6.06245951753427e-05 0.0962976561328211 0.0636102073923391 0.0305615874932456 0.0277152760854335 0.0180551884670969 0.237389699049231 0.0492807207171629 0.112283897381198 0.230457471354145 0.0574690584016714
3217 32 4282 2602 1075 1339 678 9824 2691 4534 10243 2557 3217 2041 5668 6296 5268 4818 3883 12347 10829 11658 17827 14192 1208 655 1974 2103 1789 1613 1360 4209 3705 4074 6192 4966 2009 1386 3694 4193 3479 3205 2523 8138 7124 7584 11635 9226 43074 0.0733229280327353 0.00084721945774544 0.0979382017908131 0.0624031077007912 0.0251903115366574 0.0326184048613053 0.0157633251392983 0.226744706314059 0.0617207702857182 0.105360742538025 0.238610290646956 0.0594799916958954
3274 47 4274 2401 1348 1332 646 9222 2906 4548 11048 2252 3274 2083 5698 6114 5345 4786 3816 11677 10435 11359 18458 14236 1238 659 1985 2117 1891 1616 1361 4148 3624 3949 6474 5046 2036 1424 3713 3997 3454 3170 2455 7529 6811 7410 11984 9190 43298 0.075060796348429 0.00089211155714879 0.0997250189401936 0.0565728249040646 0.0299712956972388 0.0298616027351174 0.0151019696228811 0.21120645308323 0.065367049630607 0.108160758659514 0.257132428429175 0.0509476903923999
3218 16 4159 2372 1259 1571 782 9547 2474 4729 10848 2216 3218 2048 5535 5941 5106 4933 4002 12144 10414 11578 18392 14201 1186 672 1966 2094 1744 1713 1405 4204 3565 4034 6407 4986 2032 1376 3569 3847 3362 3220 2597 7940 6849 7544 11985 9215 43191 0.0737175025072608 0.00044696492217662 0.0960228782032956 0.0556798757312518 0.0294270160272172 0.0358978695451402 0.0191311051452225 0.220823779960643 0.0571962995459721 0.107709283286043 0.250486331711128 0.0534610934146492
3444 14 4136 2253 1210 1270 708 10535 2596 3926 10418 2436 3444 2120 5603 5864 5005 4513 3657 12919 11125 11338 17824 14066 1338 653 1992 2069 1762 1564 1273 4390 3713 3932 6194 4879 2106 1467 3611 3795 3243 2949 2384 8529 7412 7406 11630 9187 42946 0.0809770151064585 0.000215947219826858 0.0958905163985522 0.051857737545427 0.0275146161309248 0.0291149809697361 0.0152194660954484 0.244476307330524 0.0591617319381688 0.0892273476396156 0.247624555071694 0.0587197785536241
3443 4 4288 2835 1175 1171 675 9563 2201 4674 10450 2971 3443 2154 5783 6614 5497 4730 3774 11984 10084 11331 17844 14804 1293 659 2004 2292 1938 1631 1353 4101 3427 3937 6011 5128 2150 1495 3779 4322 3559 3099 2421 7883 6657 7394 11833 9676 43450 0.0799537325376199 0.000225221062667162 0.0991973044413289 0.0652871538223126 0.0272114705179705 0.0275525604816029 0.0152776046048755 0.224250870904002 0.0503230303633019 0.104737397524745 0.237937219257671 0.068046434481903
