"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3117 12 3837 2363 1183 1192 622 8465 2433 4295 8091 3383 3117 1923 5141 5661 4845 4338 3455 10672 9267 10273 14711 12664 1206 619 1843 1999 1699 1505 1248 3838 3289 3653 5430 4428 1911 1304 3298 3662 3146 2833 2207 6834 5978 6620 9281 8236 38993 0.0773890566236052 0.000284639277503258 0.095557123291766 0.0620304683168147 0.0309902042871961 0.0297825471170576 0.0151912789638475 0.220722383806374 0.0641992596573178 0.111752077274055 0.204825135975137 0.087275825409326
2920 17 3794 2360 693 1470 475 8714 2529 4527 9233 3327 2920 1799 5019 5573 4253 4183 3225 10753 9507 10668 16110 13714 1138 574 1806 2013 1540 1433 1186 3775 3366 3791 5723 4794 1782 1225 3213 3560 2713 2750 2039 6978 6141 6877 10387 8920 40059 0.0741309578309098 0.000336180749069899 0.0969529151013991 0.0587181493934388 0.0173755772204024 0.0359030885599038 0.0115539176520305 0.21636366494856 0.0628337581833572 0.110228452461391 0.23260906723898 0.0829942706605577
2891 45 3776 2643 821 1313 753 8753 2284 4068 8990 2673 2891 1759 4953 5836 4552 4208 3506 11022 9409 10142 15391 12497 1177 582 1760 2105 1657 1455 1237 3897 3335 3741 5567 4467 1714 1177 3193 3731 2895 2753 2269 7125 6074 6401 9824 8030 39010 0.0733797069209033 0.0013845740595146 0.0960733443349433 0.0680900988265426 0.0203339068159468 0.0337678980783142 0.0180373346446552 0.223848751065924 0.0589055143850933 0.105877452089776 0.230960167747556 0.0693412510308308
3153 19 4005 2253 1047 1054 736 8601 2226 4334 9181 2345 3153 1983 5335 5740 4755 4060 3350 10676 9039 10115 15716 12497 1189 653 1848 2032 1749 1446 1275 3863 3258 3580 5564 4346 1964 1330 3487 3708 3006 2614 2075 6813 5781 6535 10152 8151 38954 0.0815164304567645 0.000619639544130477 0.104308733745409 0.0575833675066961 0.0272068670561631 0.0276079846652618 0.0176374570990168 0.22072493149279 0.0556768284546985 0.112179470939276 0.235186912021905 0.0597513770178886
2906 8 3909 1855 1382 1275 674 8318 2240 4428 9192 2384 2906 1753 5103 5162 4654 4254 3450 10546 9031 10271 15780 12537 1161 559 1796 1890 1675 1478 1222 3755 3188 3683 5627 4489 1745 1194 3307 3272 2979 2776 2228 6791 5843 6588 10153 8048 38571 0.0762727420101461 0.000204898415257053 0.100808872671874 0.0493685387536744 0.0363763883577203 0.0328666154020618 0.0168248993407992 0.213105117922747 0.0584586983001113 0.11499866485311 0.239335836830842 0.061378727141656
2736 0 3946 2021 1240 1145 501 8773 1974 4308 9091 2316 2736 1628 5043 5265 4599 4081 3151 10781 8909 10099 15615 12348 1108 531 1799 1906 1663 1431 1143 3846 3118 3575 5583 4380 1628 1097 3244 3359 2936 2650 2008 6935 5791 6524 10032 7968 38051 0.0714451210601947 2.61705150259544e-05 0.104256013039567 0.0545432521539929 0.0321482629679002 0.0297324083932878 0.0127085457392403 0.229959403510075 0.0507791532042242 0.115023375092703 0.237976086491914 0.0614022078318749
2790 11 3784 2238 1077 1541 545 8762 2231 4048 9103 2148 2790 1707 4920 5388 4524 4435 3396 10980 9279 9984 15472 12096 1094 571 1770 1941 1630 1584 1178 3932 3343 3615 5524 4428 1696 1136 3150 3447 2894 2851 2218 7048 5936 6369 9948 7668 38278 0.0727646873821476 0.000351326634776779 0.0980808657406862 0.0618154545943876 0.0270706170034758 0.0396232207227451 0.0144613279217993 0.230490477529543 0.0599426327740877 0.105342235745142 0.235833282089057 0.0542238718621518
3162 29 3870 2070 882 1206 838 8553 2045 4210 9412 2515 3162 2008 5242 5437 4387 4004 3425 10713 8884 9888 15728 12678 1183 636 1875 1932 1589 1417 1265 3874 3206 3572 5565 4435 1979 1372 3367 3505 2798 2587 2160 6839 5678 6316 10163 8243 38792 0.0813709504660824 0.000767236220308044 0.0995871386019262 0.0520199482835068 0.022391840773426 0.0308879440834915 0.0236846919758075 0.221100533471281 0.0541577624386502 0.108474316361753 0.242640895381309 0.0629167419424584
2911 15 3704 2363 939 1157 614 8932 2178 4256 8894 2387 2911 1801 4918 5533 4535 4050 3196 10994 9283 10267 15590 12390 1125 587 1748 1937 1642 1468 1134 3889 3272 3571 5587 4355 1786 1214 3170 3596 2893 2582 2062 7105 6011 6696 10003 8035 38350 0.0753889734344098 0.000776203061623114 0.0963901238927737 0.0627933445858582 0.0235643286136418 0.0319054253086077 0.0149986100519014 0.233119004542161 0.0584419433972047 0.109003127663833 0.233090725372933 0.0605281900750524
2932 24 3733 2266 926 1412 769 8488 2056 4457 9122 2064 2932 1793 4954 5470 4447 4278 3568 10786 8987 10331 15803 12219 1163 572 1750 1949 1581 1479 1270 3855 3113 3650 5648 4313 1769 1221 3204 3521 2866 2799 2298 6931 5874 6681 10155 7906 38249 0.0775289806168716 0.000538358786987748 0.0971590180409809 0.0584535358090033 0.0235283416628373 0.0374977796241546 0.0187790359679096 0.222505240537974 0.0535062974674811 0.119919424286709 0.235817438304398 0.0547665488946933
2979 22 3695 2387 874 1155 655 8308 1942 4665 9188 2060 2979 1842 4929 5562 4498 4098 3293 10373 8635 10123 15699 12139 1159 608 1754 1938 1555 1460 1228 3680 3177 3612 5620 4332 1820 1234 3175 3624 2943 2638 2065 6693 5458 6511 10079 7807 37930 0.0783786233322924 0.000430011494159251 0.0980193221758455 0.0620100890429859 0.0224080558479813 0.0299940051832835 0.0174759136582965 0.221381596880946 0.0517889710210994 0.122472201008286 0.241600509463431 0.0540407008913929
2923 61 3507 2599 942 1315 798 8422 1712 4384 8898 2689 2923 1840 4776 5648 4600 4303 3588 10721 8632 9908 15224 12456 1144 571 1727 1990 1612 1513 1289 3801 3108 3582 5457 4392 1779 1269 3049 3658 2988 2790 2299 6920 5524 6326 9767 8064 38250 0.0752980637333625 0.00163693788566186 0.090610964538158 0.0693396348324583 0.0249676556293866 0.036570549903452 0.0211306036042206 0.221913987690755 0.0458797476598028 0.113210919016496 0.229594907384 0.0698460281222469
3005 17 3661 2349 913 1441 670 8838 1736 4789 8493 2308 3005 1892 4910 5515 4490 4270 3429 11048 8910 10469 15304 12171 1130 643 1744 1938 1661 1511 1219 3874 3230 3658 5441 4330 1875 1249 3166 3577 2829 2759 2210 7174 5680 6811 9863 7841 38220 0.081330499934079 0.000432822483342054 0.0986826201120877 0.0604504963615687 0.0244280150679243 0.0363680735693202 0.0173872121181182 0.228336274914105 0.0448139887258118 0.123135374603404 0.223501064869604 0.0611335572406349
2870 27 3708 2331 1087 1240 549 8720 2056 4626 8985 1950 2870 1736 4873 5466 4597 4154 3227 10786 9013 10348 15724 12068 1161 571 1738 1956 1683 1476 1161 3829 3291 3609 5606 4357 1709 1165 3135 3510 2914 2678 2066 6957 5722 6739 10118 7711 38149 0.0748614671417786 0.000765250143669065 0.0974589207845152 0.0597797450257801 0.0298024711280382 0.0319512777835275 0.0134600631804115 0.229260875512423 0.0551780232959329 0.120732710942315 0.23591513125787 0.0508340638037395
2872 8 3909 2362 762 1572 330 8803 1745 4509 9129 2349 2872 1707 5053 5644 4388 4433 3250 10899 8810 10111 15620 12374 1173 563 1771 2018 1527 1513 1154 3834 3208 3620 5595 4446 1699 1144 3282 3626 2861 2920 2096 7065 5602 6491 10025 7928 38350 0.0725482870094723 0.000256377785329023 0.102517465816524 0.0631140125197574 0.0206961860593079 0.040518543125913 0.00776928545038829 0.232107222244718 0.0451416347722752 0.117061771127793 0.238058612924977 0.060210601163545
