"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3214 3 3974 2141 1062 1231 1283 8853 1691 4708 8650 2948 3214 1928 5295 5508 4580 4105 3871 11335 8991 10434 15292 12668 1289 607 1928 1990 1706 1517 1389 4035 3265 3792 5572 4546 1925 1321 3367 3518 2874 2588 2482 7300 5726 6642 9720 8122 39758 0.0801571686523909 8.65315231077738e-05 0.0994800078109229 0.0541597136294599 0.0258744768608737 0.0315426422889721 0.0335156897564532 0.221566864764196 0.0420355021685557 0.12030076439799 0.21651678734697 0.0747638508001085
3012 6 3767 2283 1289 1222 948 9141 1863 5218 8758 2808 3012 1805 5012 5492 4764 4259 3699 11513 9231 11123 15895 12998 1213 560 1803 2017 1727 1508 1327 4145 3326 3986 5705 4715 1799 1245 3209 3475 3037 2751 2372 7368 5905 7137 10190 8283 40315 0.0732506776640812 0.000168792684031275 0.0942154149316407 0.0578422121194165 0.0306717985045289 0.029879682759565 0.0234941967898591 0.230539162449655 0.045933890676849 0.125495512655375 0.218156691301493 0.0703519674635054
2934 24 3978 2436 1001 1188 986 8709 2087 4592 9905 2419 2934 1818 5158 5708 4680 4161 3655 11040 9108 10312 16502 12949 1140 638 1886 2029 1707 1492 1324 4019 3388 3715 5972 4649 1794 1180 3272 3679 2973 2669 2331 7021 5720 6597 10530 8300 40259 0.0750034297167338 0.000679731896260883 0.101475457495938 0.0585883235297456 0.0241622260191079 0.0281638623679815 0.0241889266595694 0.213484026902414 0.0535713112484867 0.113314137644683 0.245513434609804 0.0618551319092746
2988 7 3827 2566 958 1164 940 8823 2088 4762 9337 2508 2988 1786 5020 5791 4697 4156 3585 11098 9195 10587 16088 12788 1209 593 1795 2052 1705 1511 1310 3991 3370 3836 5808 4524 1779 1193 3225 3739 2992 2645 2275 7107 5825 6751 10280 8264 39968 0.0745250480123744 0.000109817654540364 0.0948415352431386 0.0649415576556925 0.0229678848315736 0.0269904411800782 0.0238000268563671 0.222014746660121 0.0525016687717872 0.119479583606837 0.235304317986902 0.0625233715405884
3126 19 3895 2369 1104 894 1040 8751 2719 4368 9446 2090 3126 1929 5202 5678 4759 3909 3518 11035 9745 10655 16313 12589 1216 622 1893 2023 1744 1431 1234 4009 3458 3788 5814 4578 1910 1307 3309 3655 3015 2478 2284 7026 6287 6867 10499 8011 39821 0.0778274510210596 0.000647358031463513 0.0964093447317217 0.0592228841355945 0.0289791539789345 0.0228723083994949 0.0250067680829036 0.220393159864344 0.0686151052737626 0.110762326368302 0.237365711885634 0.051898428226786
2782 8 4058 2378 1104 1075 929 8657 2611 4045 9930 2204 2782 1641 5125 5697 4713 4069 3549 10929 9611 10237 16561 12819 1149 574 1806 2088 1719 1449 1277 3929 3419 3606 5946 4651 1633 1067 3319 3609 2994 2620 2272 7000 6192 6631 10615 8168 39781 0.0692631144701398 0.000214539732589219 0.101181695750124 0.0574361246673166 0.0276249858723729 0.0257553759764542 0.0237101744666917 0.218166837889773 0.0651538477360132 0.103502979966255 0.251141955768202 0.0568483677040679
2770 23 4072 1957 1129 1113 1012 8632 2786 3652 9262 2713 2770 1665 5164 5263 4467 3946 3535 10888 9780 9898 15594 12667 1128 573 1858 1925 1634 1423 1279 3894 3534 3566 5640 4581 1642 1092 3306 3338 2833 2523 2256 6994 6246 6332 9954 8086 39121 0.0714776344814126 0.000702137879950266 0.104877025360643 0.0513362967146749 0.0273242873976877 0.0287837885909075 0.0241257699167231 0.221661447734132 0.0719924145834051 0.0925196672331614 0.234818687028274 0.0703808430790271
2989 2 3802 2543 823 1335 927 8155 2687 4205 9614 2537 2989 1789 5001 5728 4525 4190 3622 10495 9359 10197 16119 12784 1202 590 1816 2026 1670 1495 1282 3823 3367 3692 5872 4663 1787 1199 3185 3702 2855 2695 2340 6672 5992 6505 10247 8121 39619 0.0777639981801481 5.98637761373048e-05 0.0971102218915029 0.0642677412029731 0.0202101753019394 0.0325196361483665 0.0235350795982028 0.205009375551167 0.0687540178667106 0.105851427327609 0.240333035580037 0.0645854275752056
3017 15 3847 2077 1050 1018 1149 8439 2329 4420 8858 2853 3017 1851 5132 5403 4470 3790 3502 10674 9162 10213 15378 12649 1181 566 1806 1983 1698 1437 1267 3841 3369 3693 5582 4589 1836 1285 3326 3420 2772 2353 2235 6833 5793 6520 9796 8060 39072 0.0786850687704804 0.000505343655192593 0.0989727706776177 0.0539030538193073 0.025670613254933 0.0262639007745951 0.0287579391856431 0.217611326178782 0.0601234422774839 0.112726411437635 0.224958060605975 0.071822069362355
3123 10 3716 2204 1157 1020 1164 8491 2337 4300 8779 2735 3123 2006 5072 5418 4555 3899 3636 10793 9164 10081 15171 12350 1127 650 1858 2020 1676 1427 1334 3966 3383 3689 5556 4554 1996 1356 3214 3398 2879 2472 2302 6827 5781 6392 9615 7796 39036 0.0780857666421918 0.000446687662527755 0.0968232178800629 0.0561530142438905 0.0297212798392835 0.0244055328417812 0.0293677131331116 0.21920267474539 0.0596052780361701 0.111623829851865 0.221667117386067 0.0728978877376588
