"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3019 0 4255 2544 833 1066 1063 8983 2348 4958 9232 2182 3019 1841 5516 6133 4786 4084 3708 11353 9565 11141 16382 12639 1178 580 1927 2180 1768 1439 1338 4136 3382 3991 5925 4578 1841 1261 3589 3953 3018 2645 2370 7217 6183 7150 10457 8061 40483 0.0737004519176997 2.95022488731676e-06 0.104108242625264 0.0626709845417572 0.0203535579100193 0.0280858337991026 0.0269142749653934 0.221581768076668 0.0554857058148351 0.123716997721566 0.228412871523324 0.0549663608794827
3055 19 4412 2529 577 1023 1354 8813 2371 5098 9271 2696 3055 1896 5693 6180 4548 3894 3807 11222 9560 11230 16568 13350 1178 615 2042 2209 1677 1441 1398 4033 3428 3933 5914 4821 1877 1281 3651 3971 2871 2453 2409 7189 6132 7297 10654 8529 41218 0.0733790058340274 0.000521574615581685 0.106660065459271 0.064123803397248 0.0142794892489733 0.0249651755620764 0.0334819713714704 0.211749555722789 0.056920118015549 0.123743106549546 0.22476538070451 0.0654107535189587
3155 10 3933 2784 862 929 1019 8608 2230 5307 9723 2556 3155 1950 5240 6157 4823 4034 3597 10916 9115 11086 16857 13412 1215 643 1867 2196 1718 1456 1289 4031 3336 3952 6001 4829 1940 1307 3373 3961 3105 2578 2308 6885 5779 7134 10856 8583 41116 0.0775478224078236 0.000165083668212844 0.0964428386307246 0.0678418807566838 0.0202074483254524 0.0220564006772 0.0251896160869864 0.206978318757707 0.0548874918216901 0.128433090715987 0.237031686433316 0.0632183217182176
3079 7 3988 2743 1046 778 1545 8627 2140 4735 9264 2388 3079 1878 5287 6085 4989 3996 4109 11296 9355 10695 16173 12683 1208 579 1945 2142 1771 1432 1440 4081 3395 3786 5878 4560 1871 1299 3342 3943 3218 2564 2669 7215 5960 6909 10295 8123 40340 0.0750200470314533 0.00026349208076388 0.0976424121304538 0.0696501882778952 0.0263579251326979 0.0199146836816452 0.0391435673194373 0.215972088129564 0.0545202679226828 0.115288459909142 0.226560307131728 0.0596665612525365
3171 7 3527 2772 917 962 1066 8726 2284 4714 9184 2949 3171 1969 4887 5859 4685 4010 3613 11062 9300 10672 15963 13199 1209 609 1800 2091 1637 1463 1277 4046 3342 3893 5713 4768 1962 1360 3087 3768 3048 2547 2336 7016 5958 6779 10250 8431 40279 0.0805851806502592 0.000132866546246478 0.086832549927584 0.0674931783982851 0.0222191271101278 0.0237481749138578 0.0279847087305817 0.216273511174971 0.0565967661376808 0.11554721669189 0.227065048587177 0.0755216711313382
3025 9 4046 2381 974 1300 1036 9012 2290 3986 9840 3011 3025 1828 5257 5744 4608 4237 3723 11384 9610 10150 16234 13395 1206 617 1894 2110 1671 1550 1351 4064 3446 3756 5850 4720 1819 1211 3363 3634 2937 2687 2372 7320 6164 6394 10384 8675 40910 0.0756864241495752 0.000366611346636197 0.0978971870306855 0.0613605422744914 0.0239240265181449 0.0309215069826118 0.0238590326828804 0.221094216807068 0.0559283230041861 0.0974153849932717 0.238206898101342 0.073339846109107
3098 4 4177 2165 1237 1290 852 8566 2770 4355 9568 2752 3098 1893 5451 5701 4848 4389 3727 10942 9753 10711 16384 13299 1209 619 1915 2090 1749 1514 1351 3959 3397 3895 5837 4826 1889 1274 3536 3611 3099 2875 2376 6983 6356 6816 10547 8473 40834 0.0752069596349769 4.00114776962353e-05 0.10202796200146 0.052606409706589 0.0300447803407167 0.0307371711761183 0.0212154248096039 0.210311523354794 0.0669772131921743 0.107562115830458 0.236333877638132 0.0669365508372792
2985 19 4012 2618 786 1296 1156 8890 2303 4388 9820 2346 2985 1825 5245 5983 4627 4278 3910 11457 9706 10610 16555 12898 1179 592 1880 2142 1645 1524 1343 4054 3484 3875 6003 4630 1806 1233 3365 3841 2982 2754 2567 7403 6222 6735 10552 8268 40619 0.0720561764741625 0.000404841461340165 0.0980896995861592 0.0661064644380545 0.0189379984612996 0.0309556575566561 0.0284912971686117 0.221322289774855 0.0556336728108701 0.105767681696257 0.245013329459502 0.0572208911122323
3178 3 3900 2459 1414 844 1005 9198 2292 4587 9535 2281 3178 1970 5256 5813 5143 4151 3675 11561 9704 10808 16492 12848 1211 614 1902 2084 1836 1481 1312 4149 3483 3851 5925 4725 1967 1356 3354 3729 3307 2670 2363 7412 6221 6957 10567 8123 40696 0.0761289864200947 8.68585918709039e-05 0.0976316508141388 0.0596616099861637 0.035196583727532 0.0215343771553934 0.0253192823908667 0.223993405655798 0.0584289025210968 0.114203896302634 0.232524237617248 0.0552902088171635
3160 24 3991 2227 1652 783 865 8952 2323 4890 9411 2582 3160 1915 5294 5678 5265 4181 3587 11267 9613 11079 16557 13226 1269 612 1843 2065 1867 1459 1272 3977 3424 3933 5913 4710 1891 1303 3451 3613 3398 2722 2315 7290 6189 7146 10644 8516 40860 0.0787561161008147 0.000657820126451423 0.099495982446346 0.0541091946184841 0.0400194986591136 0.0180976419748747 0.0226198994961817 0.217249653514763 0.0551338798891699 0.11801676220788 0.232393623172786 0.063449927793135
2931 33 4354 2199 1176 1074 1142 9048 2177 4396 10005 2182 2931 1814 5567 5818 4896 4162 3835 11529 9635 10551 16744 12937 1150 601 1948 2098 1808 1469 1354 4071 3480 3812 5989 4638 1781 1213 3619 3720 3088 2693 2481 7458 6155 6739 10755 8299 40717 0.0720207463175641 0.000645666001304842 0.106749920339582 0.0534563874038226 0.0295332641495197 0.0262931691227183 0.027848376463555 0.22175209049223 0.0537986613945652 0.109824626470945 0.244131502742455 0.0539455891017385
2830 31 4341 2120 1471 1033 924 8599 2710 3791 9885 2083 2830 1746 5535 5723 5146 4423 3812 11090 9804 10159 16320 12514 1115 552 1932 2048 1756 1535 1321 3996 3436 3724 5889 4548 1715 1194 3603 3675 3390 2888 2491 7094 6368 6435 10431 7966 39818 0.0711223453176811 0.000758148899674443 0.111398037762385 0.0531820119538514 0.03543531966795 0.0260731202451016 0.0227394359739982 0.21670227286149 0.069561421426022 0.0974444198496107 0.245249663696472 0.0503338023457625
3125 5 3900 1901 1381 1441 821 9036 2632 4216 9683 1785 3125 1900 5205 5237 4726 4462 3691 11346 9916 10616 16480 12365 1230 595 1869 1892 1705 1592 1381 4062 3516 3819 5900 4496 1895 1305 3336 3345 3021 2870 2310 7284 6400 6797 10580 7869 39926 0.0757452251716921 9.7713337553706e-05 0.0981344801968724 0.0482585983807424 0.0358104040737287 0.0354010113016337 0.0212069562197203 0.222393088207423 0.0663803118372912 0.107807180084076 0.243781702417682 0.0449833287715847
3071 30 3973 2134 1161 1195 1133 8435 2254 4604 9438 2566 3071 1916 5288 5507 4647 4178 3825 10928 9235 10498 16176 12966 1185 601 1915 2021 1664 1486 1332 3947 3341 3760 5776 4638 1886 1315 3373 3486 2983 2692 2493 6981 5894 6738 10400 8328 39994 0.0772964068785452 0.000884873070451966 0.0998062551025966 0.0514277081782597 0.0279339432389586 0.0312921227691026 0.0272749139612667 0.212931801301211 0.0562716121738411 0.112695326471409 0.238941298167689 0.063243738686668
3127 5 4046 2231 1038 1330 924 8582 2550 4907 9416 2008 3127 1935 5345 5671 4679 4309 3676 10959 9590 11044 16574 12683 1197 636 1905 2030 1700 1557 1299 3919 3453 3886 5899 4531 1930 1299 3440 3641 2979 2752 2377 7040 6137 7158 10675 8152 40164 0.0757316031118704 0.000156857569787639 0.10199434444848 0.0558935037675344 0.0247222165794915 0.0340927903280781 0.0231410733538581 0.214173086686003 0.0629736740606576 0.122641983757739 0.235030198765335 0.0494486675711647
2976 13 4185 2570 944 1144 930 8997 2463 4211 9884 2739 2976 1811 5393 6052 4842 4242 3633 11325 9730 10412 16512 13246 1178 603 1911 2154 1744 1539 1305 4058 3529 3784 6005 4746 1798 1208 3482 3898 3098 2703 2328 7267 6201 6628 10507 8500 41056 0.071691809826681 0.000492131013023696 0.102115848739077 0.0630480282606349 0.0227915740167203 0.0269663970893736 0.0236041421414656 0.217957190037714 0.0622723990206596 0.101861053714068 0.240950430798269 0.0662489953423129
3062 31 3952 2692 954 1273 728 8822 2537 4486 9631 2904 3062 1938 5296 6040 4837 4383 3571 11074 9638 10669 16506 13470 1155 594 1948 2157 1727 1540 1319 3973 3455 3794 5940 4876 1907 1344 3348 3883 3110 2843 2252 7101 6183 6875 10566 8594 41072 0.0735406460611921 0.000472955010414893 0.0990019808165186 0.0646365592788471 0.02395862223514 0.031473847170194 0.0175086819067546 0.215118882593162 0.0605687175681718 0.107542119571533 0.235736921816112 0.0704400659719597
3075 3 3881 2291 1219 1214 905 8901 2340 4989 9597 2310 3075 1861 5129 5582 4772 4240 3608 11213 9520 11184 16808 13195 1217 613 1838 2029 1746 1537 1296 4033 3325 3973 5923 4630 1858 1248 3291 3553 3026 2703 2312 7180 6195 7211 10885 8565 40725 0.0771197802023153 7.21891864250392e-05 0.0960144173617943 0.0566514509438894 0.0288845564340451 0.0288320849748008 0.0224179504418299 0.21966636569961 0.0589396129884962 0.120720004390886 0.234446975031148 0.0562346123447595
3127 14 4017 2461 962 1352 1239 8794 2132 4796 9723 2068 3127 1865 5268 5820 4754 4407 4100 11527 9526 10913 16721 12874 1276 614 1909 2028 1699 1546 1367 4133 3409 3915 5915 4695 1851 1251 3359 3792 3055 2861 2733 7394 6117 6998 10806 8179 40685 0.0765982438564889 0.00019618366498997 0.100731653103272 0.0587925408079385 0.0226117062294359 0.0334381570916087 0.0303797968440699 0.216599950074779 0.0530660546022376 0.116686297379209 0.240582777594029 0.0503166387519415
3088 3 4160 2254 821 1349 1004 9154 2385 4229 10033 2172 3088 1897 5462 5784 4543 4251 3787 11551 9801 10576 16787 13001 1194 595 1932 2062 1641 1468 1390 4135 3454 3822 5958 4605 1894 1302 3530 3722 2902 2783 2397 7416 6347 6754 10829 8396 40652 0.0753029008470936 8.66874555892511e-05 0.100506851688833 0.0559911155114432 0.0199075609729759 0.0335652360826054 0.0241331225894085 0.224646179305471 0.0603381052350793 0.103568351313442 0.247040882124308 0.0549130068737511
3179 14 3865 2525 1222 1113 902 9457 2150 4405 9858 2014 3179 1923 5157 5827 4989 4325 3671 11867 9763 10688 16817 12798 1270 631 1855 2060 1777 1556 1261 4254 3480 3729 6033 4564 1909 1292 3302 3767 3212 2769 2410 7613 6283 6959 10784 8234 40704 0.0787879341658069 0.000399515805528907 0.0946882101710828 0.0606234119833383 0.0289861242822032 0.0277082664883914 0.0221144688650832 0.235936935325208 0.0513438628077906 0.110340992247977 0.241235294317662 0.0478349835399287
3196 15 4001 2283 1255 952 1087 8893 2034 4556 9772 2164 3196 1935 5315 5744 4972 4208 3778 11325 9272 10551 16535 12840 1276 621 1854 2027 1716 1517 1346 4087 3277 3788 5859 4638 1920 1314 3461 3717 3256 2691 2432 7238 5995 6763 10676 8202 40208 0.0794667850129933 0.000292384992903493 0.0982228833323812 0.0600822350531967 0.030210935092861 0.023634355241916 0.0279593662783678 0.219738258804303 0.0514515607406531 0.112751839734991 0.241380542115456 0.0548088535999777
3225 7 4253 2235 1212 860 1115 8811 2608 4232 9742 2356 3225 1955 5554 5792 4901 3956 3584 11115 9730 10500 16401 12843 1277 654 1997 2103 1805 1487 1280 3993 3462 3841 5914 4624 1948 1301 3557 3689 3096 2469 2304 7122 6268 6659 10487 8219 40656 0.0817465014982319 0.000116264496302662 0.105103013446287 0.0548634760028507 0.0290176365728572 0.0212378237728059 0.0266579125391445 0.21180677063461 0.0665088260842244 0.106707997145566 0.240138719715906 0.0560950580912132
2986 6 3684 2483 1275 1108 831 9221 2621 4424 9732 2301 2986 1851 4913 5547 4811 4155 3505 11475 9943 10855 16614 13063 1141 622 1849 2011 1764 1481 1251 4153 3512 3973 5852 4665 1845 1229 3064 3536 3047 2674 2254 7322 6431 6882 10762 8398 40672 0.0725819196820998 0.000162166476922471 0.0930855526981714 0.0599543786468571 0.0301042507690709 0.026111805156146 0.0206543272998646 0.22672420438975 0.0640433597005694 0.1077453701318 0.241717163910981 0.0571155011377676
3132 3 3866 2706 802 1092 888 8805 2664 4254 9733 2378 3132 1959 5195 6033 4733 4113 3520 11033 9717 10447 16424 13003 1176 630 1868 2102 1712 1481 1292 3980 3524 3756 5799 4613 1956 1329 3327 3931 3021 2632 2228 7053 6193 6691 10625 8390 40323 0.0769458933231329 5.86915794008049e-05 0.0982163119053019 0.0685001729956929 0.0204780152599078 0.0272025302185022 0.0234230715820138 0.218593357294644 0.0657833670118472 0.103510773279367 0.237636889755047 0.0596509257951422
3104 32 4081 2632 1048 885 1106 9188 1940 4758 9195 2481 3104 1933 5425 6128 5035 4124 3745 11556 9421 10784 16251 12860 1203 589 1929 2141 1796 1485 1377 4075 3395 3728 5872 4617 1901 1344 3496 3987 3239 2639 2368 7481 6026 7056 10379 8243 40450 0.0788904573482449 0.00078611117046974 0.101754816082764 0.0655644961039875 0.0278133700293603 0.0217493158046935 0.0272167630994604 0.223398629749653 0.0470801942475957 0.115727056977619 0.228169401104706 0.0618493882814465
2954 9 4240 2120 1269 1078 1101 9017 2234 4895 9536 2287 2954 1801 5502 5647 4869 4151 3778 11476 9672 11086 16690 13007 1162 539 1975 2047 1796 1474 1319 4038 3481 3932 5970 4651 1792 1262 3527 3600 3073 2677 2459 7438 6191 7154 10720 8356 40740 0.0723099681316453 0.000352498271856459 0.104327902965825 0.0522111316631485 0.0304937551645626 0.02622429399491 0.0275256595544996 0.218909788464448 0.0558439837604732 0.118109594285962 0.234879591556837 0.0588118321858322
3092 16 4299 2351 1444 1030 756 8967 2159 4528 10257 2003 3092 1896 5576 5973 5280 4472 3671 11329 9390 10605 17107 13049 1212 619 1954 2137 1838 1557 1309 4098 3313 3755 6061 4632 1880 1277 3622 3836 3442 2915 2362 7231 6077 6850 11046 8417 40902 0.077328052386603 0.00054095538060563 0.105638231630426 0.0568543713332673 0.0353823474492352 0.0248417372755449 0.0188736339166244 0.220198777134797 0.0540428529871444 0.108590795020978 0.250263816829842 0.047444428654932
