"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3331 0 4240 2641 1257 869 1390 9175 2724 4815 10086 2936 3331 2021 5599 6188 5198 4220 4042 11778 10214 11353 17349 14001 1310 662 2052 2247 1847 1568 1439 4288 3676 4090 6284 5095 2021 1359 3547 3941 3351 2652 2603 7490 6538 7263 11065 8906 43464 0.0745325336145067 2.28941667302329e-05 0.0966537515746612 0.0607595631524301 0.0286452732433301 0.0199749639738587 0.033186468973029 0.208306461172922 0.064029836089307 0.111548792696699 0.23451752992078 0.0678219314217462
3208 3 4300 2426 1321 897 1527 9229 2250 5505 9992 2776 3208 1967 5604 5982 5186 4222 4175 11877 9852 11757 17612 14066 1244 663 2048 2117 1861 1574 1527 4275 3600 4137 6322 5030 1964 1304 3556 3865 3325 2648 2648 7602 6252 7620 11290 9036 43434 0.072341792014867 0.000108665352260832 0.0992192430901215 0.0580642289668216 0.0301253256350755 0.0208166931527629 0.0358788052326578 0.211519424521291 0.0521414010379454 0.127815929930497 0.226809282781587 0.0651592082841132
3283 31 4154 2208 1515 1104 1401 9494 2250 5763 9897 2502 3283 2079 5536 5741 5180 4398 4230 12204 10039 12118 17711 13765 1235 697 2003 2076 1886 1569 1520 4415 3684 4304 6448 4916 2048 1382 3533 3665 3294 2829 2710 7789 6355 7814 11263 8849 43602 0.0750902336643121 0.000824793362501711 0.0955623121714285 0.050729362123795 0.0358877474703869 0.0257238100738829 0.0332000804021477 0.215426685708169 0.0509069412863693 0.132549859414042 0.226128792787331 0.0579693815356333
3221 5 4569 2471 1314 1092 1286 8713 2953 4741 10231 2325 3221 2027 5941 6284 5345 4520 4136 11378 10249 11403 17509 13442 1199 655 2128 2253 1917 1670 1471 4082 3587 4125 6392 4903 2022 1372 3813 4031 3428 2850 2665 7296 6662 7278 11117 8539 42921 0.0743771296497968 0.000247458696852341 0.104871643391252 0.0575815077902108 0.0300850817817286 0.0258031545402396 0.0298690134879133 0.202111911093656 0.0684596929875598 0.113280874393538 0.24080729385241 0.0525052383348436
3247 32 4181 2271 1503 1022 1131 9692 2125 4898 10254 2491 3247 1984 5510 5781 5152 4313 3846 12206 9936 11168 17343 13539 1295 655 2000 2132 1861 1598 1332 4395 3666 4079 6295 4880 1952 1329 3510 3649 3291 2715 2514 7811 6270 7089 11048 8659 42847 0.0747156807975502 0.000594732191680182 0.0988683604633165 0.0533496383552412 0.0368951413589504 0.0230501710331004 0.0264153432927388 0.224236196590435 0.0500776382405723 0.114390290966655 0.239173637460074 0.0582331692496866
3100 7 4366 2486 1390 1030 1147 9721 2295 4775 10377 2163 3100 1904 5633 6099 5276 4376 3964 12195 10105 11295 17586 13384 1203 637 2020 2213 1930 1559 1490 4385 3585 4086 6365 4894 1897 1267 3613 3886 3346 2817 2474 7810 6520 7209 11221 8490 42857 0.0721431432682828 0.000150910712832595 0.0996173663162644 0.0590695716081866 0.0315524821095184 0.0234727277923509 0.0264928305234245 0.227113884642755 0.053179190905522 0.110424255224662 0.245029690668275 0.0517539462279255
3136 3 4268 2516 1620 840 1229 9336 2500 4979 10368 2363 3136 1901 5556 6109 5490 4349 4024 11974 10071 11363 17595 13658 1238 613 1963 2239 1981 1554 1386 4403 3687 4136 6300 5027 1898 1288 3593 3870 3509 2795 2638 7571 6384 7227 11295 8631 43158 0.0727134362735879 0.00012554193635366 0.0987694607981454 0.0575299130134727 0.0385944145344983 0.0193498999860887 0.0287280257828172 0.213231937543995 0.0582266257680168 0.115585928088828 0.242874430060032 0.0542703862141652
3545 11 4209 2662 1196 881 1097 9444 2393 5105 10451 2515 3545 2226 5700 6337 5240 4268 3811 11872 9969 11421 17768 13845 1330 735 2025 2293 1853 1554 1383 4296 3653 4104 6438 4981 2215 1491 3675 4044 3387 2714 2428 7576 6316 7317 11330 8864 43509 0.0816361351181036 0.000320750306599425 0.0961646131619826 0.0619057998511657 0.0268345563819961 0.0202005753312222 0.0258735958069713 0.217497898646287 0.0555249019612162 0.118258072297122 0.239198073176524 0.0565850279608093
3228 5 3816 2825 1541 1061 1247 9571 2427 5259 10353 2251 3228 1953 5147 6086 5417 4534 4198 12287 10265 11865 17914 13648 1280 622 1886 2210 1944 1583 1482 4449 3659 4304 6517 4956 1948 1331 3261 3876 3473 2951 2716 7838 6606 7561 11397 8692 43584 0.0730688786712674 5.90639463501072e-05 0.0904684951674973 0.0641530598168535 0.0357822335748983 0.0244733038844961 0.0277545504443292 0.219377708935181 0.0563601091073931 0.12238294319431 0.233954866397992 0.0521647868594319
3453 8 4002 2582 1579 881 1318 9443 2634 4969 10820 2754 3453 2143 5443 6054 5490 4411 4115 12063 10324 11563 18240 14402 1318 702 1971 2143 1960 1614 1495 4373 3730 4143 6592 5224 2135 1441 3472 3911 3530 2797 2620 7690 6594 7420 11648 9178 44443 0.0771474297709014 0.000186773608029645 0.0905450787860277 0.059612646320116 0.0350113383112819 0.0199336315345057 0.0309188845518189 0.215242110909854 0.0593317616101495 0.112812201988295 0.239164654458646 0.0600934881503742
