"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2842 2 3657 2240 1234 1056 1390 8032 2109 4623 9371 1923 2842 1650 4710 5106 4386 3792 3709 10321 8507 9847 15377 11507 1194 597 1844 1954 1650 1473 1420 3923 3283 3841 5793 4498 1648 1053 2866 3152 2736 2319 2289 6398 5224 6006 9584 7009 38479 0.0707782480753914 0.000114180346964754 0.0947778019484387 0.0599419267309996 0.0307823680303364 0.0273385622119008 0.0352260252321685 0.207926769247613 0.0546663701744001 0.122593132971763 0.244856779127156 0.050997835902867
2920 0 3584 2536 1221 946 1071 8112 2222 4472 9165 1970 2920 1694 4689 5409 4525 3709 3349 10139 8509 9703 15132 11329 1226 589 1816 2105 1762 1431 1322 3852 3278 3736 5773 4352 1694 1105 2873 3304 2763 2278 2027 6287 5231 5967 9359 6977 38219 0.0753605433870102 1.4889499531142e-05 0.0925375663326858 0.0655724680787041 0.0320926906319034 0.0250956034921484 0.0281473667911159 0.214184513972797 0.0569638138223123 0.116124556879474 0.241626279963865 0.052279707148452
2806 7 3667 2413 1479 940 1077 8083 2444 4077 9415 2623 2806 1609 4679 5271 4737 3922 3489 10227 8728 9390 15080 11840 1204 597 1821 2013 1755 1510 1345 3943 3415 3725 5863 4580 1602 1012 2858 3258 2982 2412 2144 6284 5313 5665 9217 7260 39031 0.0712725284132364 0.000302742303834776 0.0911116774838006 0.0655642623199168 0.0379147621765009 0.0250637112289236 0.0273782817611484 0.206784980195672 0.0629337362939655 0.107598859119682 0.236637563079141 0.0674368956241783
2969 0 3455 2297 1580 965 909 8691 2675 3980 8990 2428 2969 1724 4563 5049 4647 3818 3250 10677 9254 9721 15002 11629 1245 616 1811 1982 1794 1477 1264 4098 3513 3709 5801 4470 1724 1108 2752 3067 2853 2341 1986 6579 5741 6012 9201 7159 38939 0.0782059213368277 6.65798043170081e-05 0.0906471073614759 0.0616441979556871 0.0405746294293765 0.0244021492396854 0.0218395863954399 0.222554754763787 0.0652207787984274 0.101281576026275 0.231134617604712 0.0624281012839896
2869 8 3640 2453 1641 759 1009 8351 2375 4600 9086 2419 2869 1681 4691 5305 4950 3863 3379 10445 8827 10044 15310 11886 1196 630 1839 1996 1846 1493 1285 3993 3383 3820 5843 4518 1673 1051 2852 3309 3104 2370 2094 6452 5444 6224 9467 7368 39210 0.0737712303515564 0.000251914329159246 0.0925828991604754 0.0644326742276194 0.0405506585853814 0.019578056802421 0.0263869216885533 0.214886063136618 0.0600296664859195 0.115712209296316 0.230387289461487 0.0614304164744936
2766 65 3516 2394 1457 966 1176 8186 2283 4406 9081 2559 2766 1671 4622 5209 4659 3816 3550 10416 8765 9890 15167 11894 1160 565 1807 2007 1809 1442 1320 3934 3281 3804 5832 4599 1606 1106 2815 3202 2850 2374 2230 6482 5484 6086 9335 7295 38855 0.0713484790706297 0.00191681208270113 0.0914253797654775 0.0617730931436044 0.0370300965346963 0.0246718389069037 0.0307867247656468 0.209762576743981 0.0570679696765362 0.112423701835038 0.236081925704317 0.0657114017704674
2928 14 3804 2540 1156 780 1305 8640 2451 4437 8885 2240 2928 1728 4928 5573 4539 3572 3503 10830 9090 10108 15218 11627 1214 604 1895 2190 1747 1374 1313 4191 3419 3775 5831 4508 1714 1124 3033 3383 2792 2198 2190 6639 5671 6333 9387 7119 39180 0.076226999617632 0.000430302690919635 0.0991026441075404 0.0624211942372146 0.0281859256205889 0.018500318387406 0.0346051719970467 0.217203722380427 0.0637894918601109 0.116748385970682 0.224653232658834 0.0581326104715978
2834 3 3796 2765 982 826 986 8541 2124 4673 8873 2702 2834 1656 4903 5776 4596 3711 3268 10558 8646 9977 14969 11907 1181 549 1892 2162 1711 1429 1251 4036 3342 3881 5764 4549 1653 1107 3011 3614 2885 2282 2017 6522 5304 6096 9205 7358 39105 0.073500737147795 9.55139545674408e-05 0.0971405429834348 0.0716787396826806 0.026194215282772 0.0203051519162291 0.0255945368440907 0.21896994423275 0.0529852473350841 0.120424692071133 0.224694699682072 0.0684159788673923
2743 0 3617 2436 1266 912 978 8628 1843 4772 9024 2751 2743 1564 4650 5283 4451 3695 3246 10592 8403 9914 15100 12077 1179 531 1803 2098 1668 1427 1282 4032 3261 3838 5774 4709 1564 1033 2847 3185 2783 2268 1964 6560 5142 6076 9326 7368 38970 0.0695532116174341 1.00112256849575e-05 0.0922327217446512 0.0633047648836041 0.0334518844458385 0.0227695218076622 0.0248743839508388 0.221283569526235 0.0458262382958902 0.122372371780592 0.231461231692981 0.0728600890285879
2898 5 3468 2318 1161 1390 850 8623 2122 4997 8426 2559 2898 1708 4606 5092 4302 3976 3304 10636 8691 10297 14831 11699 1195 570 1832 1951 1716 1522 1291 4067 3391 3892 5691 4485 1703 1138 2774 3141 2586 2454 2013 6569 5300 6405 9140 7214 38817 0.0743748080674925 9.42213025181672e-05 0.0915197117695292 0.0581169377729695 0.0292866691524627 0.0365810762381383 0.02360772330227 0.222764950249219 0.0536632310425776 0.128685199647596 0.216159932514601 0.0651455389406264
