"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
2769 19 3946 2408 1255 1194 919 8452 2067 4909 9099 2532 2769 1658 5023 5553 4674 4130 3474 10616 8612 10223 15398 12090 1130 581 1878 2134 1738 1575 1310 4071 3298 3924 5840 4564 1639 1077 3145 3419 2936 2555 2164 6545 5314 6299 9558 7526 39569 0.0721518367943942 0.000415213353729172 0.0974584764962422 0.0595842945925137 0.0328664627905897 0.0298354355041915 0.0227749560208472 0.213937840668368 0.0515758644019669 0.126008039012066 0.230348730013548 0.0630428503515429
2860 3 4045 1955 1123 1401 752 8703 2450 4680 8834 2584 2860 1642 5108 5132 4365 4115 3365 10815 9205 10380 15340 12023 1221 579 1931 1890 1651 1502 1253 4060 3505 3874 5901 4574 1639 1063 3177 3242 2714 2613 2112 6755 5700 6506 9439 7449 39390 0.072773344458523 0.000205048191986374 0.10315859855392 0.049294333535433 0.0288816761795963 0.0358818937603579 0.0193551323060202 0.217201296506976 0.0604027320208022 0.122199182168192 0.225977290796642 0.0646694715215504
2822 18 3796 2495 1156 1248 821 8668 2189 4427 9044 2556 2822 1672 4904 5580 4609 4132 3427 10751 8820 9935 15156 11881 1168 564 1819 2127 1725 1526 1344 4120 3312 3823 5831 4489 1654 1108 3085 3453 2884 2606 2083 6631 5508 6112 9325 7392 39240 0.0708355530849909 0.000431737247635727 0.0967233882374429 0.0651875419228701 0.0299732341431444 0.0296217396831322 0.019768950889369 0.221384273665668 0.056048411435948 0.112962270935462 0.231346082914581 0.0657168158397551
2919 5 3486 2758 1111 1018 1260 8684 1883 4550 8941 2820 2919 1694 4596 5576 4573 3871 3671 10962 8707 9928 15071 12150 1230 584 1778 2114 1720 1460 1393 4138 3329 3798 5741 4607 1689 1110 2818 3462 2853 2411 2278 6824 5378 6130 9330 7543 39435 0.0713651220784023 0.000114219857988281 0.0869132547468101 0.0703100704467891 0.0289088527364934 0.0264490938859438 0.0316256158054156 0.222412700329216 0.0495123416394607 0.11515292699871 0.224124478630488 0.0731113228442827
2991 4 3466 2670 1037 873 1321 8791 2365 4139 9315 2741 2991 1778 4657 5524 4415 3571 3488 10930 9110 9776 15411 12207 1217 587 1803 2146 1717 1404 1349 4185 3473 3680 5945 4635 1774 1191 2854 3378 2698 2167 2139 6745 5637 6096 9466 7572 39713 0.0748961648308078 0.000148466057050713 0.0875931110827256 0.0676053804291512 0.0262368245149615 0.0212210555925487 0.0306700118814255 0.227080470801236 0.0604752281540828 0.100860195820543 0.232847641352423 0.0703654494830441
2930 55 3873 2506 1065 811 1167 8539 2224 4292 9133 2902 2930 1812 5025 5623 4580 3663 3383 10648 8840 9759 15138 12260 1173 660 1908 2108 1728 1447 1274 4032 3373 3754 5780 4619 1757 1152 3117 3515 2852 2216 2109 6616 5467 6005 9358 7641 39497 0.0740996359369829 0.00147271966892268 0.0968780617749799 0.0648460389616352 0.0265094886254955 0.0207635263965287 0.0307109941157192 0.214614596060811 0.0574932896161518 0.107143831654992 0.232131597604818 0.0733362195829642
2798 21 3874 2795 1080 827 1148 8371 2279 4145 9540 2331 2798 1643 4943 5832 4734 3775 3468 10469 8780 9641 15380 11867 1176 574 1906 2178 1786 1455 1370 3968 3284 3801 5844 4447 1622 1069 3037 3654 2948 2320 2098 6501 5496 5840 9536 7420 39209 0.0717562877739926 0.000514137117836967 0.0979113412148001 0.0717241529393124 0.0274998235598662 0.0211823112567731 0.0303694600799264 0.213024177266334 0.0564626582600128 0.106495850706235 0.240365117190018 0.0626946826348926
2816 14 3457 2639 1308 962 1246 8437 2176 4426 9615 2139 2816 1657 4547 5483 4685 3872 3624 10630 8883 9946 15783 11925 1173 567 1703 2106 1775 1494 1431 3923 3363 3778 5997 4527 1643 1090 2844 3377 2910 2378 2193 6707 5520 6168 9786 7398 39235 0.0721701801348317 0.000340372243028901 0.085401151255198 0.0683645862620244 0.033053319695642 0.0247956695193012 0.0322501663729771 0.215488450032198 0.0558770439369809 0.111244303164966 0.245308566193887 0.055706191188965
3022 11 3642 2644 1326 1013 1135 8056 2297 4419 9499 2578 3022 1759 4807 5612 4800 4048 3681 10409 8731 9855 15623 12320 1274 594 1839 2138 1765 1502 1328 3975 3295 3731 5881 4657 1748 1165 2968 3474 3035 2546 2353 6434 5436 6124 9742 7663 39642 0.073836229541037 0.000571405262045911 0.0927128710403262 0.0663525144778286 0.0346667165197896 0.0259182152496973 0.0289633763816768 0.200927945786808 0.0578772312906875 0.11473145450834 0.239445359460745 0.0639966804810177
2951 3 3750 1992 1294 1340 1107 8197 2509 4933 9029 2494 2951 1702 4841 4972 4310 3991 3557 10422 8970 10510 15501 12203 1252 611 1861 1956 1659 1541 1332 3961 3393 4038 5792 4658 1699 1091 2980 3016 2651 2450 2225 6461 5577 6472 9709 7545 39599 0.0743230758852762 4.2198965389907e-05 0.0963125986484456 0.0495265277613084 0.0316748671069233 0.0359792895306754 0.0271084253148272 0.203561855107106 0.0646088730224638 0.124495364223839 0.229787175930759 0.0625797485029854
3178 20 3723 2361 1358 1104 876 8050 2546 4395 9105 2382 3178 1896 4933 5442 4760 4074 3417 10190 8868 9907 15244 11853 1302 686 1852 2040 1790 1533 1277 3868 3356 3768 5773 4528 1876 1210 3081 3402 2970 2541 2140 6322 5512 6139 9471 7325 39098 0.0812472252780161 0.000888260412322493 0.0944104934661383 0.06062280362689 0.0339375110349094 0.0273667086404572 0.0234413069510234 0.207137866657814 0.065461923124309 0.10951713458141 0.236870526915667 0.0590982393110424
