"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3083 3 4082 2821 1109 828 1148 8733 2688 4280 10389 2467 3083 1900 5371 6237 5112 4136 3758 11171 9805 10439 17033 13398 1186 611 1955 2234 1804 1526 1320 4054 3646 3795 6102 4819 1897 1289 3416 4003 3308 2610 2438 7117 6159 6644 10931 8579 41631 0.0748083115413221 8.33161558444947e-05 0.097109408843084 0.0696732071277953 0.0263976486227059 0.0203153136258774 0.0271090269515402 0.210441279951974 0.0645337784934609 0.104074989224548 0.24769799106514 0.0577557283967086
3385 42 3702 2681 1396 1020 1252 8473 2786 4624 9918 2448 3385 2119 5094 5892 5133 4327 4036 11090 9829 10886 16890 13266 1308 727 1883 2155 1826 1543 1419 4047 3567 3914 6072 4861 2077 1392 3211 3737 3307 2784 2617 7043 6262 6972 10818 8405 41727 0.0816724991661477 0.00116439573709384 0.0899989910014101 0.0632771370419234 0.0352448071459678 0.0246066712816674 0.0294810966675804 0.204008696232091 0.0662465442375203 0.111719320432986 0.235704773879746 0.0568750671758669
3223 40 3901 2522 1261 1132 1237 9112 2653 4282 10288 2188 3223 2012 5266 5877 5005 4267 3951 11625 10081 10786 17207 13194 1251 647 1911 2133 1870 1553 1438 4197 3577 3867 6201 4781 1972 1365 3355 3744 3135 2714 2513 7428 6504 6919 11006 8413 41839 0.0780111761009333 0.00102774537081607 0.0919874869621968 0.0620244429852716 0.029983269247366 0.0275349613600253 0.0292298628560282 0.218183183921499 0.0619169465734406 0.102823998203117 0.245082849736158 0.052194076683148
3283 8 4220 2081 1333 1324 1253 8864 2694 3914 10028 2292 3283 2000 5575 5657 4893 4445 4133 11524 10045 10440 16613 12865 1291 645 1999 2097 1772 1565 1473 4173 3519 3855 6040 4752 1992 1355 3576 3560 3121 2880 2660 7351 6526 6585 10573 8113 41294 0.081142869112665 0.000296268522121525 0.100152314573829 0.049498491922084 0.0321362884882851 0.0315232867391838 0.0312577452953409 0.21545299110345 0.0650553159588909 0.0937487363175485 0.243443273290134 0.0562924186764677
3172 14 4317 2016 1138 1457 741 8823 2883 4324 9956 2466 3172 1921 5624 5624 4688 4436 3604 11127 9929 10661 16754 13239 1265 614 2016 2074 1709 1573 1300 4081 3592 3863 5981 4809 1907 1307 3608 3550 2979 2863 2304 7046 6337 6798 10773 8430 41307 0.0766302626022934 0.000499803389466221 0.104127799350706 0.0474101655379988 0.0277819726117208 0.0357861959570619 0.0182853675698104 0.216717421448281 0.0702705517423498 0.104227898056102 0.237962441433355 0.0603001203008555
3410 16 4106 1913 1302 1449 933 9037 2820 4342 9863 2044 3410 2063 5487 5421 4688 4445 3838 11463 10156 10928 16895 12844 1363 682 1979 2035 1692 1540 1412 4127 3570 3896 6095 4699 2047 1381 3508 3386 2996 2905 2426 7336 6586 7032 10800 8145 41235 0.0847918155955797 0.000580896202753871 0.0998081181729945 0.04508350906602 0.0312576349393761 0.0348193144834926 0.0226117647020568 0.22113145327079 0.0698330599269401 0.105415889753465 0.236470642039441 0.0481959018470912
3254 14 4297 2183 1489 1105 553 8849 2816 4519 9595 2471 3254 1996 5631 5806 5260 4476 3444 11051 9818 10782 16517 13013 1272 662 2008 2035 1889 1585 1242 4049 3555 3860 5975 4747 1982 1334 3623 3771 3371 2891 2202 7002 6263 6922 10542 8266 41145 0.0790458607511988 0.00042862645913934 0.103995388778203 0.054261432647545 0.0369542451046027 0.0279959489759256 0.011227108552123 0.217579068265321 0.0673457557371667 0.109144651955967 0.233986287294209 0.058035625478599
3154 12 4274 2077 1643 1387 631 8959 2727 4436 9335 2833 3154 1912 5535 5595 5155 4672 3652 11298 9894 10729 16193 13093 1254 651 2017 2083 1870 1651 1313 4131 3601 3871 5933 4822 1900 1261 3518 3512 3285 3021 2339 7167 6293 6858 10260 8271 41468 0.0765109674682231 0.000333224287152553 0.10530489023232 0.0494761184693319 0.0374637128319251 0.0335872878484648 0.0151351591480676 0.216985780168449 0.0649936788836782 0.107929841278415 0.224657126131853 0.0676222132521201
3151 6 3978 2427 1017 1352 583 9150 2662 4710 9091 2945 3151 1941 5305 5798 4716 4340 3382 11278 9848 10960 16117 13157 1216 614 1934 2099 1728 1541 1254 4092 3598 3934 5905 4812 1935 1327 3371 3699 2988 2799 2128 7186 6250 7026 10212 8345 41072 0.0770857409774566 0.000206970641648263 0.0965657067560769 0.059227961289299 0.0258933717300438 0.0324013565188566 0.013111699121165 0.225284065618986 0.0648483636821303 0.11581760333979 0.21925129599971 0.0703058643248377
3193 16 4010 2493 1159 1214 777 8927 3066 4474 9551 2546 3193 1967 5344 5871 4910 4341 3548 11176 10181 11089 16623 13062 1242 633 1966 2120 1783 1570 1299 4061 3566 4017 6107 4768 1951 1334 3378 3751 3127 2771 2249 7115 6615 7072 10516 8294 41426 0.0760907112043195 0.000305533699308112 0.0976422754626288 0.0598406606582876 0.0280204247352059 0.0302004055659218 0.0196014062050641 0.213171369303068 0.0740463976480134 0.10524490082616 0.236097938006307 0.0597379766857161
