"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3043 1 3679 2794 1228 1170 987 8880 2239 5138 8899 3182 3043 1803 4857 5760 4838 4163 3589 11130 9159 10791 15657 12920 1241 625 1891 2150 1845 1561 1339 4210 3506 4033 5919 4941 1802 1178 2966 3610 2993 2602 2250 6920 5653 6758 9738 7979 41240 0.0756176591826394 1.13583835529818e-05 0.0932438754503172 0.0676533807357618 0.0306240792384432 0.029045092288533 0.0230732743437284 0.213754729167884 0.0521982379394426 0.122336889434161 0.215786254232407 0.0766551696031289
2980 32 3554 2696 1258 1244 1235 8317 2503 5020 8925 2938 2980 1791 4685 5552 4671 4132 3841 10727 9111 10625 15608 12710 1221 660 1829 2139 1783 1526 1431 4119 3506 3942 5836 4753 1759 1131 2856 3413 2888 2606 2410 6608 5605 6683 9772 7957 40702 0.0743647431721177 0.000882950399365498 0.084883761510869 0.0665171327661032 0.0317252160308685 0.0298515016354943 0.0289029111850874 0.204525532674494 0.0617705335744716 0.123608309096488 0.219917017669943 0.0730503902846978
3128 26 3768 2520 1288 801 1266 8526 2324 5151 9410 2156 3128 1917 5003 5617 4858 3842 3611 10728 8956 10718 16078 12257 1237 682 1906 2047 1817 1497 1409 4096 3389 4050 5977 4722 1891 1235 3097 3570 3041 2345 2202 6632 5567 6668 10101 7535 40364 0.0778333495324381 0.000710153356071776 0.0902229985302486 0.061158236219837 0.0328172196407502 0.0212555289379169 0.0319974782874673 0.214024634150332 0.0566188941371207 0.124697787921168 0.235542384706406 0.0531213345802429
2911 58 3981 2451 1153 942 1089 8696 2664 4350 8939 2942 2911 1758 5107 5623 4665 3825 3429 10811 9338 10119 15206 12323 1211 632 1935 2111 1782 1485 1314 4137 3569 3852 5825 4702 1700 1126 3172 3512 2883 2340 2115 6674 5769 6267 9381 7621 40176 0.0716848036359053 0.00156793192638546 0.0982048148683156 0.0606612730771056 0.0284789779084489 0.0210006229155746 0.0271325624568262 0.21683964828746 0.0659480936407859 0.111004613711115 0.223552485047484 0.0739241725245938
3072 17 4041 2228 1271 977 1168 8381 2973 4246 9706 2778 3072 1792 5215 5462 4649 3869 3554 10596 9547 10146 16001 12715 1297 618 1981 2084 1757 1483 1339 4022 3647 3851 6064 4809 1775 1174 3234 3378 2892 2386 2215 6574 5900 6295 9937 7906 40858 0.0750690919653512 0.000343646925420327 0.0987610837646796 0.0553863388273141 0.0305442352195752 0.0242882486842676 0.0302566812081686 0.206897373764737 0.0716248786238371 0.102689752201782 0.236950061921922 0.067188606892946
2954 5 4322 2378 939 1088 1019 8798 2606 4275 9439 2952 2954 1753 5453 5791 4535 3887 3399 10897 9418 10149 15708 12680 1206 622 2040 2195 1736 1507 1300 4085 3544 3880 5980 4807 1748 1131 3413 3596 2799 2380 2099 6812 5874 6269 9728 7873 40775 0.073312285334961 0.000119131832860366 0.106408961769077 0.0592250717067985 0.0230591888170765 0.0255987932543321 0.0265340818645089 0.217110467806495 0.0641749547836149 0.105069061009188 0.227636617242566 0.0717513845785213
3002 4 4132 2379 1113 998 1199 8564 2768 4218 9876 2359 3002 1725 5228 5665 4635 3887 3580 10792 9419 10079 16072 12428 1281 629 1942 2143 1746 1506 1352 4141 3558 3883 6003 4709 1721 1096 3286 3522 2889 2381 2228 6651 5861 6196 10069 7719 40612 0.0729393324243118 0.000195867139990191 0.102968596363158 0.0599630724749197 0.0282033248389433 0.0239922402626703 0.0305022282934893 0.208428544933534 0.0694665252298983 0.102957445720695 0.243292019508006 0.0570908028103858
2984 3 3848 2679 1431 1112 867 8784 2485 4397 9849 2332 2984 1708 4954 5731 4965 4243 3504 11017 9408 10268 16215 12468 1279 602 1902 2197 1834 1606 1271 4094 3537 3902 6079 4736 1705 1106 3052 3534 3131 2637 2233 6923 5871 6366 10136 7732 40771 0.0706972891816184 7.30499811944427e-05 0.0956764636763687 0.0688833172293592 0.0344915610884957 0.0267463910364486 0.021503750554633 0.216087705184362 0.0604224816282847 0.108173356814055 0.242097962636186 0.0551466709889937
2936 13 4029 2346 1643 1016 951 8828 3011 4786 9368 2496 2936 1692 5117 5542 5059 4163 3575 11001 9787 10889 16172 12510 1257 604 1921 2126 1912 1539 1402 4225 3684 4085 6158 4719 1679 1088 3196 3416 3147 2624 2173 6776 6103 6804 10014 7791 41423 0.0722407733697103 0.000371797578634501 0.0960956710237727 0.0563997748755216 0.04019661677634 0.0240291365288808 0.0239355260443532 0.21298732206181 0.0710807304200188 0.117414792384978 0.228219980098692 0.0570278788372883
2997 1 3931 2193 1626 1047 783 9046 2307 4224 9609 2552 2997 1757 5093 5340 4933 4116 3306 11107 9249 9950 15741 12378 1241 595 1946 2033 1864 1593 1245 4165 3523 3818 5915 4655 1756 1162 3147 3307 3069 2523 2061 6942 5726 6132 9826 7723 40316 0.0752036109552339 3.82998622797523e-05 0.0970241449186602 0.0541539571090586 0.0411043258480475 0.0249578347211549 0.0188904747937725 0.223763120325809 0.0566285243342877 0.10533311569611 0.23799496596275 0.0649076254728361
