"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3037 3 3550 2181 1691 773 1168 8358 2620 4063 9158 3158 3037 1819 4795 5260 4986 3936 3675 10703 9299 9949 15468 12952 1221 574 1716 1965 1823 1429 1330 4024 3413 3639 5674 4694 1816 1245 3079 3295 3163 2507 2345 6679 5886 6310 9794 8258 39760 0.0753344699764983 0.000173437667471009 0.0891104092661141 0.0546265713209377 0.0432579952590426 0.0193511327253149 0.0299262836167929 0.21074271234836 0.0659423063644157 0.101524515021734 0.230582006484954 0.0794281599483645
2833 18 3974 2708 1458 709 992 8339 3064 4398 9126 2972 2833 1695 5058 5922 5184 4061 3558 10591 9796 10640 15926 13061 1156 611 1844 2196 1832 1495 1306 3859 3554 3840 5837 4778 1677 1084 3214 3726 3352 2566 2252 6732 6242 6800 10089 8283 40591 0.0700421482719767 0.000540836764781531 0.0986738137581642 0.0657734354299872 0.0357177825655981 0.0169582791078549 0.0253432466981372 0.205992543324603 0.0737310685017377 0.109712102495255 0.224097591837442 0.0734171512444628
2884 16 3768 2107 1816 698 1145 8369 2298 4692 9382 2621 2884 1752 4928 5189 5087 3981 3655 10681 9143 10537 16161 13004 1148 592 1846 1918 1804 1471 1343 3836 3298 3758 5778 4659 1736 1160 3082 3271 3283 2510 2312 6845 5845 6779 10383 8345 39796 0.0729812203604064 0.00032860468465415 0.0949001067297939 0.0523158482849945 0.0459195516157519 0.0192155818960679 0.029434750029938 0.209361431294542 0.0573266830224686 0.118071462938609 0.236240989682611 0.0639037694601626
2674 32 3763 2580 1343 869 1158 8909 1681 4436 9293 2411 2674 1626 4817 5660 4922 4009 3676 11279 8880 10063 15760 12347 1080 572 1737 2081 1782 1491 1306 4080 3253 3596 5824 4570 1594 1054 3080 3579 3140 2518 2370 7199 5627 6467 9936 7777 39149 0.0682336577544702 0.000673640607840979 0.0962289442010798 0.0660069773098052 0.033156882550837 0.021660717837008 0.0292168588741683 0.229019884290617 0.0424316296567986 0.112408365994726 0.240085212999124 0.0608772279235257
2952 29 4104 2331 1254 843 995 8722 2296 4477 8879 2485 2952 1803 5310 5728 4942 4031 3529 11010 9346 10421 15563 12351 1178 597 1913 2040 1754 1497 1241 3960 3402 3737 5697 4546 1774 1206 3397 3688 3188 2534 2288 7050 5944 6684 9866 7805 39367 0.0753303651430066 0.000927848697902572 0.106708437952705 0.0579599764408923 0.0311731402642116 0.0198263885776824 0.0263021262432238 0.223277375187457 0.0567645082828295 0.114682115512389 0.22463185131219 0.0624158663855094
2853 7 3865 2682 1089 868 1184 8832 2142 4597 8957 2792 2853 1686 4989 5825 4784 3873 3612 11143 9207 10435 15585 12692 1174 562 1846 2130 1779 1445 1301 4078 3369 3807 5685 4555 1679 1124 3143 3695 3005 2428 2311 7065 5838 6628 9900 8137 39868 0.0712357882405009 0.000230076468425393 0.0941481803197116 0.0663386578735891 0.0274893721426772 0.0213505167404404 0.0289188625108452 0.227607448413436 0.0525584433255966 0.11458406854442 0.2237522069737 0.0717863784466567
3227 18 3854 2244 1243 867 1343 8269 2362 4379 9526 2530 3227 1986 5238 5596 4757 3898 3810 10795 9217 10279 16049 12740 1259 602 1886 2082 1726 1431 1284 3940 3317 3756 5839 4597 1968 1384 3352 3514 3031 2467 2526 6855 5900 6523 10210 8143 39862 0.0818826376738959 0.000441741438813076 0.0969063720198978 0.0569795089522238 0.0317690658713322 0.022309755254207 0.0329018011021622 0.206358623969565 0.0582882204121606 0.111134587996782 0.236549578600504 0.0644781067084563
2949 41 4067 2326 1034 966 1189 8512 2556 4121 9244 2598 2949 1843 5284 5688 4638 3939 3677 10894 9522 10198 15726 12550 1147 626 1922 2084 1665 1451 1295 3928 3445 3716 5774 4507 1802 1217 3362 3604 2973 2488 2382 6966 6077 6482 9952 8043 39603 0.0743533514023048 0.000992569730271486 0.101955860601844 0.0576824637346004 0.0266399703780153 0.023723496737692 0.0306352370474596 0.215886058401251 0.0643485841089506 0.105832338388527 0.231747331147944 0.0662027383211383
3137 12 4018 2381 1128 1016 909 8451 2373 4612 9394 2097 3137 1930 5337 5861 4874 4143 3577 10720 9228 10476 16100 12371 1219 611 1857 2115 1747 1475 1308 3865 3364 3770 5826 4475 1918 1319 3480 3746 3127 2668 2269 6855 5864 6706 10274 7896 39528 0.0807070376892618 0.000404115905133574 0.102660219520204 0.0609623091952904 0.0282964378914596 0.0250582660234569 0.0233773673795236 0.216168085466418 0.0613284684674772 0.114442346790572 0.23282694959101 0.0537683960801931
3018 21 3819 2421 1330 896 1092 8671 2222 4615 9341 2207 3018 1846 5080 5668 4954 4106 3735 11073 9317 10554 16151 12469 1193 585 1833 2044 1744 1463 1333 3978 3378 3744 5889 4499 1825 1261 3247 3624 3210 2643 2402 7095 5939 6810 10262 7970 39653 0.0760710437799956 0.000388235773256692 0.0953764464393101 0.0613531613491216 0.0310461335959001 0.0228440808652026 0.0274373973425884 0.22154842476274 0.0563965751705435 0.113229058877759 0.237180363606205 0.0571290784373783
3044 13 3783 2546 1495 732 1179 8769 2344 4571 8912 2541 3044 1806 5004 5697 5089 3968 3700 11092 9425 10593 15675 12519 1251 585 1853 2103 1853 1447 1377 4011 3403 3830 5697 4560 1793 1221 3151 3594 3236 2521 2323 7081 6022 6763 9978 7959 39929 0.0742385891393554 0.000447617318830422 0.0943260494068302 0.0637764465283871 0.036993609640274 0.0184522652057146 0.0301051677196327 0.22232534247482 0.0574658490615991 0.114191613237746 0.224200932767685 0.0634765174991247
3106 23 3813 2389 1259 916 1039 8705 2220 4860 9122 2101 3106 1879 5069 5571 4795 3986 3526 10957 9152 10691 15963 12286 1250 623 1887 2035 1725 1499 1274 4025 3321 3850 5778 4476 1856 1256 3182 3536 3070 2487 2252 6932 5831 6841 10185 7810 39553 0.0795369039986551 0.000980464825010474 0.0971788039084311 0.0602740386696632 0.0323609153868521 0.0236607853450581 0.0248622599183471 0.215174888320678 0.0588182586104086 0.123012454670926 0.230722357969893 0.0534178683760783
