"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3027 40 3698 2227 1250 949 989 7992 2332 4544 8910 2811 3027 1848 4925 5335 4581 3813 3421 10155 8693 9958 15146 12313 1219 621 1817 2004 1717 1381 1258 3794 3279 3722 5644 4564 1808 1227 3108 3331 2864 2432 2163 6361 5414 6236 9502 7749 38769 0.0789546433372367 0.00105513857383995 0.0938114838020121 0.0571974948577149 0.0307814151578843 0.0242830698762379 0.0255740300101203 0.206069687600554 0.0597446119666473 0.119317991011777 0.231015117762634 0.0721953160433409
2917 15 3380 2199 1523 1025 1124 7739 2459 4142 9407 2567 2917 1713 4533 4980 4643 3941 3610 10025 8686 9555 15348 12237 1219 560 1752 1860 1727 1455 1324 3798 3273 3614 5678 4575 1698 1153 2781 3120 2916 2486 2286 6227 5413 5941 9670 7662 38497 0.0756719514533366 0.000335274335486773 0.0884979963081691 0.0560640487341884 0.0400526585026959 0.0254064447055712 0.0285851126782488 0.202270737796988 0.0628921955032038 0.106832980016085 0.24740307378366 0.0659875261823671
2833 26 3778 1824 1594 967 1146 8166 2501 4074 9177 2520 2833 1689 4903 4873 4591 3856 3517 10386 8987 9680 15183 11968 1170 564 1854 1876 1702 1485 1297 3900 3381 3674 5735 4527 1663 1125 3049 2997 2889 2371 2220 6486 5606 6006 9448 7441 38606 0.0744925716340565 0.000828613501881559 0.0967752286214213 0.0472019961169296 0.042667781721453 0.0258580182284707 0.0300025233497711 0.209887228536018 0.0637793508887651 0.107775835238142 0.234508244046991 0.0662226081161003
2896 5 4058 1964 1628 852 1104 8062 2450 4376 8862 2194 2896 1716 5197 5258 4887 3902 3554 10335 8894 9885 15033 11577 1185 577 1903 1999 1837 1452 1281 3891 3385 3714 5650 4362 1711 1139 3294 3259 3050 2450 2273 6444 5509 6171 9383 7215 38451 0.0743489040915812 3.69319833376392e-05 0.105118627678203 0.0520740619256026 0.0425093634910515 0.0219503424871681 0.0283295707374376 0.21233190646776 0.0666873287792459 0.111865965493685 0.227874850361267 0.0568721465036597
2807 2 3664 2321 1580 651 1097 8015 2597 4193 8748 2308 2807 1656 4780 5319 4873 3736 3426 10183 8945 9830 14851 11595 1153 540 1782 2026 1788 1407 1258 3835 3308 3727 5564 4423 1654 1116 2998 3293 3085 2329 2168 6348 5637 6103 9287 7172 37983 0.0729052376969964 1.77886682625405e-05 0.0962873565373892 0.062404840478544 0.0431276274298207 0.0172271962128798 0.0283897857060616 0.208509124070201 0.0695884043447027 0.111990654127184 0.22633994459636 0.0632120401315982
2976 42 3701 2199 1397 692 1106 8074 2421 4592 8591 2341 2976 1805 4918 5322 4731 3683 3384 10178 8820 10098 14982 11676 1213 588 1795 1988 1740 1405 1280 3779 3314 3707 5647 4410 1763 1217 3123 3334 2991 2278 2104 6399 5506 6391 9335 7266 38132 0.080785090248441 0.000996726474461192 0.0955102133435526 0.0600329123099919 0.0364048860694842 0.0184438568136038 0.0289062338271845 0.20991319688329 0.0638056447949301 0.121871141315653 0.222330180366355 0.060999917553052
2898 51 3561 2219 1519 704 1270 7824 2431 4113 9168 2572 2898 1770 4754 5098 4688 3650 3481 10002 8703 9534 15079 12054 1179 577 1875 1929 1742 1439 1303 3730 3282 3623 5597 4524 1719 1193 2879 3169 2946 2211 2178 6272 5421 5911 9482 7530 38330 0.0745805030003124 0.00145554568206594 0.090568475167826 0.0583750103096803 0.038569746486465 0.0192675229427596 0.0324983033421472 0.202316350578335 0.0636319293000881 0.107557333977412 0.244026709261063 0.0671525699518447
2761 74 3628 2434 1309 956 1059 8314 2004 4682 8898 2392 2761 1702 4736 5375 4724 3905 3530 10528 8641 10099 15191 11967 1133 594 1795 1960 1775 1434 1316 3891 3224 3806 5616 4492 1628 1108 2941 3415 2949 2471 2214 6637 5417 6293 9575 7475 38511 0.0701176329037088 0.00193256827005657 0.0923829381413545 0.0637492050754323 0.0334837547953925 0.0254567671366793 0.0284103208006558 0.21827169504314 0.0515773911745959 0.121439937306562 0.231197556656992 0.0619802326954294
3050 37 3600 2424 1238 589 1354 8062 2024 4704 9130 1999 3050 1839 4794 5432 4643 3496 3480 10246 8397 9868 15270 11649 1248 645 1786 2027 1736 1370 1296 3873 3233 3728 5620 4343 1802 1194 3008 3405 2907 2126 2184 6373 5164 6140 9650 7306 38211 0.0762136157875757 0.00107843358770081 0.0965569895204503 0.0645142819741558 0.0328690514549417 0.0151026779850092 0.0364023693837882 0.209108001609015 0.0525508274009936 0.122210817559125 0.241399347996873 0.051993585740372
2804 31 3683 2220 1215 1047 1055 8141 2249 4617 8253 2971 2804 1660 4791 5202 4423 3804 3427 10271 8694 10019 14600 11994 1175 552 1809 1994 1666 1432 1297 3826 3292 3672 5577 4578 1629 1108 2982 3208 2757 2372 2130 6445 5402 6347 9023 7416 38286 0.0727757766354792 0.000889402149069444 0.0986472322924946 0.056830899070269 0.0315088902746131 0.0271544000537433 0.0259937972403294 0.211995291728156 0.0587013575107083 0.119648263061811 0.217210643881471 0.078644046101856
