"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3137 18 3846 2296 1282 1060 807 8949 1980 4593 10176 1594 3137 2028 5249 5765 5052 4419 3683 11334 9420 10697 17237 12950 1127 625 1780 1995 1693 1543 1298 3894 3316 3636 5881 4541 2010 1403 3469 3770 3359 2876 2385 7440 6104 7061 11356 8409 39738 0.0772519347222839 0.000469799938651991 0.0945673789346235 0.0578280481050748 0.0322411220763452 0.025074931910934 0.0207385569199405 0.229690584563212 0.0495934653621329 0.116815203394654 0.253857029860103 0.0418719442120445
3209 3 3951 2042 1311 1072 1248 9082 2292 4158 9612 2088 3209 1988 5325 5523 4906 4290 3967 11733 9965 10698 16631 12980 1224 614 1844 1928 1688 1571 1316 4060 3425 3679 5739 4565 1985 1374 3481 3595 3218 2719 2651 7673 6540 7019 10892 8415 40068 0.080891358811251 9.99471629773307e-05 0.10138458929813 0.052037904363252 0.0332050472687767 0.0278998476554379 0.0305916333642442 0.223049217337821 0.0555189229839919 0.102829938021194 0.241260230180256 0.0512313635526673
3221 12 4118 2049 1050 1101 1381 8714 2660 4790 9355 1804 3221 2090 5578 5714 4766 4212 4133 11468 10102 11336 16718 12862 1143 630 1913 1998 1655 1460 1379 4026 3556 3973 5660 4408 2078 1460 3665 3716 3111 2752 2754 7442 6546 7363 11058 8454 40255 0.0776396886003116 0.000265015547307089 0.100416142936223 0.0519848559027832 0.0256221806052972 0.0272053381128958 0.0338276861960788 0.219225976327787 0.0668909030113632 0.120487030369709 0.232794984222267 0.0436401981679765
3029 4 4419 2290 847 1169 1265 8712 2470 4406 9533 2103 3029 1883 5713 6059 4815 4254 4060 11440 9964 10843 16669 12960 1150 589 1944 2091 1730 1459 1332 3946 3527 3707 5812 4573 1879 1294 3769 3968 3085 2795 2728 7494 6437 7136 10857 8387 40247 0.0753361906557341 9.73075745064023e-05 0.10946270809766 0.0556455874940187 0.0212228860643688 0.0286724571268233 0.0317250874174454 0.220505560876676 0.0597077780183958 0.107611494781612 0.237189794822201 0.0528231470705577
3005 14 4120 2567 766 837 1137 9206 2182 4066 9541 2725 3005 1891 5426 6140 4791 3966 3741 11639 9853 10559 16405 13381 1128 585 1853 2115 1662 1362 1308 3968 3360 3695 5749 4575 1877 1306 3573 4025 3129 2604 2433 7671 6493 6864 10656 8806 40166 0.0739282272080564 0.000479542544808501 0.102717942288175 0.0642000053855209 0.020380849575302 0.02070377513744 0.0274525203495412 0.226651528638877 0.0559195759382464 0.102663340277527 0.237518903674497 0.0673837889820082
3128 19 4106 2387 969 852 1068 9240 1977 4451 9857 2505 3128 1988 5499 5982 4883 4051 3737 11689 9732 10918 17056 13699 1159 595 1904 2068 1684 1382 1288 3934 3265 3719 5862 4668 1969 1393 3595 3914 3199 2669 2449 7755 6467 7199 11194 9031 40559 0.0764739237199692 0.000395075998801848 0.101590040107059 0.0582102861850957 0.0237973875625535 0.0216072911988003 0.0256826720694066 0.229229337785844 0.0497160660526614 0.109441333203276 0.240768025467844 0.0630885606486884
3275 57 4101 2450 1039 677 1157 9001 1990 4955 9063 2798 3275 2129 5557 6128 5065 4043 3793 11530 9550 11136 16352 13435 1203 673 1879 2102 1699 1407 1264 3970 3369 3847 5715 4696 2072 1456 3678 4026 3366 2636 2529 7560 6181 7289 10637 8739 40563 0.0815985244066937 0.00164636698834226 0.100775696360226 0.0603100498610293 0.0250041106481071 0.0177074528519355 0.0277484402555429 0.219444351675944 0.0504672958428238 0.120513666681914 0.226016638760528 0.0687674056669132
3203 2 3950 2520 947 1054 989 9006 2289 4887 9327 2911 3203 2023 5336 5980 4919 4353 3871 11533 9858 11308 16698 13864 1182 637 1876 2008 1620 1471 1344 3964 3437 3937 5745 4796 2021 1386 3460 3972 3299 2882 2527 7569 6421 7371 10953 9068 41085 0.0767630758585856 2.62849931216126e-05 0.0948763010164848 0.0607239007595292 0.023233010839716 0.0246818113091056 0.0249645361986061 0.223383155838638 0.0538404859443956 0.119260804454699 0.226432290431069 0.0718143423560495
3186 4 3784 3000 836 1172 902 9007 1865 4780 9199 3624 3186 1972 5137 6380 5040 4461 3890 11572 9425 10984 16350 14304 1218 619 1757 2176 1751 1473 1325 4012 3221 3833 5670 4872 1968 1353 3380 4204 3289 2988 2565 7560 6204 7151 10680 9432 41359 0.0756963482839003 2.9304671677597e-05 0.0927029898773717 0.0728368358596603 0.0190801270653745 0.0291518349580624 0.0220965823381999 0.218331481822121 0.0454571083845714 0.11385954529296 0.221854676821764 0.0889031646243368
3237 0 3726 2769 1155 1061 1324 8830 1765 4997 9358 2943 3237 2042 5144 6151 5219 4468 4271 11682 9420 11106 16605 13738 1195 624 1762 2087 1812 1521 1419 4027 3311 3859 5810 4733 2042 1418 3382 4064 3407 2947 2852 7655 6109 7247 10795 9005 41165 0.0768727637320874 1.63170621108251e-05 0.0902075499546063 0.0686588102939945 0.028990837529098 0.0252330271199488 0.0319913909450359 0.215474489712384 0.0427361661142245 0.121511962400256 0.227452670352542 0.0708540147837126
