"B[1]" "B[2]" "B[3]" "B[4]" "B[5]" "B[6]" "B[7]" "B[8]" "B[9]" "B[10]" "B[11]" "B[12]" "N[1]" "N[2]" "N[3]" "N[4]" "N[5]" "N[6]" "N[7]" "N[8]" "N[9]" "N[10]" "N[11]" "N[12]" "N.nest[1]" "N.nest[2]" "N.nest[3]" "N.nest[4]" "N.nest[5]" "N.nest[6]" "N.nest[7]" "N.nest[8]" "N.nest[9]" "N.nest[10]" "N.nest[11]" "N.nest[12]" "N.walk[1]" "N.walk[2]" "N.walk[3]" "N.walk[4]" "N.walk[5]" "N.walk[6]" "N.walk[7]" "N.walk[8]" "N.walk[9]" "N.walk[10]" "N.walk[11]" "N.walk[12]" "Ntot" "b[1]" "b[2]" "b[3]" "b[4]" "b[5]" "b[6]" "b[7]" "b[8]" "b[9]" "b[10]" "b[11]" "b[12]"
3196 13 3979 2547 1412 953 935 9434 2563 4082 9726 2474 3196 1992 5344 5976 5309 4437 3828 11915 10378 10949 16826 13369 1217 627 1915 2079 1825 1544 1347 4100 3511 3849 5931 4730 1979 1365 3429 3897 3484 2893 2481 7815 6867 7100 10895 8639 41314 0.0776114603566039 0.000381293824120548 0.0955841049461474 0.0626464121909899 0.0362097236198399 0.0231434092164933 0.0225632051820685 0.227734092483705 0.060010418825962 0.098209325755258 0.23654431822548 0.0593622353733322
2995 14 4112 2322 1398 1221 824 8860 2868 4539 9870 2361 2995 1865 5399 5809 5193 4611 3785 11315 10175 11183 17158 13453 1144 578 1912 2014 1803 1650 1330 4008 3531 3895 6066 4668 1851 1287 3487 3795 3390 2961 2455 7307 6644 7288 11092 8785 41384 0.0725453744584847 0.000305701498400934 0.0995103742631222 0.0553452916725754 0.034218968351516 0.0296869084489395 0.0203623254535739 0.213520017073472 0.0712185821640197 0.110657660447747 0.236348292323047 0.0562805038451012
3200 16 4361 2482 1249 1153 909 8917 3439 4219 9771 2306 3200 1993 5713 6178 5281 4597 3885 11438 10796 11248 17116 13363 1223 641 2017 2146 1837 1621 1364 4081 3767 3903 6059 4733 1977 1352 3696 4032 3444 2976 2521 7357 7029 7345 11057 8630 42022 0.0755273950929363 0.000265461110172357 0.102214789874061 0.0589912234407982 0.0309731589063697 0.0288921757533691 0.0219810498159685 0.210373197298832 0.0811157840924187 0.0969467784022359 0.237931002472407 0.0547879837404304
3087 53 4301 2526 1116 1189 1226 8954 2978 4824 9505 2748 3087 1917 5607 6151 5118 4512 4155 11701 10599 11716 17079 13807 1223 611 1982 2149 1795 1583 1408 4080 3707 4142 6020 4921 1864 1306 3625 4002 3323 2929 2747 7621 6892 7574 11059 8886 42507 0.0734038564391401 0.00149395218298729 0.100573802501471 0.0563641395034198 0.0260927185242594 0.0288486724395967 0.0309129858763916 0.211099524819937 0.0694885806859772 0.112646080162175 0.226064754826124 0.0630109320385209
3204 19 4149 2611 978 1415 912 9490 2824 4566 10033 2391 3204 2019 5507 6229 5069 4610 3943 12004 10565 11398 17412 13719 1204 661 1889 2138 1874 1579 1429 4263 3733 4019 6084 4836 2000 1358 3618 4091 3195 3031 2514 7741 6832 7379 11328 8883 42592 0.0751659474410261 0.000399782417398363 0.0989519107073137 0.0627546100446755 0.0222538080990044 0.0324659873878809 0.0221689338527205 0.224066437917511 0.0662098352614201 0.107412338201267 0.232148476953649 0.0560019317161331
3302 35 4099 2441 1099 1217 629 9462 2710 4517 9846 3125 3302 2091 5540 6008 5005 4459 3523 11715 10302 11258 17119 14269 1246 650 1973 2102 1763 1565 1270 4123 3561 3985 5975 4905 2056 1441 3567 3906 3242 2894 2253 7592 6741 7273 11144 9364 42482 0.0792913820434644 0.000709560731620505 0.0956968945191004 0.0565932820926335 0.0253894457398674 0.0284412821725583 0.0144037029653688 0.219464148446451 0.0649841375352296 0.105081058871438 0.235577600686851 0.0743675041954167
2991 24 4048 2950 1046 1093 676 9755 2243 4952 10335 2163 2991 1856 5294 6353 5158 4444 3590 12065 10130 11497 17777 13665 1159 610 1891 2241 1807 1530 1280 4178 3585 4055 6275 4642 1832 1246 3403 4112 3351 2914 2310 7887 6545 7442 11502 9023 42276 0.0683216268756235 0.000346818355479894 0.0978056650598343 0.0715336302761228 0.0255298325946667 0.0269465844208871 0.0155479302103242 0.23084525435232 0.0524679911227268 0.117078289019378 0.24306803489134 0.0505083428212964
3126 11 4264 2748 1023 1208 613 9475 2546 4664 9789 2513 3126 1912 5562 6372 5219 4611 3649 11801 10236 11383 17183 13618 1225 614 1938 2176 1816 1575 1323 4111 3517 3989 6078 4769 1901 1298 3624 4196 3403 3036 2326 7690 6719 7394 11105 8849 41980 0.0734103722808078 0.000329790801564915 0.101828551324982 0.0681452696591308 0.0250520398072525 0.0278084726523214 0.0146807213650049 0.227459712486526 0.0602576211817343 0.110312921289993 0.231102149291912 0.0596123778587703
3188 23 4157 2645 779 1320 900 9171 2524 4406 9789 2992 3188 1979 5527 6206 4820 4460 3799 11713 10132 10984 16888 13989 1232 609 1966 2165 1680 1561 1257 4105 3554 3885 5891 4829 1956 1370 3561 4041 3140 2899 2542 7608 6578 7099 10997 9160 41894 0.0770184060608399 0.000547179645685249 0.0996271453115608 0.0644680795463698 0.0189230159088261 0.0293387715422418 0.0213704211604788 0.218800497433723 0.0617494005459459 0.103354777261872 0.233568000877509 0.0712343047049474
3263 18 4329 2403 938 938 1332 9226 2169 4340 9995 2700 3263 2028 5708 6142 4905 4074 3930 11768 9820 10746 17005 13691 1253 649 1969 2175 1769 1476 1388 4117 3414 3736 6014 4852 2010 1379 3739 3967 3136 2598 2542 7651 6406 7010 10991 8839 41651 0.0761445936221714 0.000677094603880109 0.102991835735014 0.0576166771135416 0.0225701412197314 0.0217905124501057 0.0315629959397009 0.221529796950298 0.0535377280114794 0.106261683724187 0.239969668873215 0.0653472717566756
