id,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,1-Oct,2-Oct,3-Oct,4-Oct
II14,3,3,3,3,3,3,3,NA,3,3,3,3
II15,3,3,3,3,3,3,3,NA,3,3,3,3
II16,3,3,3,3,3,3,3,NA,3,3,3,3
II17,3,3,3,3,3,3,3,NA,3,3,3,3
II18,3,3,3,3,3,3,3,NA,3,3,3,3
II19,3,3,3,3,3,3,3,NA,3,3,3,3
II20,3,3,3,3,3,3,3,NA,3,3,3,3
0caracol,3,3,3,3,3,2,3,NA,3,3,3,3
1caracol,3,3,3,3,3,1,2,NA,3,3,3,3
2caracol,3,3,3,3,3,3,2,NA,3,3,3,3
3 caracol,3,3,3,3,3,2,3,NA,3,3,3,3
caracol 3,3,3,3,3,3,1,3,NA,3,3,3,3
caracol 4,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 5,3,3,3,3,3,2,3,NA,3,3,3,3
caracol 6,3,3,3,3,3,2,3,NA,3,3,3,3
caracol 7,3,3,3,3,3,2,3,NA,3,3,3,3
caracol 8,3,3,3,3,3,3,3,NA,3,3,3,3
9caracol,3,3,3,3,3,3,1,NA,3,3,3,3
caracol 10,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 11,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 12,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 13,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 14,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 15,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 16,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 17,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 18,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 19,3,3,3,3,3,3,3,NA,3,3,3,3
caracol 20,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 0,3,3,3,3,3,2,3,NA,3,3,3,3
triângulo para baixo 1,3,3,3,3,3,2,3,NA,3,3,3,3
triângulo para baixo 2,3,3,3,3,3,3,3,NA,3,3,3,3
3triângulo para baixo,3,3,3,3,3,1,3,NA,3,3,3,3
triângulo para baixo 4,3,3,3,3,3,1,3,NA,3,3,3,3
5triângulo para baixo,3,3,3,3,3,1,3,NA,2,3,3,3
triângulo para baixo 6,3,3,3,3,3,2,3,NA,3,3,3,3
7 triangulo para baixo,3,3,3,3,3,1,3,NA,3,3,3,3
triângulo para baixo 7,3,3,3,3,3,1,3,NA,3,3,3,3
8triângulo para baixo,3,3,3,3,3,1,3,NA,3,3,3,3
triângulo para baixo 9,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 10,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 11,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 12,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 13,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 14,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 15,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 16,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 17,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 18,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 19,3,3,3,3,3,3,3,NA,3,3,3,3
triângulo para baixo 20,3,3,3,3,3,3,3,NA,3,3,3,3
0infinito,3,3,3,3,3,1,3,NA,3,3,3,3
infinito 1,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 2,3,3,3,3,3,3,3,NA,3,3,3,3
3 infinito,3,3,3,3,3,2,3,NA,3,3,3,3
infinito 3,3,3,3,3,3,2,3,NA,3,3,3,3
infinito 4,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 5,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 6,3,3,3,3,3,1,3,NA,3,3,3,3
infinito 7,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 8,3,3,3,3,3,2,3,NA,3,3,3,3
9infinito,3,3,3,3,3,1,2,NA,3,3,3,3
infinito 10,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 11,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 12,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 13,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 14,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 15,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 16,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 17,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 18,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 19,3,3,3,3,3,3,3,NA,3,3,3,3
infinito 20,3,3,3,3,3,3,3,NA,3,3,3,3
1raio,3,3,3,3,3,3,1,NA,3,1,3,3
raio 2,3,3,3,3,3,3,3,NA,3,3,3,3
3raio,3,3,3,3,3,3,3,NA,3,3,3,3
raio 4,3,3,3,3,3,3,1,NA,3,3,3,3
raio 5,3,3,3,3,3,3,1,NA,3,3,3,2
6raio,3,3,3,3,3,3,2,NA,3,3,3,3
7 raio,3,3,3,3,3,3,2,NA,3,3,3,3
raio 7,3,3,3,3,3,3,1,NA,3,3,3,3
8raio,3,3,3,3,3,3,2,NA,3,3,3,3
raio 9,3,3,3,3,3,3,3,NA,3,3,3,3
raio 10,3,3,3,3,3,3,3,NA,3,3,3,3
raio 11,3,3,3,3,3,3,3,NA,3,3,3,3
raio 12,3,3,3,3,3,3,3,NA,3,3,3,3
raio 13,3,3,3,3,3,3,3,NA,3,3,3,3
raio 14,3,3,3,3,3,3,3,NA,3,3,3,3
raio 15,3,3,3,3,3,3,3,NA,3,3,3,3
raio 16,3,3,3,3,3,3,3,NA,3,3,3,3
raio 17,3,3,3,3,3,3,3,NA,3,3,3,3
raio 18,3,3,3,3,3,3,3,NA,3,3,3,3
raio 19,3,3,3,3,3,3,3,NA,3,3,3,3
raio 20,3,3,3,3,3,3,3,NA,3,3,3,3
0flecha para cima,3,3,3,3,3,3,2,NA,3,3,3,3
flecha para cima 1,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 2,3,3,3,3,3,3,3,NA,3,3,3,3
3flecha para cima,3,3,3,3,3,3,2,NA,3,3,3,3
4flecha para cima,3,3,3,3,3,3,1,NA,3,3,3,3
flecha para cima 5,3,3,3,3,3,3,1,NA,3,1,3,3
flecha para cima 6,3,3,3,3,3,3,2,NA,3,3,3,3
6 flecha pra cima,3,3,3,3,3,3,1,NA,1,1,2,3
flecha para cima 7,3,3,3,3,3,3,3,NA,3,3,3,3
8flecha para cima,3,3,3,3,3,3,2,NA,3,3,3,3
9flecha para cima,3,3,3,3,3,3,2,NA,3,3,3,3
10flecha para cima,3,3,3,3,3,3,3,NA,3,1,2,3
flecha para cima 11,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 12,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 13,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 14,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 15,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 16,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 17,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 18,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 19,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para cima 20,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 1,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 2,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 3,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 4,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 5,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 6,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 7,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 8,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 9,3,3,3,3,3,3,3,NA,1,3,3,3
flecha para baixo 10,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 11,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 12,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 13,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 14,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 15,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 16,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 17,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 18,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 19,3,3,3,3,3,3,3,NA,3,3,3,3
flecha para baixo 20,3,3,3,3,3,3,3,NA,3,3,3,3
0 tartaruga,3,3,3,3,3,3,3,NA,3,1,3,3
tartaruga 1,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 2,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 3,3,3,3,3,3,3,3,NA,3,3,3,3
4 tartaruga,3,3,3,3,3,3,1,NA,3,3,3,3
tartaruga 5,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 6,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 7,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 8,3,3,3,3,3,3,3,NA,3,3,3,3
9tartaruga,3,3,3,3,3,3,1,NA,2,3,3,3
tartaruga 10,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 11,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 12,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 13,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 14,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 15,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 16,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 17,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 18,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 19,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga 20,3,3,3,3,3,3,3,NA,3,3,3,3
...0,3,3,3,3,3,3,2,NA,3,3,3,3
...1,3,3,3,3,3,3,1,NA,3,3,3,3
1…,3,3,3,3,3,3,1,NA,3,1,3,3
...2,3,3,3,3,3,3,3,NA,3,3,3,3
...3,3,3,3,3,3,3,3,NA,1,3,3,3
3...,3,3,3,3,3,3,2,NA,3,3,3,3
...4,3,3,3,3,3,3,1,NA,3,3,3,3
...5,3,3,3,3,3,3,3,NA,3,3,3,3
6...,3,3,3,3,3,3,1,NA,2,3,3,3
...6,3,3,3,3,3,3,1,NA,2,3,3,3
7...,3,3,3,3,3,3,2,NA,3,3,3,3
...7,3,3,3,3,3,3,1,NA,3,3,3,3
...8,3,3,3,3,3,3,3,NA,3,2,3,3
...9,3,3,3,3,3,3,1,NA,3,3,3,3
9...,3,3,3,3,3,3,3,NA,1,1,3,3
...10,3,3,3,3,3,3,3,NA,3,3,3,3
...11,3,3,3,3,3,3,3,NA,3,3,3,3
...12,3,3,3,3,3,3,3,NA,3,3,3,3
...13,3,3,3,3,3,3,3,NA,3,3,3,3
...14,3,3,3,3,3,3,3,NA,3,3,3,3
...15,3,3,3,3,3,3,3,NA,3,3,3,3
...16,3,3,3,3,3,3,3,NA,3,3,3,3
...17,3,3,3,3,3,3,3,NA,3,3,3,3
...18,3,3,3,3,3,3,3,NA,3,3,3,3
...19,3,3,3,3,3,3,3,NA,3,3,3,3
...20,3,3,3,3,3,3,3,NA,3,3,3,3
1A,3,3,3,3,3,3,3,NA,3,3,3,3
2A,3,3,3,3,3,3,3,NA,3,3,3,3
3A,3,3,3,3,3,3,3,NA,3,3,3,3
4A,3,3,3,3,3,3,3,NA,3,3,3,3
5A,3,3,3,3,3,3,3,NA,3,3,3,3
6A,3,3,3,3,3,3,3,NA,3,3,3,3
7A,3,3,3,3,3,3,3,NA,3,3,3,3
8A,3,3,3,3,3,3,3,NA,3,3,3,3
9A,3,3,3,3,3,3,3,NA,3,3,3,3
0A,3,3,3,3,3,3,3,NA,3,3,3,3
1B,3,3,3,3,3,3,3,NA,3,3,3,3
2B,3,3,3,3,3,3,3,NA,3,3,3,2
3B,3,3,3,3,3,3,3,NA,3,3,3,3
4B,3,3,3,3,3,3,3,NA,3,3,3,3
5B,3,3,3,3,3,3,3,NA,3,3,3,3
6B,3,3,3,3,3,3,3,NA,3,3,3,3
7B,3,3,3,3,3,3,3,NA,3,3,3,3
8B,3,3,3,3,3,3,3,NA,3,3,3,3
9B,3,3,3,3,3,3,3,NA,3,3,3,3
0B,3,3,3,3,3,3,3,NA,3,3,3,3
1C,3,3,3,3,3,3,3,NA,3,3,3,3
2C,3,3,3,3,3,3,3,NA,3,3,3,3
3C,3,3,3,3,3,3,3,NA,3,3,3,3
4C,3,3,3,3,3,3,3,NA,3,3,3,3
5C,3,3,3,3,3,3,3,NA,3,3,3,3
6C,3,3,3,3,3,3,3,NA,3,3,3,3
7C,3,3,3,3,3,3,3,NA,3,3,3,3
8C,3,3,3,3,3,3,3,NA,3,3,3,3
9C,3,3,3,3,3,3,3,NA,3,3,3,3
0C,3,3,3,3,3,3,3,NA,3,3,3,3
1D,3,3,3,3,3,3,3,NA,3,3,3,3
2D,3,3,3,3,3,3,3,NA,3,3,3,3
3D,3,3,3,3,3,3,3,NA,3,3,3,3
4D,3,3,3,3,3,3,3,NA,3,3,3,3
5D,3,3,3,3,3,3,3,NA,3,3,3,3
6D,3,3,3,3,3,3,3,NA,3,3,3,3
7D,3,3,3,3,3,3,3,NA,3,3,3,3
8D,3,3,3,3,3,3,3,NA,3,3,3,3
9D,3,3,3,3,3,3,3,NA,3,3,3,3
0D,3,3,3,3,3,3,3,NA,3,3,3,3
1E,3,3,3,3,3,3,3,NA,3,3,3,3
2E,3,3,3,3,3,3,3,NA,3,3,3,3
3E,3,3,3,3,3,3,3,NA,3,3,3,3
4E,3,3,3,3,3,3,3,NA,3,3,3,3
5E,3,3,3,3,3,3,3,NA,3,3,3,3
6E,3,3,3,3,3,3,3,NA,3,3,3,3
7E,3,3,3,3,3,3,3,NA,3,3,3,3
8E,3,3,3,3,3,3,3,NA,3,3,3,3
9E,3,3,3,3,3,3,3,NA,3,3,3,3
0E,3,3,3,3,3,3,3,NA,3,3,3,3
1F,3,3,3,3,3,3,3,NA,3,3,3,3
2F,3,3,3,3,3,3,3,NA,3,3,3,3
3F,3,3,3,3,3,3,3,NA,3,3,3,3
4F,3,3,3,3,3,3,3,NA,3,3,3,3
5F,3,3,3,3,3,3,3,NA,3,3,3,3
6F,3,3,3,3,3,3,3,NA,3,3,3,3
7F,3,3,3,3,3,3,3,NA,3,3,3,3
8F,3,3,3,3,3,3,3,NA,3,3,3,3
9F,3,3,3,3,3,3,3,NA,3,3,3,3
0F,3,3,3,3,3,3,3,NA,3,3,3,3
1G,3,3,3,3,3,3,3,NA,3,3,3,3
2G,3,3,3,3,3,3,3,NA,3,3,3,3
3G,3,3,3,3,3,3,3,NA,3,3,3,3
4G,3,3,3,3,3,3,3,NA,3,3,3,3
5G,3,3,3,3,3,3,3,NA,3,3,3,3
6G,3,3,3,3,3,3,3,NA,3,3,3,3
7G,3,3,3,3,3,3,3,NA,3,3,3,3
8G,3,3,3,3,3,3,3,NA,3,1,2,3
9G,3,3,3,3,3,3,3,NA,3,3,3,3
0G,3,3,3,3,3,3,3,NA,3,3,3,3
1H,3,3,3,3,3,3,3,NA,3,3,3,3
2H,3,3,3,3,3,3,3,NA,3,3,3,3
3H,3,3,3,3,3,3,3,NA,3,3,3,3
4H,3,3,3,3,3,3,3,NA,3,3,3,3
5H,3,3,3,3,3,3,3,NA,3,3,3,3
6H,3,3,3,3,3,3,3,NA,3,3,3,3
7H,3,3,3,3,3,3,3,NA,3,3,3,3
8H,3,3,3,3,3,3,3,NA,3,3,3,3
9H,3,3,3,3,3,3,3,NA,3,3,3,3
0H,3,3,3,3,3,3,3,NA,3,3,3,3
1I,3,3,3,3,3,3,3,NA,3,3,3,3
2I,3,3,3,3,3,3,3,NA,3,3,3,3
3I,3,3,3,3,3,3,3,NA,3,3,3,3
4I,3,3,3,3,3,3,3,NA,3,3,3,2
5I,3,3,3,3,3,3,3,NA,3,3,3,3
6I,3,3,3,3,3,3,3,NA,3,3,3,3
7I,3,3,3,3,3,3,3,NA,3,3,3,3
8I,3,3,3,3,3,3,3,NA,3,3,3,3
9I,3,3,3,3,3,3,3,NA,3,3,3,3
0I,3,3,3,3,3,3,3,NA,3,3,3,3
1J,3,3,3,3,3,3,3,NA,3,3,3,3
2J,3,3,3,3,3,3,3,NA,3,3,3,3
3J,3,3,3,3,3,3,3,NA,3,3,3,3
4J,3,3,3,3,3,3,3,NA,3,3,3,3
5J,3,3,3,3,3,3,3,NA,3,3,3,3
6J,3,3,3,3,3,3,3,NA,3,3,3,3
7J,3,3,3,3,3,3,3,NA,3,3,3,3
8J,3,3,3,3,3,3,3,NA,3,3,3,3
9J,3,3,3,3,3,3,3,NA,3,3,3,3
0J,3,3,3,3,3,3,3,NA,3,3,3,3
1K,3,3,3,3,3,3,3,NA,3,3,3,3
2K,3,3,3,3,3,3,3,NA,3,3,3,3
3K,3,3,3,3,3,3,3,NA,3,3,1,3
4K,3,3,3,3,3,3,3,NA,1,3,2,3
5K,3,3,3,3,3,3,3,NA,3,3,3,3
6K,3,3,3,3,3,3,3,NA,2,3,3,3
7K,3,3,3,3,3,3,3,NA,1,1,2,3
8K,3,3,3,3,3,3,3,NA,3,3,3,3
9K,3,3,3,3,3,3,3,NA,1,3,3,2
0K,3,3,3,3,3,3,3,NA,2,3,3,3
1L,3,3,3,3,3,3,3,NA,3,3,3,3
2L,3,3,3,3,3,3,3,NA,3,3,3,3
3L,3,3,3,3,3,3,3,NA,1,3,3,3
4L,3,3,3,3,3,3,3,NA,3,3,3,3
5L,3,3,3,3,3,3,3,NA,3,3,3,3
6L,3,3,3,3,3,3,3,NA,3,3,3,3
7L,3,3,3,3,3,3,3,NA,1,3,3,3
8L,3,3,3,3,3,3,3,NA,3,3,3,3
9L,3,3,3,3,3,3,3,NA,2,3,3,3
0L,3,3,3,3,3,3,3,NA,1,3,1,2
1M,3,3,3,3,3,3,3,NA,3,3,3,3
2M,3,3,3,3,3,3,3,NA,3,3,3,3
3M,3,3,3,3,3,3,3,NA,3,3,3,3
4M,3,3,3,3,3,3,3,NA,3,1,3,3
5M,3,3,3,3,3,3,3,NA,3,3,3,3
(M6),3,3,3,3,3,3,3,NA,2,3,3,3
7M,3,3,3,3,3,3,3,NA,3,3,1,2
8M,3,3,3,3,3,3,3,NA,3,3,3,3
9M,3,3,3,3,3,3,3,NA,3,3,3,3
0M,3,3,3,3,3,3,3,NA,3,3,3,3
1N,3,3,3,3,3,3,3,NA,3,3,3,3
2N,3,3,3,3,3,3,3,NA,3,3,3,3
3N,3,3,3,3,3,3,3,NA,3,3,3,3
4N,3,3,3,3,3,3,3,NA,2,3,3,3
5N,3,3,3,3,3,3,3,NA,3,3,3,3
6N,3,3,3,3,3,3,3,NA,3,3,3,3
7N,3,3,3,3,3,3,3,NA,3,1,3,3
8N,3,3,3,3,3,3,3,NA,3,3,3,3
9N,3,3,3,3,3,3,3,NA,3,3,3,3
10N,3,3,3,3,3,3,3,NA,2,3,3,3
0N,3,3,3,3,3,3,3,NA,2,3,3,3
1O,3,3,3,3,3,3,3,NA,2,3,3,3
2O,3,3,3,3,3,3,3,NA,3,1,3,3
3O,3,3,3,3,3,3,3,NA,3,3,3,3
4O,3,3,3,3,3,3,3,NA,3,3,3,3
5O,3,3,3,3,3,3,3,NA,3,3,3,3
6O,3,3,3,3,3,3,3,NA,1,3,3,3
7O,3,3,3,3,3,3,3,NA,3,3,3,3
8O,3,3,3,3,3,3,3,NA,3,3,3,3
9O,3,3,3,3,3,3,3,NA,3,3,3,3
0O,3,3,3,3,3,3,3,NA,3,3,3,3
1P,3,3,3,3,3,3,3,NA,3,3,3,3
2P,3,3,3,3,3,3,3,NA,1,1,3,1
3P,3,3,3,3,3,3,3,NA,3,3,3,3
4P,3,3,3,3,3,3,3,NA,3,3,3,3
5P,3,3,3,3,3,3,3,NA,3,3,3,3
6P,3,3,3,3,3,3,3,NA,3,3,3,3
7P,3,3,3,3,3,3,3,NA,3,3,3,3
8P,3,3,3,3,3,3,3,NA,3,3,3,3
9P,3,3,3,3,3,3,3,NA,2,3,3,3
0P,3,3,3,3,3,3,3,NA,3,3,3,3
1Q,3,3,3,3,3,3,3,NA,3,3,3,3
(Q2),3,3,3,3,3,3,3,NA,1,3,3,3
3Q,3,3,3,3,3,3,3,NA,3,3,3,3
4Q,3,3,3,3,3,3,3,NA,3,3,3,3
5Q,3,3,3,3,3,3,3,NA,1,3,3,3
(Q6),3,3,3,3,3,3,3,NA,1,3,3,3
7Q,3,3,3,3,3,3,3,NA,3,3,3,3
8Q,3,3,3,3,3,3,3,NA,3,3,3,3
9Q,3,3,3,3,3,3,3,NA,3,3,3,3
(Q0),3,3,3,3,3,3,3,NA,2,3,3,3
1R,3,3,3,3,3,3,3,NA,3,3,3,3
2R,3,3,3,3,3,3,3,NA,3,3,3,3
3R,3,3,3,3,3,3,3,NA,3,3,3,3
4R,3,3,3,3,3,3,3,NA,3,3,3,3
5R,3,3,3,3,3,3,3,NA,3,3,3,3
6R,3,3,3,3,3,3,3,NA,3,3,3,3
7R,3,3,3,3,3,3,3,NA,3,3,3,3
8R,3,3,3,3,3,3,3,NA,3,3,3,3
(R9),3,3,3,3,3,3,3,NA,1,3,3,3
0R,3,3,3,3,3,3,3,NA,3,3,3,3
1S,3,3,3,3,3,3,3,NA,3,3,3,3
2S,3,3,3,3,3,3,3,NA,2,3,3,3
3S,3,3,3,3,3,3,3,NA,3,3,2,3
4S,3,3,3,3,3,3,3,NA,3,3,3,1
5S,3,3,3,3,3,3,3,NA,3,3,3,3
6S,3,3,3,3,3,3,3,NA,3,3,3,3
7S,3,3,3,3,3,3,3,NA,3,3,3,3
8S,3,3,3,3,3,3,3,NA,3,3,3,3
9S,3,3,3,3,3,3,3,NA,3,3,3,3
0S,3,3,3,3,3,3,3,NA,3,3,3,3
1T,3,3,3,3,3,3,3,NA,2,3,3,3
2T,3,3,3,3,3,3,3,NA,3,3,3,3
3T,3,3,3,3,3,3,3,NA,3,1,3,2
4T,3,3,3,3,3,3,3,NA,3,3,3,3
5T,3,3,3,3,3,3,3,NA,3,3,3,3
6T,3,3,3,3,3,3,3,NA,3,3,3,3
7T,3,3,3,3,3,3,3,NA,1,3,3,3
8T,3,3,3,3,3,3,3,NA,1,3,2,3
9T,3,3,3,3,3,3,3,NA,1,3,1,3
0T,3,3,3,3,3,3,3,NA,3,3,3,3
1>,3,3,3,3,3,3,3,NA,3,2,3,3
>1,3,3,3,3,3,3,3,NA,3,2,3,3
2>,3,3,3,3,3,3,3,NA,3,3,1,3
>3,3,3,3,3,3,3,3,NA,3,3,3,3
4>,3,3,3,3,3,3,3,NA,3,1,3,3
>5,3,3,3,3,3,3,3,NA,3,2,3,3
>6,3,3,3,3,3,3,3,NA,3,1,2,3
>7,3,3,3,3,3,3,3,NA,3,1,3,3
8>,3,3,3,3,3,3,3,NA,3,2,3,3
>9,3,3,3,3,3,3,3,NA,3,3,3,3
>10,3,3,3,3,3,3,3,NA,3,3,3,3
>11,3,3,3,3,3,3,3,NA,3,3,3,3
>12,3,3,3,3,3,3,3,NA,3,3,3,3
>13,3,3,3,3,3,3,3,NA,3,3,3,3
>14,3,3,3,3,3,3,3,NA,3,3,3,3
>15,3,3,3,3,3,3,3,NA,3,3,3,3
>16,3,3,3,3,3,3,3,NA,3,3,3,3
>17,3,3,3,3,3,3,3,NA,3,3,3,3
>18,3,3,3,3,3,3,3,NA,3,3,3,3
>19,3,3,3,3,3,3,3,NA,3,3,3,3
>20,3,3,3,3,3,3,3,NA,3,3,3,3
0 Tlado,3,3,3,3,3,3,3,NA,3,1,3,3
T de lado,3,3,3,3,3,3,3,NA,3,1,3,3
1T de lado,3,3,3,3,3,3,3,NA,3,1,3,3
T de lado 2,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 3,3,3,3,3,3,3,3,NA,3,1,3,3
T de lado 4,3,3,3,3,3,3,3,NA,3,1,3,3
T de lado 5,3,3,3,3,3,3,3,NA,3,2,3,3
6T de lado,3,3,3,3,3,3,3,NA,3,1,3,3
7 T de lado,3,3,3,3,3,3,3,NA,3,2,3,3
T de lado 7,3,3,3,3,3,3,3,NA,3,1,1,2
T de lado 8,3,3,3,3,3,3,3,NA,3,2,3,3
9T de lado,3,3,3,3,3,3,3,NA,3,1,3,3
T de lado 10,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 11,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 12,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 13,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 14,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 15,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 16,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 17,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 18,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 19,3,3,3,3,3,3,3,NA,3,3,3,3
T de lado 20,3,3,3,3,3,3,3,NA,3,3,3,3
1tartaruga ao contrário,3,3,3,3,3,3,3,NA,3,2,3,3
tartaruga ao contrário 2,3,3,3,3,3,3,3,NA,3,2,3,3
3tartaruga ao contrário,3,3,3,3,3,3,3,NA,3,2,3,3
4tartaruga ao contrário,3,3,3,3,3,3,3,NA,3,3,3,2
5 tartaruga ao contrário,3,3,3,3,3,3,3,NA,3,2,3,3
tartaruga ao contrário 5,3,3,3,3,3,3,3,NA,3,1,3,3
tartaruga ao contrário 6,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 7,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 8,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 9,3,3,3,3,3,3,3,NA,3,3,3,3
10tartaruga ao contrário,3,3,3,3,3,3,3,NA,3,1,2,3
tartaruga ao contrário 11,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 12,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 13,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 14,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 15,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 16,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 17,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 18,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 19,3,3,3,3,3,3,3,NA,3,3,3,3
tartaruga ao contrário 20,3,3,3,3,3,3,3,NA,3,3,3,3
<1,3,3,3,3,3,3,3,NA,3,2,3,3
<2,3,3,3,3,3,3,3,NA,3,2,3,3
3<,3,3,3,3,3,3,3,NA,3,1,3,3
<4,3,3,3,3,3,3,3,NA,3,1,3,3
<5,3,3,3,3,3,3,3,NA,3,3,3,3
<6,3,3,3,3,3,3,3,NA,3,3,3,3
<7,3,3,3,3,3,3,3,NA,3,3,3,3
<8,3,3,3,3,3,3,3,NA,3,3,3,3
9<,3,3,3,3,3,3,3,NA,3,1,3,3
10<,3,3,3,3,3,3,3,NA,3,1,3,3
<11,3,3,3,3,3,3,3,NA,3,3,3,3
<12,3,3,3,3,3,3,3,NA,3,3,3,3
