id,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,1-Oct,2-Oct,3-Oct,4-Oct
O5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O6,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
O7,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
O8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
O9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
P8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Q3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Q6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1
Q9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
R4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
R6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
S3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S9,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
S0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
T0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
U4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
U7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1V,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
V3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
V4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8V,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
V9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
3X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
4X,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
X5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
X8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
9X,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
X0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
4Y,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5Y,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Y7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Y9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
9Y,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Z0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
5?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
8?,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
9?,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
?10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
?20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1=,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
